ID	Average__37	Average_37_53	Average__53	Median__37	Median_37_53	Median__53	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-101-3p	3.78696617613555	3.68601852150256	4.17021572606935	2.32461019716696	2.5682847801493	3.16385500600325	0.022426735806229	0.925528720722578	0.985128796998693	_53_vs__37	FALSE	female
hsa-miR-101-5p	9.71435532183546	42.5501135462189	5.38822016365136	2.52992113389589	2.34733175753779	2.12678321005629	-0.471626790096365	0.157016326623687	0.508020200040611	_53_vs__37	FALSE	female
hsa-miR-10226	4.99622607463281	4.16693825768356	4.34106123421091	2.60346627699773	2.17661776846863	1.81338144817501	-0.308694297406711	0.285281525532545	0.616365435194779	_53_vs__37	FALSE	female
hsa-miR-10226-3p:Novel	19.8497929345401	16.1028310517448	12.1870184661783	7.1745557297084	6.15856219001124	8.17369553005101	-0.955593359591071	0.00167404704610004	0.079923423945717	_53_vs__37	FALSE	female
hsa-miR-10392-3p	1.69541994836389	1.41764646081161	1.33583532217248	0.663169114326326	0.644647312226322	0.592052185671119	-0.273876124323785	0.469625473479388	NA	_53_vs__37	NA	female
hsa-miR-10392-5p	141.067823944253	144.151299762	133.27358209859	67.4512006908971	83.9144359255134	83.2351511818281	0.322716393567016	0.130353924450566	0.467511480615945	_53_vs__37	FALSE	female
hsa-miR-10393-3p	0.181208966099194	0.40903339823926	0.229099031677002	0	0	0	-0.192341154508455	0.814530149341856	NA	_53_vs__37	NA	female
hsa-miR-10393-5p	0.0949967255482333	0.0915001323185643	0.100873620146023	0	0	0	-0.437581585860812	0.766613920479359	NA	_53_vs__37	NA	female
hsa-miR-10394-3p	2.79168979331279	3.54669180188773	2.44603161508967	0.860493627966064	1.25851209066991	1.71467972581157	-0.116167436672016	0.755033263169116	0.916972980478862	_53_vs__37	FALSE	female
hsa-miR-10394-5p	1.41956943067313	0.429807875203079	0.545250658068118	0	0	0	-1.28712701222892	0.0140956276798432	NA	_53_vs__37	NA	female
hsa-miR-10395-3p	2.37789796629243	1.22805653844977	0.999931723993802	0.0629107865379433	0.279279479631825	0	-0.468165792360784	0.29253252437982	NA	_53_vs__37	NA	female
