ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	no_coffee.x	light_drinker.x	heavy_drinker.x	no_coffee.y	light_drinker.y	heavy_drinker.y
hsa-miR-12115-3p:Novel	6.42480617191225	0.0752472217349037	0.228790989902918	0.328890669019934	0.742238327380978	0.908676798943979	heavy_drinker_vs_light_drinker	FALSE	9.209	6.442	4.822	3.391	2.159	2.088
hsa-miR-12116	3.02831156620386	-0.296318452034217	0.239128078690132	-1.23916209947973	0.215285473258457	0.580126585673387	heavy_drinker_vs_light_drinker	FALSE	3.207	3.229	2.915	1.95	2.095	1.938
hsa-miR-12116-3p:Novel	2.18795411052031	-0.0198973124692994	0.238223833870633	-0.0835236010856266	0.933435212002931	0.980769307330716	heavy_drinker_vs_light_drinker	FALSE	2.672	2.111	2.027	1.884	1.71	1.556
hsa-miR-12117	2.73667055509355	-0.310596344210894	0.334669576157726	-0.928068657380776	0.35337195652334	0.699795534442941	heavy_drinker_vs_light_drinker	FALSE	3.381	2.592	1.58	1.283	0.787	0.873
hsa-miR-12117-3p:Novel	20.2723778250658	-0.132647752303744	0.283348561350487	-0.468143376735432	0.639682061415501	0.867241754791593	heavy_drinker_vs_light_drinker	FALSE	25.524	17.44	19.345	6.548	8.67	7.803
hsa-miR-12118	20.387182686603	-0.104982525367321	0.381886200413405	-0.274905260398709	0.783389025590628	0.92382004231261	heavy_drinker_vs_light_drinker	FALSE	19.141	24.43	18.189	3.124	2.98	2.978
hsa-miR-12118-3p:Novel	68.287145177136	0.288698804909545	0.178140865143404	1.62062087594074	0.105098972272624	0.453157085504492	heavy_drinker_vs_light_drinker	FALSE	59.257	58.713	72.698	52.594	44.482	56.985
hsa-miR-12119	11.434827099004	-0.717284268680385	0.242346757359395	-2.95974361900237	0.00307895156409718	0.119687244437087	heavy_drinker_vs_light_drinker	FALSE	12.166	14.914	8.291	6.314	6.951	4.535
hsa-miR-12119-3p:Novel	10.3555063848752	0.0173237836645917	0.212263570436998	0.0816144929105181	0.934953276068106	0.980769307330716	heavy_drinker_vs_light_drinker	FALSE	14.357	9.049	7.997	2.823	1.853	2.136
hsa-miR-12120	2.44533522859963	-0.619780073401303	0.302243772157392	-2.05059667227338	0.0403062407212443	0.325577011914852	heavy_drinker_vs_light_drinker	FALSE	3.521	1.954	1.819	1.216	0.693	0.462
hsa-miR-12120-3p:Novel	30.8258624395085	0.234197934546545	0.270950481930456	0.864356958799046	0.387391829365946	0.728446553372378	heavy_drinker_vs_light_drinker	FALSE	31.2	25.966	29.946	15.305	10.088	8.312
hsa-miR-12121	143.524860362219	0.352440019198733	0.283881638532385	1.24150339916587	0.214419843244719	0.580126585673387	heavy_drinker_vs_light_drinker	FALSE	194.29	104.463	140.986	49.106	39.989	44.161
hsa-miR-12121-3p:Novel	9.90733549132987	-0.63320217005194	0.228045827509046	-2.77664440068224	0.00549232319806224	0.168479953975995	heavy_drinker_vs_light_drinker	FALSE	12.288	11.095	7.186	7.039	6.999	4.592
hsa-miR-12122	2.19102528089359	-0.319782852443952	0.229616998079933	-1.39267935352343	0.163716774743836	0.516263221832334	heavy_drinker_vs_light_drinker	FALSE	2.672	2.204	1.695	1.891	1.469	1.191
hsa-miR-12122-3p:Novel	3.79290651003238	-0.6284471953231	0.270521068918903	-2.32309889146378	0.0201738405247372	0.269897007919598	heavy_drinker_vs_light_drinker	FALSE	3.768	5.07	2.944	2.362	2.191	1.462
hsa-miR-12123	28.6903431154319	0.356781291074893	0.242126389118847	1.47353327480454	0.140607298347679	0.492697436121022	heavy_drinker_vs_light_drinker	FALSE	29.483	22.143	27.942	20.752	11.833	14.259
hsa-miR-12123-3p:Novel	1.0646118972832	0.0864040662626884	0.396967170917995	0.217660483265851	0.827693655236043	NA	heavy_drinker_vs_light_drinker	NA	1.333	0.827	0.9	0	0	0
hsa-miR-12124	5.68962259978145	-0.0631322110852918	0.208309202645715	-0.303069716956599	0.761836731841512	0.916710341205787	heavy_drinker_vs_light_drinker	FALSE	8.481	4.854	4.383	4.27	2.362	2.466
hsa-miR-12124-5p:Novel	8.11183358889608	-0.227242344621199	0.252177245380603	-0.90112152775017	0.367523707953568	0.706531317567238	heavy_drinker_vs_light_drinker	FALSE	11.148	7.704	6.956	5.796	3.528	2.488
hsa-miR-12125	5.63852282859175	-0.215737968751571	0.277715134174435	-0.776831876278174	0.43725796751261	0.758994718845897	heavy_drinker_vs_light_drinker	FALSE	7.207	5.091	3.747	2.684	2.445	2.549
hsa-miR-12125-5p:Novel	3.21833184355377	0.18789200379545	0.36938709081472	0.508658825572479	0.610991387950381	0.850266590572347	heavy_drinker_vs_light_drinker	FALSE	7.099	1.024	2.325	0.796	0.422	0.217
hsa-miR-12126	4.65324063183874	-0.14901937620104	0.214366813426038	-0.695160663254694	0.48695462118398	0.786930446025207	heavy_drinker_vs_light_drinker	FALSE	6.917	4.101	3.638	3.166	3.05	2.275
hsa-miR-12126-5p:Novel	119.497941899179	-1.0593578174925	0.302507452471553	-3.50192303970468	0.000461913023267573	0.0636864960028476	heavy_drinker_vs_light_drinker	FALSE	119.055	169.843	75.809	29.198	29.867	41.253
hsa-miR-12127	72.0073420455935	-0.207073006742182	0.280847301640912	-0.737315279628155	0.460930642415367	0.77050016691482	heavy_drinker_vs_light_drinker	FALSE	44.247	89.833	55.794	16.183	19.583	20.475
hsa-miR-12127-5p:Novel	4.93832122077199	-0.438430807344761	0.282028338999738	-1.55456295243141	0.120050192856966	0.47008665261574	heavy_drinker_vs_light_drinker	FALSE	7.16	4.78	3.332	1.955	1.886	1.35
hsa-miR-12128	13.5447183016749	-0.353322716729361	0.189785561430394	-1.86169439901752	0.0626461785294371	0.373802409758415	heavy_drinker_vs_light_drinker	FALSE	17.176	14.605	10.734	10.359	10.202	7
hsa-miR-12128-5p:Novel	2.37358655540453	-0.406516768387109	0.230739391364327	-1.7618004710138	0.0781030151483871	0.40912791480466	heavy_drinker_vs_light_drinker	FALSE	2.715	2.479	2.137	1.608	1.826	1.48
hsa-miR-12129	1.36317273731332	-0.338062776606544	0.312506305538394	-1.08177905730292	0.279350714526662	NA	heavy_drinker_vs_light_drinker	NA	1.805	1.413	1.144	0.879	0.405	0.491
hsa-miR-12129-5p:Novel	1.50456858806511	-0.705070053414179	0.301688494761813	-2.33707968867305	0.0194350409227565	NA	heavy_drinker_vs_light_drinker	NA	2.618	1.661	0.744	0.468	0	0
hsa-miR-12130	1.20113879956533	-0.787275843031238	0.31736914956171	-2.48063129046561	0.0131149955510781	NA	heavy_drinker_vs_light_drinker	NA	1.944	1.212	0.629	0.899	0.495	0.236
hsa-miR-12130-5p:Novel	0.972159767286467	0.13938166255355	0.345804782111188	0.403064589513786	0.686900709598072	NA	heavy_drinker_vs_light_drinker	NA	1.627	0.661	0.859	0.387	0	0.217
hsa-miR-12131	2.36172601967721	-0.768140166181642	0.291573260547052	-2.63446711382399	0.00842694666660902	0.201067649671044	heavy_drinker_vs_light_drinker	FALSE	2.962	2.328	1.805	1.026	1.702	0.68
hsa-miR-12131-5p:Novel	1.21051796118106	-1.09811576627017	0.449862369990196	-2.44100382589035	0.0146464995986109	NA	heavy_drinker_vs_light_drinker	NA	2.037	1.332	0.548	0.186	0	0
hsa-miR-12132	3.88563367937009	0.160682205508806	0.340201601219959	0.472314665576533	0.636702203919715	0.864919303049964	heavy_drinker_vs_light_drinker	FALSE	7.94	2.187	2.84	1.282	0.788	0.483
hsa-miR-12132-5p:Novel	1.60864120927356	-0.403888900841729	0.253926479664849	-1.59057417475645	0.111705440285301	0.460166148998021	heavy_drinker_vs_light_drinker	FALSE	2.017	1.657	1.427	1.217	1.118	0.645
hsa-miR-12133	0.596813812952075	-0.552936084828662	0.379470931704477	-1.4571236915171	0.14508223970634	NA	heavy_drinker_vs_light_drinker	NA	0.825	0.626	0.37	0	0	0
hsa-miR-12133-5p:Novel	0.257010722154996	-0.00521635165918707	0.583415015827992	-0.00894106513831143	0.992866157218846	NA	heavy_drinker_vs_light_drinker	NA	0.359	0.225	0.219	0	0	0
hsa-miR-12135	2.19854119496728	-0.300180542577702	0.311984258674893	-0.962165667757324	0.335966391959601	0.6863107294494	heavy_drinker_vs_light_drinker	FALSE	2.031	2.425	2.044	1.178	0.693	1.067
hsa-miR-12135-5p:Novel	1.26606321440943	-0.0865966631497065	0.375603349217518	-0.230553490351219	0.817661703466553	NA	heavy_drinker_vs_light_drinker	NA	2.894	0.719	0.759	0.434	0	0
hsa-miR-12136	86.6520560813457	-0.145542072954748	0.189454926847408	-0.76821476947903	0.442359600325316	0.759670453720162	heavy_drinker_vs_light_drinker	FALSE	131.644	68.438	68.656	64.146	55.291	46.458
hsa-miR-12136-3p:Novel	23.1038411508039	0.102044761878388	0.183958204610492	0.554717100519953	0.579088177622071	0.83639205499515	heavy_drinker_vs_light_drinker	FALSE	24.392	22.159	23.877	17.235	16.139	15.242
hsa-miR-122-3p	0.0904720577845547	-0.0220823126432161	1.10978103873894	-0.0198979004617961	0.98412482000331	NA	heavy_drinker_vs_light_drinker	NA	0.086	0.084	0.119	0	0	0
hsa-miR-122-5p	12.6616814832844	0.0624134628931559	0.196304035202223	0.317942842228691	0.750528294036377	0.914208934398657	heavy_drinker_vs_light_drinker	FALSE	18.741	10.811	10.234	8.636	7.059	7.529
hsa-miR-1224-3p	0.745998155667435	-0.428794861529327	0.401939341630029	-1.06681485766083	0.28605544800784	NA	heavy_drinker_vs_light_drinker	NA	0.791	0.586	1.093	0	0	0
hsa-miR-1224-5p	5.03966091405643	-0.554775278332014	0.21585301181959	-2.57015305765432	0.0101653591448521	0.208976325497056	heavy_drinker_vs_light_drinker	FALSE	8.472	4.453	2.976	3.345	2.773	1.887
hsa-miR-1225-3p	1.31687135834627	0.0573995859161438	0.315242330221757	0.182080832468679	0.855519290757842	NA	heavy_drinker_vs_light_drinker	NA	1.194	1.21	1.694	0.723	0.61	0.521
hsa-miR-1225-5p	1.61958867954518	-0.0932688063792216	0.31015462703495	-0.30071712058873	0.763630212395208	0.917729844913409	heavy_drinker_vs_light_drinker	FALSE	2.664	1.379	1.129	1.008	0.584	0.585
hsa-miR-1226-3p	0.451374219489956	-0.662167927235119	0.933052514517202	-0.709679162675801	0.477903116663282	NA	heavy_drinker_vs_light_drinker	NA	0.297	0.82	0.126	0	0	0
hsa-miR-1226-5p	2.12757523207815	0.189022235601386	0.256877414954586	0.735846067412366	0.461824382223456	0.770875774886502	heavy_drinker_vs_light_drinker	FALSE	4.246	1.093	1.558	1.553	0.806	1.108
hsa-miR-1227-3p	0.0991294660844977	-0.468835359333813	0.977802080708171	-0.47947879083491	0.631598053004351	NA	heavy_drinker_vs_light_drinker	NA	0.141	0.109	0.04	0	0	0
hsa-miR-1227-5p	1.99441711626412	-0.025436776822577	0.290489358125407	-0.0875652622413647	0.930222212801978	0.980769307330716	heavy_drinker_vs_light_drinker	FALSE	3.317	1.822	1.674	1.28	0.728	0.364
hsa-miR-1228-3p	1.78233879635772	0.173615971555077	0.348082470894043	0.49877826685483	0.617935599801289	0.85237956117735	heavy_drinker_vs_light_drinker	FALSE	2.191	1.321	1.788	0.696	0	0.692
hsa-miR-1228-5p	4.9606143337631	-0.350687590183367	0.250894210596321	-1.39775082633377	0.162187905571959	0.515975646188431	heavy_drinker_vs_light_drinker	FALSE	5.682	5.643	3.492	3.298	2.413	2.354
hsa-miR-1229-3p	0.102073570989145	-0.236290444033729	1.73792981532546	-0.135960866745059	0.891852217440151	NA	heavy_drinker_vs_light_drinker	NA	0.206	0.103	0.056	0	0	0
hsa-miR-1229-5p	38.3989589955765	-0.213862205670997	0.234200688360938	-0.91315788680093	0.361159509181752	0.702601483740297	heavy_drinker_vs_light_drinker	FALSE	76.424	24.936	26.696	16.853	16.529	9.813
hsa-miR-122b-3p	0.355669911085555	-0.231810309132664	0.685686603516114	-0.338070348675285	0.735310174695439	NA	heavy_drinker_vs_light_drinker	NA	0.405	0.352	0.335	0	0	0
hsa-miR-122b-5p	0.69642777993902	-0.277090054468608	0.445433723991181	-0.622067974525641	0.533897172256319	NA	heavy_drinker_vs_light_drinker	NA	1.372	0.575	0.356	0	0	0
hsa-miR-1231	20.0663370425344	-0.134169775828469	0.191314526282768	-0.701304696697011	0.483112883283289	0.785265793137368	heavy_drinker_vs_light_drinker	FALSE	31.815	16.252	16.951	14.226	13.664	11.113
hsa-miR-1231-3p:Novel	29.0298719129674	-0.340107800034515	0.229814330685185	-1.4799242458923	0.13889346434476	0.490932697506864	heavy_drinker_vs_light_drinker	FALSE	30.702	30.193	25.154	15.792	14.757	16.266
hsa-miR-1233-3p	11.3259338534724	-0.511112693308861	0.209367044504562	-2.44122800949089	0.0146374098199578	0.248113498747416	heavy_drinker_vs_light_drinker	FALSE	10.163	12.757	10.26	6.818	9.443	7.028
hsa-miR-1233-5p	6.01726825007016	-0.12622533087283	0.25396888714419	-0.497011001198608	0.619181293473636	0.85237956117735	heavy_drinker_vs_light_drinker	FALSE	9.004	4.962	5.434	3.382	3.218	2.674
hsa-miR-1234-3p	0.198517661063896	-0.0501169303218431	0.9616758001188	-0.0521141639580116	0.958437727096157	NA	heavy_drinker_vs_light_drinker	NA	0.22	0.237	0.208	0	0	0
hsa-miR-1234-5p:Novel	4.55999022223476	-0.280025960857011	0.27153399995631	-1.03127402425504	0.302412335912305	0.666554200186092	heavy_drinker_vs_light_drinker	FALSE	5.415	5.08	3.296	2.602	1.997	2.161
hsa-miR-1236-3p	0.148386432831274	-0.314957971338618	0.970465125762667	-0.324543317402673	0.74552673283607	NA	heavy_drinker_vs_light_drinker	NA	0.108	0.112	0.229	0	0	0
hsa-miR-1236-5p	6.63713490617038	-0.0807217793137479	0.223338610485669	-0.361432262599876	0.717776333662342	0.898209710137016	heavy_drinker_vs_light_drinker	FALSE	10.643	5.442	6.217	5.972	3.997	3.892
hsa-miR-1237-5p	4.60862735280164	-0.0888561893654339	0.214404027152804	-0.414433397289254	0.678556734467746	0.883295498858256	heavy_drinker_vs_light_drinker	FALSE	6.028	4.425	3.803	3.687	3.163	2.598
hsa-miR-1238-3p	0.144859622665632	-0.889515948030227	0.85580148455525	-1.03939519162262	0.298620979383938	NA	heavy_drinker_vs_light_drinker	NA	0.14	0.373	0.047	0	0	0
hsa-miR-1238-5p	0.927928395295923	-0.373455255140041	0.289673330314859	-1.28922899023571	0.197318489298793	NA	heavy_drinker_vs_light_drinker	NA	1.186	0.89	0.847	0.68	0.172	0.305
hsa-miR-124-3p	10.2333425385995	0.115076173373294	0.210789053199662	0.545930500785032	0.585113711377015	0.837331402224938	heavy_drinker_vs_light_drinker	FALSE	10.544	10.168	9.474	7.5	5.251	7.102
hsa-miR-124-5p	31.2699498374488	-0.109894673387245	0.21288493626261	-0.51621629654285	0.60570334950953	0.847509006054565	heavy_drinker_vs_light_drinker	FALSE	36.217	33.94	30.245	19.033	23.964	12.295
hsa-miR-1243	0.405809331394595	0.251380458344724	0.645964624481372	0.389155146919307	0.697161380933056	NA	heavy_drinker_vs_light_drinker	NA	0.691	0.15	0.414	0	0	0
hsa-miR-1243-3p:Novel	4.98407849038347	-0.215401858918134	0.22046517937209	-0.977033468648533	0.328552583309967	0.683366235345222	heavy_drinker_vs_light_drinker	FALSE	5.758	5.13	4.869	3.09	3.965	2.18
hsa-miR-1244	4.00360072671743	-0.166962654534829	0.315772121111863	-0.528744127084234	0.596982961617224	0.844909503771413	heavy_drinker_vs_light_drinker	FALSE	4.757	3.76	4.223	1.86	2.067	1.606
hsa-miR-1244-5p:Novel	0.692270144831405	-0.0321415562497009	0.375428233603307	-0.085613050305809	0.931774023908125	NA	heavy_drinker_vs_light_drinker	NA	0.912	0.702	0.512	0	0	0
hsa-miR-1245a	0.605289214344461	-0.379052097487078	0.439287536269234	-0.862879244665758	0.388203863340327	NA	heavy_drinker_vs_light_drinker	NA	0.737	0.578	0.49	0	0	0
hsa-miR-1245a-5p:Novel	0.125346390382469	-0.0874107415583055	0.931944964131072	-0.0937938879682725	0.925272886976799	NA	heavy_drinker_vs_light_drinker	NA	0.17	0.09	0.114	0	0	0
hsa-miR-1245b-3p	0.34003459735552	-0.0160112152692203	0.951131994525336	-0.0168338520430182	0.98656916369424	NA	heavy_drinker_vs_light_drinker	NA	0.406	0.369	0.216	0	0	0
hsa-miR-1245b-5p	0.2623915934639	-0.111176920756024	0.602037136838802	-0.184667878363444	0.853489542155173	NA	heavy_drinker_vs_light_drinker	NA	0.319	0.259	0.223	0	0	0
hsa-miR-1246	0.861351819403921	-0.868500879876987	0.373378121438482	-2.32606258912811	0.0200152119552344	NA	heavy_drinker_vs_light_drinker	NA	0.789	1.071	0.668	0	0	0
hsa-miR-1246-3p:Novel	1926.04053064659	-0.102391467156478	0.278619650282676	-0.367495498083482	0.713249449297002	0.897544039197757	heavy_drinker_vs_light_drinker	FALSE	2017.32	1944.354	2086.667	743.619	667.86	601.675
hsa-miR-1247-3p	3.58245198735224	-0.27234987458305	0.235646552011191	-1.155755822687	0.247781047670642	0.616656801397453	heavy_drinker_vs_light_drinker	FALSE	4.319	3.869	2.62	2.595	1.955	1.465
hsa-miR-1247-5p	0.691732144303803	-0.286987224469257	0.373124830831471	-0.769145338919781	0.441807035465198	NA	heavy_drinker_vs_light_drinker	NA	0.715	0.671	0.762	0	0	0
hsa-miR-1248	0.522357353744289	-0.263478121572701	0.368845043999799	-0.714332823115942	0.475021400413141	NA	heavy_drinker_vs_light_drinker	NA	0.668	0.497	0.503	0.073	0	0
hsa-miR-1248-3p:Novel	2.06953518306009	-0.189498530237722	0.323956022533096	-0.584951404070169	0.558580393067099	0.819660178707933	heavy_drinker_vs_light_drinker	FALSE	4.031	1.227	1.31	0.771	0.396	0.69
hsa-miR-1249-3p	1.95514873155977	-0.135045201005478	0.436187246107707	-0.309603736034345	0.756862314863772	0.916710341205787	heavy_drinker_vs_light_drinker	FALSE	1.836	1.771	2.292	0.373	0	0.188
hsa-miR-1249-5p	2.97146997965738	-0.0631305723025443	0.230929167379216	-0.273376347470546	0.784563932531842	0.924695527978544	heavy_drinker_vs_light_drinker	FALSE	4.745	2.429	2.199	2.5	1.715	1.473
hsa-miR-1250-3p	0.126898658619672	-0.304574057451449	1.09176991004383	-0.278972753003626	0.780265734926134	NA	heavy_drinker_vs_light_drinker	NA	0.15	0.132	0.076	0	0	0
hsa-miR-1250-5p	17.2047181233343	0.116680647746982	0.224031700361527	0.520822042410473	0.602490746348012	0.845781494216711	heavy_drinker_vs_light_drinker	FALSE	14.017	15.054	18.753	10.157	9.725	9.031
hsa-miR-1251-3p	2.45940597181207	-0.101659381139151	0.315843913573122	-0.321865886187533	0.747554297917023	0.913451439668335	heavy_drinker_vs_light_drinker	FALSE	3.04	2.17	1.994	1.498	1.227	0.8
hsa-miR-1251-5p	0.566440195317019	-0.496871977754997	0.444052716891827	-1.11894817631763	0.263162248468062	NA	heavy_drinker_vs_light_drinker	NA	0.498	0.752	0.486	0	0	0
hsa-miR-1252-3p	1.49827481648854	0.280227371523905	0.286376754466029	0.978526947993425	0.327813769911994	NA	heavy_drinker_vs_light_drinker	NA	1.935	1.371	1.503	1.135	0.494	0.821
hsa-miR-1252-5p	1.00279482497942	0.239147309899478	0.312433851530629	0.765433414874488	0.444013501750904	NA	heavy_drinker_vs_light_drinker	NA	1.506	0.722	0.999	0.468	0	0.322
hsa-miR-1253	7.59200584891163	-0.351623991082837	0.284127468849696	-1.2375571869429	0.215880297483341	0.580568649080986	heavy_drinker_vs_light_drinker	FALSE	10.243	6.478	5.435	3.556	2.892	3.21
hsa-miR-1253-3p:Novel	8.18794945969816	-0.207344972490224	0.210242738793472	-0.986217044546333	0.324026616982725	0.68295575727395	heavy_drinker_vs_light_drinker	FALSE	9.868	6.738	7.311	7.106	5.147	4.957
hsa-miR-1255a	2.77881905670076	0.076167525546114	0.323914562055292	0.235146963022651	0.814094669199082	0.937657502908999	heavy_drinker_vs_light_drinker	FALSE	3.289	2.228	3.371	1.431	1.392	0.978
hsa-miR-1255a-3p:Novel	4.37905709642264	-0.1867724088329	0.243368632257143	-0.767446515603358	0.442816081260091	0.759670453720162	heavy_drinker_vs_light_drinker	FALSE	5.173	4.408	4.364	3.45	2.438	1.639
hsa-miR-1255b-1-3p:Novel	0.277814459123369	0.0389988294951548	0.519954180943946	0.0750043579308366	0.940211244534722	NA	heavy_drinker_vs_light_drinker	NA	0.58	0.131	0.246	0	0	0
hsa-miR-1255b-2-3p	0.0499129500309357	-0.190838324131496	2.33360495144426	-0.0817783335664361	0.934822985663645	NA	heavy_drinker_vs_light_drinker	NA	0.029	0.074	0.054	0	0	0
hsa-miR-1255b-5p	22.1049362188489	0.00751897565965717	0.265460853568042	0.0283242352256279	0.977403551437117	0.994616274618066	heavy_drinker_vs_light_drinker	FALSE	30.683	14.934	16.966	11.526	8.847	10.201
hsa-miR-1256	2.70231937357381	-0.760451578140749	0.270691046002479	-2.8092971281133	0.00496498000665513	0.160835261427707	heavy_drinker_vs_light_drinker	FALSE	3.755	2.681	1.551	1.625	1.525	0.978
hsa-miR-1256-3p:Novel	3.36683574143591	0.13907303409257	0.242227135250311	0.574143082478584	0.565870981541791	0.824722011404688	heavy_drinker_vs_light_drinker	FALSE	3.653	2.961	3.268	2.125	1.94	2.307
hsa-miR-1257	13.4729521818095	0.0550624724954817	0.19567318843888	0.281400190464423	0.778403472047487	0.921211226644308	heavy_drinker_vs_light_drinker	FALSE	17.061	12.708	10.983	10.133	5.509	7.933
hsa-miR-1257-3p:Novel	13.9188033944073	-0.246427651460812	0.213337761879661	-1.15510563760304	0.248047169879237	0.616656801397453	heavy_drinker_vs_light_drinker	FALSE	16.131	14.822	12.121	11.263	9.29	6.772
hsa-miR-1258	4.97838076191414	-0.0617807647213432	0.243325876334593	-0.253901334506609	0.799571783782286	0.929572851401049	heavy_drinker_vs_light_drinker	FALSE	4.78	5.24	4.861	3.059	3.419	3.024
hsa-miR-1258-5p:Novel	0.707154536191413	0.302840441830434	0.435610265323826	0.695209608077777	0.486923951917388	NA	heavy_drinker_vs_light_drinker	NA	0.583	0.63	0.9	0	0	0
hsa-miR-125a-3p	1.43442121969195	-0.420468374739804	0.275317439542327	-1.52721300706112	0.126708052964573	NA	heavy_drinker_vs_light_drinker	NA	1.768	1.322	1.258	0.733	0.991	0.873
