ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold
hsa-let-7a-2-3p	0.942686903736154	1.02683347991286	1.17051821379455	0.435744421914941	0.159711818525973	0.228433346146997	0	0	0.921884433336558	0.103981912578387	NA	modAct_vs_active	NA
hsa-let-7a-3p	39.3487537800089	1156.31540449293	189.326314864428	26.5210625134653	23.2089991035709	31.5724655489575	22.7203292515474	19.6045363015969	0.269151977588638	0.514673385601535	0.791239693862819	modAct_vs_active	FALSE
hsa-let-7a-5p	14.8653709159683	22.1337547122277	16.636564773276	13.1300384063166	8.03866353815742	11.2762876829646	8.45351830399412	9.99741058760175	0.368878661621713	0.285653024057919	0.62296989684135	modAct_vs_active	FALSE
hsa-let-7b-3p	0.356313253510551	0.905052806045905	0.447389117398988	0.408381808800704	0	0	0	0	0.238253527511289	0.783847132623115	NA	modAct_vs_active	NA
hsa-let-7b-5p	28.3376470036221	696.060840715834	101.597526768579	20.5851875647551	15.0012801883018	20.665133798883	11.6119457743321	18.1277967373767	-0.077861599408092	0.8608976330465	0.941836677085348	modAct_vs_active	FALSE
hsa-let-7c-3p	9.21646118505245	10.9655490837593	6.75533478340296	11.7533261732037	2.44830048857609	2.81237988195279	1.20066046411503	0.542434106172183	-0.236192305875525	0.606048667640722	0.830776502507718	modAct_vs_active	FALSE
hsa-let-7c-5p	6.33383718133254	49.6618943869831	9.828997632737	4.63098260973339	3.76808991758418	4.84286836298446	4.18626224475404	3.42677784440799	0.158212044215783	0.711155432305697	0.881251292551993	modAct_vs_active	FALSE
hsa-let-7d-3p	4.81720988167964	8.35054037496102	3.9967513177276	2.85657135989197	1.8679665438085	2.44071815275311	2.04140543879476	1.00961016083815	0.097237443438049	0.848026851930662	0.939569410924742	modAct_vs_active	FALSE
hsa-let-7d-5p	7.59129854943299	135.306518531879	20.2428095964952	7.8705066595671	4.73494902727735	7.14711644030435	5.09375031169093	4.38172677130867	0.0369293081234322	0.932267565284449	0.972554284319278	modAct_vs_active	FALSE
hsa-let-7e-3p	0.0954986276422663	0.158191769624693	0.195542231843969	0.0258301955320087	0	0	0	0	0.65068861839364	0.625639690091775	NA	modAct_vs_active	NA
hsa-let-7e-5p	5.22267021124708	11.6240772879241	5.72580095424203	2.23550487538067	2.9321627864757	3.37009825584894	2.98433563375728	2.01922032167631	1.07520150939171	0.0102636281776108	0.158856454032573	modAct_vs_active	FALSE
hsa-let-7f-1-3p	0.0891601039467211	0.136050125382957	0.133881183261019	0.292060402054614	0	0	0	0	-0.164306049724875	0.918767786906273	NA	modAct_vs_active	NA
hsa-let-7f-2-3p	0.481951577195762	0.628981819036113	0.815284432073519	0.515083907161805	0	0	0	0	0.216279377977482	0.703952680595361	NA	modAct_vs_active	NA
hsa-let-7f-5p	2.35650095206858	2.91184193299978	2.49897720099475	1.98195432775572	0.862682491522911	1.29710505415964	0.87168241191758	1.64314753924075	-0.077128197399877	0.86657247277092	0.94297434489438	modAct_vs_active	FALSE
hsa-let-7g-3p	5.68988416953236	7.70098110951643	5.46267947422547	8.8070862228822	1.76055042590628	2.02448031322698	1.22843182004773	0.949122855443998	0.152373040903664	0.713467858312215	0.881251292551993	modAct_vs_active	FALSE
