ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	light.x	heavy.x	abstemious.y	light.y	heavy.y
hsa-miR-3179-5p:Novel	1.50945597951129	-0.301748909104508	0.315089228062501	-0.95766177396789	0.33823333832947	NA	heavy_vs_light	NA	2.357	1.457	1.279	1.046	0.519	0.554
hsa-miR-3180	52.8160595375043	0.0128799535449102	0.182709905783673	0.0704940079174466	0.943800469676258	0.979640993841179	heavy_vs_light	FALSE	78.844	50.509	47.773	32.503	30.755	33.447
hsa-miR-3180-3p	94.477993715222	0.162299240069387	0.173033931892294	0.937961926279359	0.348263976800061	0.673734097627367	heavy_vs_light	FALSE	143.796	79.305	106.314	42.268	28.113	31.015
hsa-miR-3180-4-3p:Novel, hsa-miR-3180-5-3p:Novel	25.355261635807	0.264075437861888	0.207499048051233	1.27265855116929	0.203139231825647	0.537321730992032	heavy_vs_light	FALSE	25.139	20.63	33.694	14.593	12.686	12.641
hsa-miR-3180-5p	40.2748795398127	-0.23872887380576	0.175334125120897	-1.36156537491575	0.173335088777156	0.501116186144214	heavy_vs_light	FALSE	64.939	36.764	38.244	35.971	30.033	25.596
hsa-miR-3181	7.01148874292261	-0.0493154461756112	0.258476412975232	-0.190792829442185	0.84868790676734	0.934083282855904	heavy_vs_light	FALSE	14.107	6.538	5.623	6.288	3.178	3.782
hsa-miR-3181-3p:Novel	5.09453804936863	-0.484618520877289	0.331091726470294	-1.46369867360841	0.143276298082438	0.466660323939427	heavy_vs_light	FALSE	6.402	5.418	3.939	2.091	1.482	0.867
hsa-miR-3182	1.45063199521191	0.605791479126876	0.335305801153741	1.80668356181859	0.0708116321710358	NA	heavy_vs_light	NA	3.246	1.201	1.375	0	0	0
hsa-miR-3182-3p:Novel	8.24119567278329	-0.215545953715018	0.261223568431687	-0.825139764413662	0.409292246384451	0.714505042175449	heavy_vs_light	FALSE	27.429	5.642	7.845	8.051	2.715	3.78
hsa-miR-3183	6.16056381014739	0.11468282388345	0.18773666728116	0.610870670840757	0.54128520284432	0.790143342302577	heavy_vs_light	FALSE	5.377	7.139	5.892	3.164	4.675	4.168
hsa-miR-3183-3p:Novel	4.30219882927721	-0.160987695429191	0.304129472314468	-0.529339344207753	0.596570067035566	0.820909535417362	heavy_vs_light	FALSE	2.701	5.169	2.648	1.577	1.11	1.268
hsa-miR-3184-3p	0.767828892419105	0.297147961713748	0.469282136355478	0.633196831273928	0.526605114734725	NA	heavy_vs_light	NA	0.373	0.852	0.681	0	0	0
hsa-miR-3184-5p	4.40500769199547	-0.0966354493606161	0.22416266872283	-0.431095194892164	0.666399154356486	0.856879623144397	heavy_vs_light	FALSE	6.956	4.194	3.905	4.183	2.706	2.835
hsa-miR-3185	4.13919777683829	0.109542422600616	0.251109013209837	0.436234530972722	0.662666576717401	0.856879623144397	heavy_vs_light	FALSE	6.679	3.246	5.099	2.383	2.307	2.364
hsa-miR-3185-3p:Novel	24.6589771313098	0.025036063968832	0.250829352044387	0.0998131349651677	0.92049267993441	0.967133834945647	heavy_vs_light	FALSE	20.619	25.69	25.336	9.533	8.225	7.329
hsa-miR-3186-3p	4.97900875532845	-0.225637407034674	0.268606423076428	-0.840029826727084	0.400891663253727	0.706262604296327	heavy_vs_light	FALSE	8.001	4.427	5.149	1.99	2.504	2.416
hsa-miR-3186-5p	0.826214620321822	-0.0454579231718659	0.372631102796216	-0.121991757614302	0.902905545986105	NA	heavy_vs_light	NA	1.554	0.717	0.899	0	0	0
hsa-miR-3187-3p	3.00050641765303	0.554295295845566	0.375562651185349	1.47590633439215	0.139969038784939	0.466660323939427	heavy_vs_light	FALSE	4.553	1.441	5.623	2.433	0	1.038
hsa-miR-3187-5p	5.5852630062839	0.0164685483952287	0.276059228558169	0.0596558516853152	0.952429734324649	0.984022537586807	heavy_vs_light	FALSE	7.897	4.823	6.167	3.137	2.104	3.25
hsa-miR-3188	9.22446782896129	-0.00961890637481734	0.200211599910807	-0.0480437016591571	0.961681413911715	0.984022537586807	heavy_vs_light	FALSE	20.47	8.069	8.113	7.044	5.893	5.755
hsa-miR-3188-5p:Novel	2.62652768735247	-0.0974475228222753	0.259322671531305	-0.375777105205828	0.707082609856198	0.877891967089182	heavy_vs_light	FALSE	3.571	2.472	2.538	1.582	1.018	1.131
hsa-miR-3189-3p	3.2020480739421	-0.158935035508701	0.392302302809405	-0.405134087591419	0.685378951266094	0.864891468785413	heavy_vs_light	FALSE	1.012	3.768	2.399	0.692	0.585	0.545
hsa-miR-3189-5p	3.50401986399058	-0.550826568983261	0.577997440419367	-0.952991363739618	0.340594446452567	0.667861284130902	heavy_vs_light	FALSE	2.003	4.261	2.276	0	0	0
hsa-miR-3190-3p	30.9847172464632	-0.0885693774939455	0.183792976937992	-0.48189750756269	0.629878756783314	0.839838342377752	heavy_vs_light	FALSE	69.659	28.444	24.828	14.757	19.943	18.634
hsa-miR-3190-5p	0.651357831141228	0.217171452477144	0.44648024673658	0.48640775054327	0.62667809645104	NA	heavy_vs_light	NA	0.601	0.719	0.478	0	0	0
hsa-miR-3191-3p	9.91184124038452	-0.624949717441449	0.237405972002578	-2.63240942159055	0.00847816264177196	0.149133097185958	heavy_vs_light	FALSE	13.294	21.639	7.922	7.956	5.886	5.054
hsa-miR-3191-5p	0.203688004847094	-0.685827169635412	0.770396428072639	-0.890226310305203	0.373344379906965	NA	heavy_vs_light	NA	0.343	0.245	0.065	0	0	0
hsa-miR-3192-3p	0.360755524983488	-0.645262403780138	0.642716590524478	-1.00396101997862	0.315397402547931	NA	heavy_vs_light	NA	0.26	0.412	0.256	0	0	0
hsa-miR-3192-5p	2.9754949064614	0.133837281624469	0.262331186892532	0.510184409295176	0.609922273713981	0.829792012469778	heavy_vs_light	FALSE	3.594	2.658	3.261	2.49	1.587	1.601
hsa-miR-3193	0.341596841680192	-0.108861556129683	0.503962812215488	-0.216011089491133	0.828979103461798	NA	heavy_vs_light	NA	0.402	0.31	0.366	0	0	0
hsa-miR-3193-3p:Novel	8.00474175066453	-0.0479851819645061	0.310759174933736	-0.154412760217742	0.877284293124252	0.949952499877641	heavy_vs_light	FALSE	6.184	8.261	7.482	1.577	2.721	2.692
hsa-miR-3194-3p	1.03983338838707	-0.917908643999386	0.404220048798829	-2.27081424270524	0.0231582253824567	NA	heavy_vs_light	NA	1.687	1.078	0.744	0.82	0	0
hsa-miR-3194-5p	1.50378500832799	-0.687412871042581	0.342260007856098	-2.00845221546188	0.0445952590008952	NA	heavy_vs_light	NA	1.754	1.622	1.104	1.614	0.591	0
hsa-miR-3195	25.6821090315623	0.527972227315049	0.224973932847309	2.34681512045836	0.0189346474143512	0.214712759199347	heavy_vs_light	FALSE	41.478	19.305	33.82	21.227	12.037	15.306
hsa-miR-3195-3p:Novel	13.5050227228795	0.434636151491106	0.216259575717968	2.00978916215915	0.0444535083391076	0.310718429525091	heavy_vs_light	FALSE	19.154	11.102	16.553	11.916	7.414	8.559
hsa-miR-3196	6.29341813577874	-0.421303158778109	0.332730491820743	-1.26619942907151	0.20544169187996	0.537834684857394	heavy_vs_light	FALSE	1.966	7.799	4.042	1.279	1.613	2.065
hsa-miR-3196-3p:Novel	16.6770923762959	0.588027531125769	0.221307128251245	2.65706548077472	0.0078824130997111	0.148123679498738	heavy_vs_light	FALSE	40.126	11.339	20.328	16.633	7.069	13.224
hsa-miR-3197	23.8325246876603	0.290035837141566	0.238369112480651	1.21675092096972	0.223698998467808	0.555858117404857	heavy_vs_light	FALSE	115.251	12.145	21.351	5.032	2.7	2.918
hsa-miR-3197-3p:Novel	2.56066472129693	-0.0360992365685447	0.26541549395587	-0.136010283463507	0.891813151483806	0.955362782230871	heavy_vs_light	FALSE	3.954	2.294	2.57	2.433	1.031	1.771
hsa-miR-3198	2.71360101605225	-0.758561824055176	0.226777917607862	-3.34495453550667	0.000822960593836406	0.0618592046367032	heavy_vs_light	FALSE	4.107	2.946	1.69	2.053	2.059	1.172
hsa-miR-3198-5p:Novel	5.96399431324356	0.393667165229315	0.197754269128487	1.99068858014659	0.0465151349747011	0.313231033211304	heavy_vs_light	FALSE	7.792	5.222	6.713	4.866	4.06	4.996
hsa-miR-3199	3.53055737305251	0.0130745739231521	0.26376470076712	0.0495690814014411	0.960465785798155	0.984022537586807	heavy_vs_light	FALSE	3.441	3.495	3.412	2.49	1.543	2.084
hsa-miR-3199-3p:Novel	4.23011822533239	-0.152549937892518	0.265164631092656	-0.575302736507166	0.565086571115043	0.802120639792516	heavy_vs_light	FALSE	6.454	3.964	3.888	2.373	1.651	0.994
hsa-miR-32-3p	0.201565950101573	-0.207176248159331	0.981984436027545	-0.210977119960708	0.832905125138565	NA	heavy_vs_light	NA	1.226	0.087	0.145	0	0	0
hsa-miR-32-5p	2.11641832009541	-0.349804822426638	0.379923834634586	-0.920723551769483	0.357194776749816	NA	heavy_vs_light	NA	10.922	1.469	0.889	0	0	0
hsa-miR-3200-3p	0.947837423915364	-0.990014873510858	0.503843759720796	-1.96492435285786	0.0494229936409133	NA	heavy_vs_light	NA	0.422	1.215	0.47	0	0	0
hsa-miR-3200-5p	5.03415989238984	0.0187294239391883	0.255391148466021	0.0733362297467413	0.941538562137647	0.978419104894191	heavy_vs_light	FALSE	4.506	3.975	7.045	4.334	2.465	2.726
hsa-miR-3201	0.395378800128835	-0.25438975371457	0.616001408994042	-0.412969434810223	0.679629007718922	NA	heavy_vs_light	NA	0.145	0.499	0.221	0	0	0
hsa-miR-3201-3p:Novel	9.19785012270565	0.00608408157900208	0.498822051715819	0.0121968977876467	0.990268524848851	0.993442799954059	heavy_vs_light	FALSE	20.883	8.518	6.734	0.456	0.756	0.505
hsa-miR-3202	7.65636192435821	-0.0834539110824986	0.280934424715536	-0.29705833013167	0.766421976857779	0.900445111173829	heavy_vs_light	FALSE	10.507	8.04	5.574	5.018	3.21	3.278
hsa-miR-3202-3p:Novel	8.71727791204896	-0.273004301781671	0.262025073494145	-1.0419014414961	0.297457375749269	0.640349768319428	heavy_vs_light	FALSE	14.667	9.019	6.037	6.226	3.591	3.515
hsa-miR-320a-3p	112.908044966988	-0.305602648627089	0.30023492215715	-1.01787842144202	0.308735737605448	0.64424844619442	heavy_vs_light	FALSE	314.685	89.764	98.57	18.573	20.906	18.586
hsa-miR-320a-5p	11.0760634361025	0.134278944920899	0.271906988216307	0.493841463221525	0.621418147854009	0.834461691634028	heavy_vs_light	FALSE	20.684	10.054	10.459	5.97	4.494	4.466
hsa-miR-320b	5.86782394755154	-0.394267836155002	0.206327095858311	-1.91088734378229	0.0560190598566972	0.329958798109165	heavy_vs_light	FALSE	5.534	6.213	5.284	4.996	4.883	4.224
hsa-miR-320b-1-5p:Novel	5.64428211828816	-0.197987393911875	0.324508957598818	-0.61011380202528	0.541786424379909	0.790143342302577	heavy_vs_light	FALSE	13.32	4.395	5.936	1.577	1.4	1.027
hsa-miR-320b-2-5p:Novel	5.41494007389616	-0.0360531875202377	0.310451493053267	-0.116131467643004	0.907548349959835	0.960658641462374	heavy_vs_light	FALSE	16.285	3.484	6.119	2.246	1.223	1.374
hsa-miR-320c	31.4485013085517	-0.235693302757147	0.264805300194909	-0.890062633125794	0.37343225585395	0.691654814743866	heavy_vs_light	FALSE	16.033	34.043	28.497	12.545	11.91	9.742
hsa-miR-320c-1-5p:Novel	4.40094416557173	0.107813265948773	0.246900713348447	0.436666482192855	0.66235324050213	0.856879623144397	heavy_vs_light	FALSE	3.63	4.189	4.817	2.939	2.367	2.585
hsa-miR-320c-2-5p:Novel	3.38633354066374	0.0531504361063666	0.23987301151131	0.221577391185005	0.824642884233045	0.922162035901046	heavy_vs_light	FALSE	6.827	2.551	3.943	1.347	1.727	1.873
hsa-miR-320d	27.1119560934492	-0.351234142037111	0.280707226005795	-1.25124724088813	0.210844287615637	0.544153211528769	heavy_vs_light	FALSE	19.772	29.977	21.43	11.864	10.477	9.151
hsa-miR-320d-1-5p:Novel	25.0028932013332	0.0332378048446136	0.199753121558508	0.166394420198726	0.867846564781903	0.94369813313234	heavy_vs_light	FALSE	28.24	23.343	26.398	21.649	15.03	16.234
hsa-miR-320d-2-5p:Novel	2.98433605048702	-0.0634894841461144	0.213871475801314	-0.296858119617111	0.76657483127362	0.900445111173829	heavy_vs_light	FALSE	2.884	2.956	2.867	2.053	1.799	1.918
hsa-miR-320e	16.375509789276	0.026358313702561	0.23327428408191	0.112992796468323	0.910036266224913	0.961748930445075	heavy_vs_light	FALSE	13.865	13.074	22.918	8.365	7.438	7.085
hsa-miR-320e-5p:Novel	728.496197454215	-0.0114379994452534	0.139495691976577	-0.0819953597360838	0.934650403426265	0.974422175278665	heavy_vs_light	FALSE	794.349	718.356	694.991	490.027	604.042	581.137
hsa-miR-323a-3p	0.284541167458207	-0.162788657951071	0.847764629571707	-0.192021054279314	0.847725713374828	NA	heavy_vs_light	NA	0.083	0.374	0.133	0	0	0
hsa-miR-323a-5p	17.6309760319941	-0.302882460843275	0.180012105398822	-1.6825671816472	0.092458909315021	0.384322286645848	heavy_vs_light	FALSE	32.398	17.525	13.732	14.969	12.752	11.926
hsa-miR-323b-3p	0.0953293452402736	-0.442144882362386	1.15298595328382	-0.383478117060414	0.701365292505425	NA	heavy_vs_light	NA	0.027	0.121	0.053	0	0	0
hsa-miR-323b-5p	7.80203768560475	-0.28986064045128	0.266228094562323	-1.08876803902987	0.276256189152181	0.611235094144073	heavy_vs_light	FALSE	19.953	7.227	5.119	3.279	3.813	2.951
hsa-miR-324-3p	32.2894560320622	1.25858856565103	0.338142001625352	3.72207108138402	0.000197595376806101	0.0364552526794072	heavy_vs_light	TRUE	41.009	20.058	53.164	4.732	7.071	9.01
hsa-miR-324-5p	37.59272396691	1.23342589440562	0.337966935920499	3.64954604522544	0.000262704149020118	0.0364552526794072	heavy_vs_light	TRUE	45.337	24.018	61.148	6.319	8.687	12.048
hsa-miR-325	0.995396844380164	-0.888292299653396	0.365983152921719	-2.42713986302915	0.0152183877128998	NA	heavy_vs_light	NA	1.414	1.034	0.766	0	0.26	0
hsa-miR-325-3p:Novel	4.79677565149161	-0.28868135305343	0.342265375360117	-0.843443052776496	0.398980702193364	0.705648222310617	heavy_vs_light	FALSE	2.825	5.453	4.58	1.21	1.982	0.937
hsa-miR-326	9.92000793216472	-0.394955390813895	0.238044358450848	-1.65916719633348	0.0970821057666781	0.39556731072342	heavy_vs_light	FALSE	6.631	10.809	8.391	6.274	5.984	4.767
hsa-miR-326-5p:Novel	32.3504888742004	0.0705996229446555	0.226798534708978	0.311287826595736	0.755581820863838	0.898345082714581	heavy_vs_light	FALSE	48.882	24.69	41.546	4.746	5.001	4.906
hsa-miR-328-3p	0.677039551375138	-0.142878122676287	0.576846280172	-0.247688383521663	0.804375520468911	NA	heavy_vs_light	NA	4.186	0.34	0.363	0	0	0
hsa-miR-328-5p	10.907076063776	-0.0343331460899189	0.238663239483862	-0.143856029793983	0.88561415758314	0.951137244623097	heavy_vs_light	FALSE	14.183	9.489	12.394	5.537	5.713	6.657
hsa-miR-329-3p	5.09437751023398	-0.347580887427801	0.209937930194159	-1.65563644028663	0.0977954659549033	0.39556731072342	heavy_vs_light	FALSE	5.714	5.29	4.512	4.98	3.714	3.49
hsa-miR-329-5p	1.05143904206704	-0.156750362483494	0.354419717673663	-0.442273255879696	0.658291481379059	NA	heavy_vs_light	NA	1.351	0.956	1.111	1.303	0.437	0
hsa-miR-330-3p	1.356783760159	-0.238365751376077	0.353050289938438	-0.675160899648718	0.499573545418127	NA	heavy_vs_light	NA	4.158	1.077	1.089	0.587	0.256	0.28
hsa-miR-330-5p	0.724269076953599	-0.597874609240332	0.404637448461247	-1.47755629518208	0.139526579744497	NA	heavy_vs_light	NA	2.325	0.667	0.35	0	0	0
hsa-miR-331-3p	0.366623261039092	-0.388669598109883	0.751555175316868	-0.517153777759582	0.605048815446166	NA	heavy_vs_light	NA	2.545	0.182	0.124	0	0	0
hsa-miR-331-5p	0.807145386939932	0.157687145154206	0.396531368746838	0.397666256903069	0.690876213555394	NA	heavy_vs_light	NA	1.469	0.671	0.851	0	0	0
hsa-miR-335-3p	0.471863657339029	-0.625555392021124	0.683846696428424	-0.914759689983526	0.360317800846467	NA	heavy_vs_light	NA	1.727	0.373	0.299	0	0	0
hsa-miR-335-5p	6.40581958545999	-0.879299829899164	0.312863111590637	-2.81049378250024	0.00494655446648183	0.120122397877858	heavy_vs_light	FALSE	5.323	7.303	4.514	3.144	2.567	2.054
hsa-miR-337-3p	0.209691486772848	-0.401559057082406	0.820023709344831	-0.489692008299658	0.624351857824847	NA	heavy_vs_light	NA	0.192	0.239	0.139	0	0	0
hsa-miR-337-5p	2.34493640025472	-0.747240688643757	0.348605693403459	-2.14351257820376	0.0320719621815167	NA	heavy_vs_light	NA	2.009	2.842	1.251	1.64	0.548	0.346
hsa-miR-338-3p	17.440233658703	-0.627389986104219	0.285102588171049	-2.2005762561784	0.0277660360278995	0.250187768298779	heavy_vs_light	FALSE	20.633	17.915	14.384	11.864	8.02	5.229
hsa-miR-338-5p	1.91390858008286	0.00747094143787732	0.331972867564482	0.0225046748328797	0.982045382968136	NA	heavy_vs_light	NA	10.166	1.075	1.25	0.791	0.33	0.596
hsa-miR-339-3p	1.8189973073504	-0.593175124989206	0.307655215461778	-1.92805158234966	0.0538487104861255	NA	heavy_vs_light	NA	3.368	1.747	1.464	0.663	1.085	0.693
hsa-miR-339-5p	3.35784311763636	-0.175803640610449	0.264222445233711	-0.665362249807906	0.505818824051451	0.768900633447751	heavy_vs_light	FALSE	4.831	3.279	2.913	3.735	1.983	2.153
hsa-miR-33a-3p	0.049431117853025	-0.113330647174862	1.43496625944804	-0.0789779177236229	0.937050187292726	NA	heavy_vs_light	NA	0	0.056	0.045	0	0	0
hsa-miR-33a-5p	5.76879103197373	-0.476473063167001	0.32797129456258	-1.45278892106237	0.146282368948036	0.467896087911803	heavy_vs_light	FALSE	5.727	6.511	3.857	1.797	2.048	1.993
hsa-miR-33b-3p	1.65456093022687	-0.227865544034672	0.284046830055457	-0.802211184649321	0.422430807632357	NA	heavy_vs_light	NA	2.536	1.79	1.065	2.281	0.835	0.695
hsa-miR-33b-5p	4.28607922745279	-0.203718267937061	0.331446726454627	-0.614633519287294	0.538796772942516	0.790143342302577	heavy_vs_light	FALSE	2.873	4.87	3.202	1.64	0.966	1.556
hsa-miR-340-3p	0.757728769493807	-0.172131342336397	0.510664802560657	-0.337073049627208	0.736061833089488	NA	heavy_vs_light	NA	4.281	0.403	0.473	0	0	0
hsa-miR-340-5p	2.65744403484716	-0.614219970500097	0.36097003090568	-1.70158162149642	0.0888338251503082	0.380656105869729	heavy_vs_light	FALSE	6.401	2.446	1.879	0.684	0.688	0
hsa-miR-342-3p	2.06082915697103	-0.820624613195193	0.318838335646794	-2.57379531081317	0.0100589763440013	NA	heavy_vs_light	NA	4.711	1.988	1.388	0.82	0.998	0.538
hsa-miR-342-5p	7.33149962696237	-0.0479866301645726	0.321070550269676	-0.14945821136279	0.881192081446292	0.950759877349946	heavy_vs_light	FALSE	41.509	4.579	3.143	1.303	1.478	1.685
hsa-miR-345-3p	10.8271860377174	-0.315157011954899	0.236095047049002	-1.33487345835547	0.181917765962425	0.509381156715976	heavy_vs_light	FALSE	27.347	9.554	8.393	4.866	4.944	4.428
hsa-miR-345-5p	1.10283371542929	0.164543332005228	0.353933319337797	0.46489924235753	0.642003613112599	NA	heavy_vs_light	NA	3.682	0.604	1.374	0.456	0	0.232
hsa-miR-346	9.15463565495688	0.206647809967808	0.307300571759436	0.67246152125476	0.501289928521685	0.766378839875526	heavy_vs_light	FALSE	7.329	10.081	7.442	3.735	3.016	2.81
hsa-miR-346-3p:Novel	4.83793741291767	-0.271402087347059	0.289910321859154	-0.936158759738514	0.349191453038574	0.673734097627367	heavy_vs_light	FALSE	4.898	5.256	3.662	4.109	1.835	2.343
hsa-miR-34a-3p	0.370390890617173	-0.0289640346662567	0.46134185323155	-0.062782152677831	0.949939977928833	NA	heavy_vs_light	NA	0.475	0.334	0.392	0	0	0
hsa-miR-34a-5p	3.14988537511655	0.516564835337216	0.370496581766253	1.39424993578785	0.163242143304894	0.493281116452309	heavy_vs_light	FALSE	14.196	1.535	3.249	0	0.82	1.013
hsa-miR-34b-3p	0.18473431010086	-0.81670901940698	0.665696537624858	-1.22684883163268	0.219879413347085	NA	heavy_vs_light	NA	0.322	0.209	0.083	0	0	0
hsa-miR-34b-5p	2.95136993672635	-0.107278291160945	0.27051163169311	-0.39657552057743	0.691680507158678	0.867657336337815	heavy_vs_light	FALSE	5.377	2.477	3.098	2.46	0.998	1.49
hsa-miR-34c-3p	0.054724678729377	-0.0879079488597052	1.6732649153125	-0.052536778877771	0.958100990479546	NA	heavy_vs_light	NA	0.149	0.043	0.05	0	0	0
hsa-miR-34c-5p	0.797037605836294	-0.55281606325477	0.368975660293369	-1.49824533904277	0.134069519910892	NA	heavy_vs_light	NA	1.499	0.762	0.619	0	0	0
hsa-miR-3529-3p	0.588134224266009	-0.121102651177972	0.462795045752918	-0.261676636967776	0.793570754063703	NA	heavy_vs_light	NA	0.335	0.606	0.596	0	0	0
hsa-miR-3529-5p	2.19936969356589	0.0922793988513891	0.315139628492868	0.292820675370814	0.769659223940608	NA	heavy_vs_light	NA	3.838	1.732	2.568	0	0.688	1.009
hsa-miR-3605-3p	1.44905505710295	-0.581870772848556	0.347574776445108	-1.67408803020679	0.0941132998632459	NA	heavy_vs_light	NA	1.134	1.819	0.839	0	0.826	0
hsa-miR-3605-5p	13.8744182219726	-0.517775715307024	0.299741159528087	-1.72740946262506	0.0840941523952499	0.373917680726241	heavy_vs_light	FALSE	38.393	11.881	10.373	4.183	2.659	2.267
hsa-miR-3606-3p	0.0460930952461887	-0.285150956302211	2.33663073256717	-0.122035096229743	0.902871223213498	NA	heavy_vs_light	NA	0.07	0.057	0.013	0	0	0
hsa-miR-3606-5p	1.01941194119772	-0.439686776242672	0.473734575566762	-0.928128954312958	0.353340681926135	NA	heavy_vs_light	NA	0.691	1.162	0.742	0	0	0
hsa-miR-3609	7.7414331044191	-0.298421190237103	0.339677005386691	-0.87854398591797	0.379648578323203	0.693299967436232	heavy_vs_light	FALSE	4.189	9.083	5.401	1.577	2.411	2.383
hsa-miR-3609-5p:Novel	1.34169232142979	-0.142888116547527	0.319256948701612	-0.447564625072811	0.65446743807679	NA	heavy_vs_light	NA	1.587	1.403	1.067	0	0.459	0
hsa-miR-361-3p	9.93928435493339	-0.54716660157812	0.303320809381323	-1.80392041909081	0.0712437834492798	0.354935877311397	heavy_vs_light	FALSE	35.207	8.726	5.561	2.383	4.009	2.973
hsa-miR-361-5p	0.519593362148977	0.236756528240313	0.560055384660123	0.422737705457455	0.672486642342732	NA	heavy_vs_light	NA	2.661	0.239	0.477	0	0	0
hsa-miR-3610	3.14708251338197	0.368554236142214	0.273377749010976	1.34815008710682	0.177610114484465	0.50640827742914	heavy_vs_light	FALSE	2.953	2.698	3.951	1.577	1.594	1.83
