ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-2909-3p:Novel	84.4397469289426	17.4246514335513	22.6340221643817	10.6638932075732	10.7679523452579	8.22196759846	10.4029478478112	9.53185876403696	-0.43295620623945	0.266132742138786	0.658978553810495	_16_vs_never	FALSE	female
hsa-miR-296-3p	2.02881700745066	1.53410025730518	1.98391769694336	12.9902384312136	1.18283217502046	0.666981645288391	0.61785962152106	0.800183872045398	-0.292621764334138	0.480752401540108	NA	_16_vs_never	NA	female
hsa-miR-296-5p	0.292363724529479	0.207835896000692	0.228686709318272	2.93697374067786	0	0	0	0	-0.657445971990745	0.489274393612497	NA	_16_vs_never	NA	female
hsa-miR-297	0.0773966617382769	0.050140147472657	0.0567736745446688	0	0	0	0	0	-0.371754461732492	0.872954781548747	NA	_16_vs_never	NA	female
hsa-miR-297-3p:Novel	1.48970719776903	2.08430483255769	0.923157863613182	0.386353759795307	0.55051522168528	0	0.143345546085509	0	-0.557555747026149	0.234034408950044	NA	_16_vs_never	NA	female
hsa-miR-298	6.05427091111717	5.04726434004417	6.84645103224993	2.66588564968689	3.0812968987381	1.83229646592456	4.37883119055492	0	0.402423032961022	0.239830012432693	0.640231786987781	_16_vs_never	FALSE	female
hsa-miR-298-3p:Novel	7.67342855065561	6.97159878138047	11.8668456753643	14.2782607877976	4.31776697088066	3.71700553669226	6.17743047358832	8.01902894713597	0.890726616630612	0.00297029506891413	0.113867264727234	_16_vs_never	FALSE	female
hsa-miR-299-3p	2.11035612879378	1.61956669655298	1.70771094422593	1.07307875870803	0.81484946266945	0.640257258348794	0.753434315607117	0.581655740927319	0.0445121501464004	0.914450457892431	NA	_16_vs_never	NA	female
hsa-miR-299-5p	0.255915515806726	0.182137745227304	0.0368711788394492	0.0165483659097864	0	0	0	0	-0.429688555963557	0.821307400748307	NA	_16_vs_never	NA	female
hsa-miR-29a-3p	3.14139885306625	2.30497358079239	6.71142896827507	155.345677464648	1.75184265357796	0.749126315991637	1.26654845239337	2.05761567097388	-0.0678379962124616	0.866125212372578	0.960246895189789	_16_vs_never	FALSE	female
hsa-miR-29a-5p	0.301677442175867	0.288106347519347	0.200557869074807	0	0	0	0	0	-0.840579334542748	0.305417611406809	NA	_16_vs_never	NA	female
hsa-miR-29b-1-5p	2.15493307334195	1.42226581186168	1.9671208645975	6.23061118997059	0.535099014888236	0.968058920666754	0.28599963580885	0.803381650712306	0.141849799148356	0.760251019185419	NA	_16_vs_never	NA	female
hsa-miR-29b-2-5p	3.57737472354993	2.20502215533236	4.41704416214299	6.7373234364863	1.76917972841776	1.63265017024406	1.87760692130996	3.02883048251446	0.621640792169169	0.0949550641118902	0.46733767635049	_16_vs_never	FALSE	female
hsa-miR-29b-3p	6.41506311351306	4.1536800945121	7.02263414682622	13.1849405494104	3.38446163155384	3.49908719658222	3.06064323263881	11.61695286867	0.330459887575145	0.323156464537225	0.724666731290428	_16_vs_never	FALSE	female
hsa-miR-29c-3p	2.63220737659851	2.20780723449868	1.98242777522686	6.14470345781164	1.05304580347626	0.119345684126623	0.290590631382655	1.16331148185464	-0.34166823780899	0.480586567242091	NA	_16_vs_never	NA	female
hsa-miR-29c-5p	11.2723653612043	0.776212391632769	0.979963682773143	1.91507707409155	0	0	0.0804347595475661	0.678846549856427	-0.218938824242156	NA	NA	_16_vs_never	NA	female
hsa-miR-300	44.0986664582742	43.311673147409	58.9034558786234	38.9069856412399	24.6144090165182	33.9256298032238	27.3541524754668	47.1400411352591	0.110064212713761	0.723988298793238	0.901725252733139	_16_vs_never	FALSE	female
hsa-miR-300-5p:Novel	2.75527510646184	2.23583549880839	1.85299270849189	2.66906465089773	0.825674109776845	1.0998556223898	0.987707522920702	0.581655740927319	-0.307959834414394	0.463585262912607	NA	_16_vs_never	NA	female
hsa-miR-301a-3p	0.886366185548733	0.405597864336152	0.60387390664924	0.406007035260037	0	0	0	0	-0.408617543916775	0.538587638723882	NA	_16_vs_never	NA	female
hsa-miR-301a-5p	0.872857472300253	0.332928379720818	0.523797262106355	3.06297787799427	0	0	0	0.114311981720771	-0.665238076305471	0.231725089004039	NA	_16_vs_never	NA	female
hsa-miR-301b-3p	1.47134552271711	1.64808187505556	1.32425086307165	0.568744193095703	0.584175440043358	0.439892197996578	1.01111156971923	0	-0.0930507032410181	0.836960100321753	NA	_16_vs_never	NA	female
hsa-miR-301b-5p	2.32515941180519	0.857627036397741	2.25934847233376	1.46199754393142	0.397548710543478	0.420718133540633	0.37652982006106	0	0.735189769825229	0.153700317942203	NA	_16_vs_never	NA	female
