ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6768-3p	0.270619641770133	0.410892230893529	0.250256754426561	0.0896228164447292	0	0	0	0	0.256988970187394	0.836879472387926	NA	16__vs__16	NA
hsa-miR-6768-5p	34.9068391156238	29.8033539865603	34.6685620526642	71.2046123887156	18.7483986554515	19.1576876741127	19.1279088197748	33.5775997601638	1.29065819409287	0.00277926239413768	0.0461216835280316	16__vs__16	TRUE
hsa-miR-6769a-3p	13.5089673107983	1.42759627975449	3.06774680011449	1.09300080069913	0.621587249291881	0.434062412105325	0.787391004157056	0	-0.734840437380714	0.390938943052104	0.761269691653285	16__vs__16	FALSE
hsa-miR-6769a-5p	4.4283775097206	7.20103988152926	5.40398922387426	11.1332473748797	1.9909884341641	1.93129695800727	2.44728105254073	2.95003969885042	1.56000260029261	0.00688037949194776	0.0866130343954134	16__vs__16	FALSE
hsa-miR-6769b-3p	0.146541125916059	0.158817932021207	0.0993715419596838	0.0424279093660267	0	0	0	0	0.429862210768909	0.808577505213674	NA	16__vs__16	NA
hsa-miR-6769b-5p	14.7289341781957	9.88489006831742	22.3384934840272	12.2031388585639	3.60352811722817	1.85465153722016	2.9498104894896	1.98467351831422	0.378057328182765	0.501148909498787	0.8242959386311	16__vs__16	FALSE
hsa-miR-6770-3p	12.2648255570332	12.5770781849811	9.24129522622354	8.41494477126468	6.04271645169863	3.80147035005653	4.44006636610323	6.94718262705958	0.454721915312698	0.408033357030675	0.766437073569442	16__vs__16	FALSE
hsa-miR-6770-5p	2.8946837976148	3.59874017257963	3.7243403519635	1.30259033736452	0.902598825945471	0.747838065766758	1.21322275532537	0.248301263539439	-1.9493145938058	0.00773864161695667	0.094375434044932	16__vs__16	FALSE
hsa-miR-6771-3p	1.38558570394222	1.75679002634768	1.92166421051218	1.62547448240583	0.201853680220157	0.308455367671966	0.37746471922766	0.148935293188078	0.58330012407573	0.435624868868277	0.780368747195072	16__vs__16	FALSE
hsa-miR-6771-5p	5.10545147467389	4.79923081023214	5.37717125909751	6.5560227698525	3.69661530084251	3.35773780459797	3.93057314029898	3.98272622592211	0.0369329398956303	0.929374029363411	0.975117529007948	16__vs__16	FALSE
