miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-6742-5p	0.092	0.21	0.619280334728033	-0.038	0.616	0.938108902333621
hsa-miR-6743-3p	0.128	0.063	0.424497131931166	0.041	0.566	0.922991207774179
hsa-miR-6743-5p	-0.015	0.839	0.950686816720257	0.003	0.967	0.99586904078116
hsa-miR-6744-3p	0.102	0.178	0.591741088180113	-0.16	0.038	0.662930693069307
hsa-miR-6744-5p	0.062	0.422	0.765377251672671	-0.025	0.755	0.967635734072022
hsa-miR-6745	-0.099	0.159	0.580037267080745	-0.097	0.182	0.816318987341772
hsa-miR-6745-5p:Novel	-0.002	0.976	0.992905311778291	-0.13	0.065	0.733703470031546
hsa-miR-6746-3p	-0.116	0.144	0.557031833150384	-0.024	0.768	0.967635734072022
hsa-miR-6746-5p	-0.075	0.278	0.67146812885538	-0.029	0.685	0.950245914396887
hsa-miR-6747-3p	-0.114	0.117	0.517848069738481	-0.077	0.3	0.850522928399035
hsa-miR-6747-5p	-0.069	0.326	0.702651219512195	-0.039	0.591	0.93101654000894
hsa-miR-6748-3p	-0.09	0.203	0.611701947502117	-0.228	0.002	0.414588235294118
hsa-miR-6748-5p	0.156	0.028	0.3524	0.088	0.226	0.844389036251105
hsa-miR-6749-3p	0.003	0.969	0.992373147340889	-0.087	0.277	0.848538131962297
hsa-miR-6749-5p	0.146	0.035	0.369281437125749	-0.065	0.363	0.879212981744422
hsa-miR-675-3p	-0.093	0.223	0.630699839486356	0.02	0.797	0.968705477092663
hsa-miR-675-5p	0.053	0.445	0.779026328862394	0.185	0.01	0.533939393939394
hsa-miR-6750-3p	-0.129	0.113	0.513728900255754	-0.058	0.485	0.904292379471229
hsa-miR-6750-5p	0.034	0.627	0.868191748526523	-0.055	0.442	0.897718228867165
hsa-miR-6751-3p	0.015	0.843	0.952768441308531	-0.157	0.046	0.692752136752137
hsa-miR-6751-5p	-0.015	0.83	0.948549983824005	-0.121	0.1	0.808256880733945
hsa-miR-6752-3p	-0.013	0.865	0.959477494491659	-0.012	0.877	0.987080166081124
hsa-miR-6752-5p	-0.081	0.248	0.653076352853966	-0.158	0.027	0.621882352941176
hsa-miR-6753-3p	0.13	0.085	0.468763693270736	0.112	0.148	0.808864429530201
hsa-miR-6753-5p	-0.006	0.932	0.983932893948472	-0.064	0.4	0.896943374197315
hsa-miR-6754-3p	0.047	0.545	0.831060147122458	0.208	0.009	0.533939393939394
hsa-miR-6754-5p	0.041	0.552	0.835463477146519	-0.038	0.599	0.932686369651522
hsa-miR-6755-3p	0	0.996	0.998283281294351	-0.084	0.316	0.859910424710425
hsa-miR-6755-5p	-0.118	0.129	0.53356338028169	-0.091	0.258	0.844389036251105
hsa-miR-6756-3p	0.042	0.592	0.85430303030303	0.03	0.714	0.958045627376426
hsa-miR-6756-5p	-0.006	0.93	0.983932893948472	0.039	0.582	0.927034234234234
hsa-miR-6757-3p	-0.06	0.462	0.79264264849075	-0.032	0.703	0.954303543913713
hsa-miR-6757-5p	0.021	0.758	0.928011088011088	0.033	0.64	0.939341940857976
hsa-miR-6758-3p	-0.059	0.466	0.79447701983551	0.025	0.762	0.967635734072022
hsa-miR-6758-5p	0.025	0.719	0.906856120257695	0.001	0.987	0.996329991406474
hsa-miR-6759-3p	-0.185	0.02	0.327813953488372	-0.029	0.721	0.960606427221172
hsa-miR-6759-5p	-0.142	0.053	0.413212389380531	-0.004	0.958	0.99586904078116
hsa-miR-676-3p	0.038	0.61	0.862616372391653	-0.013	0.868	0.98481390856407
hsa-miR-676-5p	0.018	0.818	0.948063760572544	0.012	0.88	0.987427674929401
hsa-miR-6760-3p	-0.005	0.95	0.98937492642731	-0.151	0.058	0.733181208053691
hsa-miR-6760-5p	-0.116	0.093	0.479140350877193	-0.172	0.015	0.549614678899083
hsa-miR-6761-3p	0.052	0.53	0.822421840598855	-0.083	0.323	0.865590874524715
hsa-miR-6761-5p	0.064	0.389	0.741393185505679	0.043	0.574	0.926603756298672
hsa-miR-6762-3p	-0.002	0.978	0.993505909484001	-0.051	0.531	0.912356899073623
hsa-miR-6762-5p	-0.05	0.472	0.797918621349928	0.104	0.143	0.808864429530201
hsa-miR-6763-3p	-0.022	0.784	0.935279620853081	-0.11	0.186	0.818927070457355
hsa-miR-6763-5p	-0.14	0.043	0.382656565656566	-0.064	0.367	0.879212981744422
hsa-miR-6764-3p	-0.128	0.108	0.504751642575558	-0.127	0.117	0.808864429530201
hsa-miR-6764-5p	-0.196	0.01	0.271076923076923	-0.121	0.122	0.808864429530201
hsa-miR-6765-3p	-0.006	0.934	0.984569548309901	-0.036	0.629	0.939047539616347
hsa-miR-6765-5p	-0.088	0.221	0.629386967015286	-0.056	0.45	0.898352279122116
hsa-miR-6766-3p	-0.003	0.974	0.992905311778291	0.105	0.204	0.824257627118644
hsa-miR-6766-5p	0.132	0.059	0.424318367346939	-0.069	0.333	0.872848398576512
hsa-miR-6767-3p	0.002	0.981	0.994546605293441	-0.094	0.243	0.844389036251105
hsa-miR-6767-5p	0.033	0.644	0.878952749806352	-0.026	0.717	0.958538694992413
hsa-miR-6768-3p	0.04	0.623	0.868131069877615	0.054	0.518	0.909532635774788
hsa-miR-6768-5p	0.078	0.258	0.657881331403763	-0.063	0.372	0.88159246805649
hsa-miR-6769a-3p	0.019	0.802	0.942628914057295	-0.019	0.808	0.971020435967302
hsa-miR-6769a-5p	0.049	0.483	0.804011336797355	0.043	0.55	0.919739007092199
hsa-miR-6769b-3p	-0.138	0.093	0.479140350877193	-0.09	0.288	0.848696666666667
hsa-miR-6769b-5p	-0.091	0.201	0.611701947502117	-0.031	0.666	0.945360479041916
hsa-miR-6770-3p	-0.063	0.365	0.727934352009055	-0.052	0.464	0.901263964950712
hsa-miR-6770-5p	-0.079	0.276	0.66892984869326	-0.027	0.719	0.96
hsa-miR-6771-3p	-0.035	0.632	0.871008212749316	-0.08	0.286	0.848696666666667
hsa-miR-6771-5p	-0.019	0.78	0.935256890098673	-0.092	0.197	0.824257627118644
hsa-miR-6772-3p	-0.032	0.691	0.897536989326463	-0.016	0.847	0.978056881333769
hsa-miR-6772-5p	0.043	0.529	0.822318482576092	0.007	0.923	0.994515994020927
hsa-miR-6773-3p	0.055	0.5	0.811607554122524	0.163	0.05	0.707630522088353
hsa-miR-6773-5p	-0.14	0.041	0.380483290488432	0.005	0.944	0.994515994020927
hsa-miR-6774-3p	0.003	0.973	0.992905311778291	0.04	0.613	0.936682251082251
hsa-miR-6774-5p	0.036	0.609	0.862240257131378	0.043	0.551	0.919739007092199
hsa-miR-6775-3p	0.065	0.433	0.772432323232323	0.048	0.566	0.922991207774179
hsa-miR-6775-5p	-0.063	0.379	0.741393185505679	-0.043	0.562	0.922991207774179
hsa-miR-6776-3p	0.084	0.307	0.687392020265991	0.045	0.595	0.932686369651522
hsa-miR-6776-5p	-0.008	0.915	0.979480362537764	-0.108	0.16	0.808864429530201
hsa-miR-6777-3p	-0.107	0.193	0.606719000892061	-0.086	0.305	0.855067621320605
hsa-miR-6777-5p	-0.054	0.435	0.772651209677419	0.037	0.602	0.932914687774846
hsa-miR-6778-3p	-0.146	0.038	0.376157303370787	-0.026	0.72	0.96
hsa-miR-6778-5p	-0.003	0.964	0.991285672599942	0.022	0.755	0.967635734072022
hsa-miR-6779-3p	-0.001	0.984	0.995011764705882	0.013	0.86	0.98237925445705
hsa-miR-6779-5p	-0.033	0.652	0.883371011149558	-0.015	0.84	0.977595772787318
hsa-miR-6780a-3p	0.008	0.92	0.979480362537764	0.146	0.078	0.761418282548476
hsa-miR-6780a-5p	-0.178	0.01	0.271076923076923	-0.172	0.016	0.549614678899083
hsa-miR-6780b-3p	-0.024	0.769	0.930936447956029	-0.026	0.761	0.967635734072022
hsa-miR-6780b-5p	-0.1	0.164	0.58025702811245	-0.026	0.726	0.96349063670412
hsa-miR-6781-3p	-0.01	0.897	0.974122650231125	-0.087	0.288	0.848696666666667
hsa-miR-6781-5p	-0.159	0.021	0.331856502242153	-0.072	0.31	0.859043613707165
hsa-miR-6782-3p	0.06	0.444	0.778048731974142	0.109	0.18	0.816318987341772
hsa-miR-6782-5p	-0.132	0.06	0.424497131931166	-0.043	0.552	0.919739007092199
hsa-miR-6783-3p	-0.022	0.774	0.932823529411765	-0.149	0.062	0.733181208053691
hsa-miR-6783-5p	-0.2	0.005	0.195777777777778	-0.223	0.002	0.414588235294118
hsa-miR-6784-3p	0.038	0.629	0.869594350725775	0.042	0.605	0.933275741710297
hsa-miR-6784-5p	-0.107	0.128	0.53356338028169	-0.002	0.973	0.99586904078116
hsa-miR-6785-3p	-0.129	0.111	0.509328125	0.077	0.35	0.87294018296974
hsa-miR-6785-5p	-0.064	0.35	0.71997904540163	-0.049	0.49	0.904292379471229
hsa-miR-6786-3p	-0.016	0.835	0.950686816720257	-0.103	0.196	0.824257627118644
hsa-miR-6786-5p	0.181	0.009	0.262115702479339	0.074	0.298	0.850522928399035
hsa-miR-6787-3p	-0.018	0.822	0.948063760572544	-0.087	0.299	0.850522928399035
hsa-miR-6787-5p	0.054	0.43	0.772162684290798	-0.067	0.344	0.872848398576512
hsa-miR-6788-3p	-0.021	0.76	0.928011088011088	0.029	0.676	0.947162055335968
hsa-miR-6788-5p	-0.101	0.164	0.58025702811245	0	1	1
hsa-miR-6789-3p	0.039	0.604	0.859303996770287	-0.081	0.296	0.850522928399035
hsa-miR-6789-5p	-0.059	0.402	0.751936305732484	-0.051	0.484	0.904292379471229
hsa-miR-6790-3p	0.045	0.511	0.816673015873016	-0.003	0.963	0.99586904078116
hsa-miR-6790-5p	0.034	0.62	0.867704527402701	-0.015	0.834	0.975121433311214
hsa-miR-6791-3p	-0.064	0.406	0.755010026385224	-0.088	0.266	0.844389036251105
hsa-miR-6791-5p	-0.098	0.164	0.58025702811245	0.01	0.886	0.987427674929401
hsa-miR-6792-3p	0.026	0.753	0.927174004192872	0.028	0.743	0.966530823181986
hsa-miR-6792-5p	-0.119	0.088	0.472012176560122	-0.108	0.132	0.808864429530201
hsa-miR-6793-3p	-0.217	0.007	0.230542056074766	-0.164	0.047	0.695915966386555
hsa-miR-6793-5p	0.064	0.357	0.723443358251869	-0.048	0.496	0.904712215320911
hsa-miR-6794-3p	0.203	0.014	0.29192899408284	0.173	0.041	0.688019047619048
hsa-miR-6794-5p	-0.107	0.124	0.53160097323601	-0.142	0.045	0.692752136752137
hsa-miR-6795-3p	0.023	0.781	0.935279620853081	0.133	0.117	0.808864429530201
hsa-miR-6795-5p	0.07	0.313	0.691543573667712	0.034	0.634	0.939047539616347
hsa-miR-6796-3p	-0.088	0.277	0.670431318681319	0.004	0.963	0.99586904078116
hsa-miR-6796-5p	0.008	0.908	0.977931540342298	-0.049	0.489	0.904292379471229
hsa-miR-6797-3p	-0.046	0.554	0.835463477146519	-0.058	0.467	0.901263964950712
hsa-miR-6797-5p	-0.159	0.023	0.336315352697095	-0.087	0.227	0.844389036251105
hsa-miR-6798-3p	-0.121	0.144	0.557031833150384	-0.162	0.057	0.733094890510949
hsa-miR-6798-5p	0.126	0.086	0.469139318885449	0.032	0.672	0.945360479041916
hsa-miR-6799-3p	-0.247	0.002	0.143836734693878	-0.153	0.06	0.733181208053691
hsa-miR-6799-5p	-0.045	0.519	0.818691136974038	-0.026	0.715	0.958045627376426
hsa-miR-6800-3p	-0.048	0.554	0.835463477146519	-0.022	0.79	0.967635734072022
hsa-miR-6800-5p	-0.155	0.025	0.343161048689139	-0.099	0.162	0.808864429530201
hsa-miR-6801-3p	-0.279	0.001	0.100685714285714	-0.025	0.766	0.967635734072022
hsa-miR-6801-5p	0.186	0.009	0.262115702479339	0.025	0.727	0.96349063670412
hsa-miR-6802-3p	-0.069	0.409	0.757770354906054	-0.011	0.895	0.988398621121905
hsa-miR-6802-5p	-0.113	0.1	0.49160773480663	-0.135	0.056	0.733094890510949
hsa-miR-6803-3p	0.033	0.687	0.896662222222222	-0.081	0.337	0.872848398576512
hsa-miR-6803-5p	0.073	0.291	0.679578528827038	0.022	0.757	0.967635734072022
hsa-miR-6804-3p	0.027	0.719	0.906856120257695	-0.06	0.443	0.897718228867165
hsa-miR-6804-5p	0.018	0.797	0.940913902847571	0.005	0.946	0.99513552238806
hsa-miR-6805-3p	0	0.997	0.998283281294351	-0.057	0.459	0.900534368070953
hsa-miR-6805-5p	-0.279	0	0	-0.085	0.228	0.844389036251105
hsa-miR-6806-3p	-0.185	0.008	0.249486725663717	-0.025	0.722	0.960848942598187
hsa-miR-6806-5p	-0.142	0.054	0.414588235294118	-0.079	0.299	0.850522928399035
hsa-miR-6807-3p	-0.092	0.255	0.655448577680525	0.101	0.219	0.837954397394137
hsa-miR-6807-5p	-0.148	0.033	0.365698113207547	-0.048	0.499	0.905912596401028
hsa-miR-6808-3p	-0.108	0.171	0.585620991253644	-0.082	0.308	0.859043613707165
hsa-miR-6808-5p	-0.093	0.179	0.591741088180113	-0.025	0.729	0.96349063670412
hsa-miR-6809-3p	-0.096	0.224	0.6315008	-0.128	0.115	0.808864429530201
hsa-miR-6809-5p	-0.106	0.131	0.539012746234067	-0.13	0.07	0.748725212464589
hsa-miR-6810-3p	0.018	0.82	0.948063760572544	0.09	0.264	0.844389036251105
hsa-miR-6810-5p	-0.103	0.148	0.565061755146262	-0.05	0.491	0.904292379471229
hsa-miR-6811-3p	0.059	0.463	0.793199805542051	-0.078	0.347	0.872848398576512
hsa-miR-6811-5p	-0.129	0.064	0.424738229755179	-0.056	0.434	0.896943374197315
hsa-miR-6812-3p	-0.121	0.115	0.514289340101523	0.05	0.523	0.910754772393539
hsa-miR-6812-5p	0.131	0.058	0.422297520661157	0.004	0.96	0.99586904078116
hsa-miR-6813-3p	0.12	0.141	0.555798657718121	0.1	0.231	0.844389036251105
hsa-miR-6813-5p	0.047	0.534	0.824996054362122	0.05	0.513	0.909532635774788
hsa-miR-6814-3p	-0.128	0.089	0.47305580693816	-0.081	0.292	0.850419834710744
hsa-miR-6814-5p	-0.067	0.387	0.741393185505679	0.049	0.537	0.916785299806576
hsa-miR-6815-3p	-0.112	0.173	0.588447817836812	-0.116	0.165	0.808864429530201
hsa-miR-6815-5p	-0.068	0.329	0.705228710462287	-0.034	0.631	0.939047539616347
hsa-miR-6816-3p	0.002	0.973	0.992905311778291	-0.03	0.676	0.947162055335968
hsa-miR-6816-5p	0.033	0.636	0.872766355140187	0.033	0.65	0.940311986863711
hsa-miR-6817-3p	-0.04	0.615	0.864828411811652	0.041	0.618	0.939025398191993
hsa-miR-6817-5p	0.001	0.993	0.997529076396807	-0.031	0.67	0.945360479041916
hsa-miR-6818-3p	-0.049	0.529	0.822318482576092	-0.007	0.929	0.994515994020927
hsa-miR-6818-5p	-0.125	0.077	0.452246666666667	-0.053	0.463	0.900945334069575
hsa-miR-6819-3p	-0.16	0.044	0.386673316708229	-0.128	0.114	0.808864429530201
hsa-miR-6819-5p	0	0.998	0.998283281294351	0.008	0.912	0.994449784349969
hsa-miR-6820-3p	-0.139	0.077	0.452246666666667	-0.112	0.165	0.808864429530201
hsa-miR-6820-5p	-0.1	0.179	0.591741088180113	-0.03	0.693	0.950245914396887
hsa-miR-6821-3p	-0.116	0.152	0.571662753468517	-0.043	0.608	0.93359128540305
hsa-miR-6821-5p	0.141	0.042	0.380483290488432	0.018	0.801	0.969342032967033
hsa-miR-6822-3p	-0.05	0.523	0.820227859368046	-0.022	0.785	0.967635734072022
hsa-miR-6822-5p	-0.044	0.578	0.849050437682368	-0.066	0.414	0.896943374197315
hsa-miR-6823-3p	-0.025	0.721	0.90840328923847	-0.01	0.885	0.987427674929401
hsa-miR-6823-5p	-0.074	0.291	0.679578528827038	0.054	0.453	0.898352279122116
hsa-miR-6824-3p	-0.041	0.574	0.84741348973607	-0.002	0.983	0.99586904078116
hsa-miR-6824-5p	-0.214	0.003	0.160181818181818	-0.116	0.121	0.808864429530201
hsa-miR-6825-3p	-0.144	0.069	0.435763440860215	0.016	0.841	0.978056881333769
hsa-miR-6825-5p	0.032	0.653	0.883681887366819	0.037	0.606	0.933275741710297
hsa-miR-6826-3p	-0.059	0.465	0.794309258361609	0.012	0.882	0.987427674929401
hsa-miR-6826-5p	-0.198	0.004	0.183064935064935	-0.109	0.125	0.808864429530201
hsa-miR-6827-3p	0.004	0.961	0.990802808660035	0.045	0.575	0.926860273972603
hsa-miR-6827-5p	0.026	0.727	0.913024946543122	0.037	0.626	0.939034424139396
hsa-miR-6828-3p	-0.037	0.657	0.883681887366819	0.008	0.925	0.994515994020927
hsa-miR-6828-5p	-0.029	0.688	0.897302738712065	-0.017	0.816	0.973783948526922
hsa-miR-6829-3p	-0.134	0.105	0.500027027027027	-0.002	0.981	0.99586904078116
hsa-miR-6829-5p	0.063	0.358	0.72375057208238	0.088	0.211	0.826424778761062
hsa-miR-6830-3p	-0.009	0.909	0.978410507025046	0.047	0.565	0.922991207774179
hsa-miR-6830-5p	-0.081	0.249	0.653076352853966	-0.025	0.725	0.963022992838296
hsa-miR-6831-3p	-0.098	0.222	0.629386967015286	0.093	0.257	0.844389036251105
hsa-miR-6831-5p	0.021	0.784	0.935279620853081	-0.091	0.234	0.844389036251105
hsa-miR-6832-3p	-0.112	0.164	0.58025702811245	-0.053	0.517	0.909532635774788
hsa-miR-6832-5p	0.097	0.163	0.58025702811245	-0.004	0.95	0.995550827423168
hsa-miR-6833-3p	-0.016	0.843	0.952768441308531	-0.028	0.736	0.965138610182088
hsa-miR-6833-5p	0.056	0.419	0.763078036175711	-0.003	0.971	0.99586904078116
hsa-miR-6834-3p	-0.005	0.947	0.98937492642731	-0.052	0.534	0.913946576007771
hsa-miR-6834-5p	0.027	0.707	0.899446931407942	-0.015	0.834	0.975121433311214
hsa-miR-6835-3p	-0.046	0.582	0.850318407960199	-0.09	0.289	0.848696666666667
hsa-miR-6835-5p	-0.031	0.656	0.883681887366819	-0.022	0.752	0.967635734072022
hsa-miR-6836-3p	0.064	0.388	0.741393185505679	-0.026	0.735	0.965138610182088
hsa-miR-6836-5p	-0.096	0.17	0.585610948191593	-0.06	0.404	0.896943374197315
hsa-miR-6837-3p	-0.04	0.582	0.850318407960199	-0.019	0.798	0.968705477092663
hsa-miR-6837-5p	0.04	0.606	0.860412570507655	-0.024	0.766	0.967635734072022
hsa-miR-6838-3p	-0.18	0.019	0.327813953488372	-0.031	0.688	0.950245914396887
hsa-miR-6838-5p	-0.128	0.063	0.424497131931166	-0.136	0.054	0.720818181818182
hsa-miR-6839-3p	-0.016	0.838	0.950686816720257	-0.17	0.032	0.63394708994709
hsa-miR-6839-5p	0.014	0.845	0.95401728	-0.035	0.637	0.939047539616347
hsa-miR-6840-3p	-0.062	0.412	0.757770354906054	-0.154	0.045	0.692752136752137
hsa-miR-6840-5p	-0.008	0.915	0.979480362537764	-0.077	0.311	0.859043613707165
hsa-miR-6841-3p	-0.134	0.102	0.493747252747253	0.051	0.546	0.919739007092199
hsa-miR-6841-5p	0.03	0.704	0.898849493487699	-0.06	0.455	0.899282108805384
hsa-miR-6842-3p	0.003	0.968	0.992373147340889	0.072	0.38	0.888010610079576
hsa-miR-6842-5p	0.084	0.263	0.662008571428572	-0.053	0.49	0.904292379471229
hsa-miR-6843-3p	-0.047	0.552	0.835463477146519	-0.081	0.312	0.859043613707165
hsa-miR-6843-5p:Novel	-0.039	0.581	0.850267441860465	-0.053	0.455	0.899282108805384
hsa-miR-6844	0.001	0.992	0.997529076396807	0.075	0.335	0.872848398576512
hsa-miR-6844-5p:Novel	0.008	0.917	0.979480362537764	-0.089	0.26	0.844389036251105
hsa-miR-6845-3p	-0.115	0.132	0.539012746234067	0.009	0.907	0.992013656114215
hsa-miR-6845-5p	-0.137	0.064	0.424738229755179	-0.132	0.082	0.766880829015544
hsa-miR-6846-3p	-0.115	0.101	0.49160773480663	-0.088	0.225	0.844389036251105
hsa-miR-6846-5p	0.088	0.207	0.615959663865546	0.031	0.665	0.945360479041916
hsa-miR-6847-3p	-0.126	0.101	0.49160773480663	-0.017	0.832	0.975121433311214
hsa-miR-6847-5p	-0.101	0.149	0.566425026968716	-0.127	0.075	0.748725212464589
hsa-miR-6848-3p	-0.152	0.052	0.410869955156951	-0.027	0.74	0.966530823181986
hsa-miR-6848-5p	0.014	0.838	0.950686816720257	0.026	0.72	0.96
hsa-miR-6849-3p	-0.084	0.252	0.653456953642384	-0.098	0.191	0.821126213592233
hsa-miR-6849-5p	-0.137	0.046	0.394413625304136	-0.097	0.168	0.808864429530201
hsa-miR-6850-3p	-0.089	0.215	0.62513201320132	-0.024	0.743	0.966530823181986
hsa-miR-6850-5p	0.071	0.309	0.68744696969697	0.025	0.731	0.963964125560538
hsa-miR-6851-3p	-0.005	0.949	0.98937492642731	0.028	0.743	0.966530823181986
hsa-miR-6851-5p	-0.037	0.62	0.867704527402701	-0.146	0.057	0.733094890510949
hsa-miR-6852-3p	0.045	0.558	0.837475298126065	0.135	0.087	0.778142131979695
hsa-miR-6852-5p	0.005	0.95	0.98937492642731	-0.035	0.643	0.939830775611779
hsa-miR-6853-3p	-0.056	0.474	0.79807740086001	-0.055	0.486	0.904292379471229
hsa-miR-6853-5p	-0.163	0.027	0.345992727272727	-0.082	0.275	0.848538131962297
hsa-miR-6854-3p	0.039	0.618	0.866971337579618	-0.079	0.325	0.867651515151515
hsa-miR-6854-5p	-0.045	0.544	0.830973558734287	-0.04	0.598	0.932686369651522
hsa-miR-6855-3p	-0.111	0.124	0.53160097323601	-0.052	0.481	0.904292379471229
hsa-miR-6855-5p	-0.17	0.016	0.308109289617486	-0.062	0.395	0.896943374197315
hsa-miR-6856-3p	0.002	0.983	0.994571346540339	-0.058	0.479	0.904292379471229
hsa-miR-6856-5p	-0.135	0.052	0.410869955156951	-0.144	0.043	0.692752136752137
hsa-miR-6857-3p	0.033	0.666	0.885988674971687	0.062	0.435	0.896943374197315
hsa-miR-6857-5p	0.032	0.668	0.886975131876413	-0.087	0.253	0.844389036251105
hsa-miR-6858-3p	-0.079	0.283	0.6743015551048	-0.203	0.007	0.533939393939394
hsa-miR-6858-5p	-0.082	0.238	0.643677666922487	-0.153	0.032	0.63394708994709
hsa-miR-6859-3p	-0.161	0.02	0.327813953488372	-0.109	0.125	0.808864429530201
hsa-miR-6859-5p	-0.064	0.385	0.741393185505679	-0.034	0.648	0.940023016851623
hsa-miR-6860	-0.006	0.932	0.983932893948472	-0.049	0.489	0.904292379471229
hsa-miR-6860-5p:Novel	0.004	0.958	0.990026979472141	0.037	0.618	0.939025398191993
hsa-miR-6861-3p	-0.018	0.811	0.944469266358229	-0.022	0.776	0.967635734072022
hsa-miR-6861-5p	-0.069	0.322	0.699585696670777	-0.051	0.481	0.904292379471229
hsa-miR-6862-3p	-0.02	0.771	0.931437778539596	0.033	0.645	0.940023016851623
hsa-miR-6862-5p	0.039	0.58	0.849509559434746	-0.055	0.452	0.898352279122116
hsa-miR-6863	-0.154	0.038	0.376157303370787	-0.139	0.069	0.748725212464589
hsa-miR-6863-5p:Novel	-0.08	0.257	0.657881331403763	-0.068	0.351	0.87294018296974
hsa-miR-6864-3p	-0.035	0.637	0.872779160186625	-0.108	0.152	0.808864429530201
hsa-miR-6864-5p	-0.109	0.151	0.56972591006424	-0.13	0.094	0.792478468899522
hsa-miR-6865-3p	-0.004	0.962	0.991285672599942	0.094	0.225	0.844389036251105
hsa-miR-6865-5p	-0.035	0.621	0.868131069877615	-0.015	0.835	0.975643236074271
hsa-miR-6866-3p	-0.182	0.015	0.296966292134831	-0.097	0.204	0.824257627118644
hsa-miR-6866-5p	-0.07	0.343	0.716497925311203	-0.115	0.13	0.808864429530201
hsa-miR-6867-3p	0.023	0.759	0.928011088011088	-0.006	0.941	0.994515994020927
hsa-miR-6867-5p	-0.08	0.248	0.653076352853966	-0.037	0.602	0.932914687774846
hsa-miR-6868-3p	-0.094	0.24	0.646605504587156	0.007	0.929	0.994515994020927
hsa-miR-6868-5p	-0.15	0.043	0.382656565656566	-0.185	0.016	0.549614678899083
hsa-miR-6869-3p	-0.185	0.017	0.31040414507772	-0.035	0.661	0.944489068825911
hsa-miR-6869-5p	-0.042	0.541	0.828185925282363	-0.149	0.034	0.63394708994709
hsa-miR-6870-3p	-0.045	0.584	0.851572783505155	-0.037	0.662	0.944489068825911
hsa-miR-6870-5p	0.05	0.471	0.797599231138876	0.033	0.639	0.939047539616347
hsa-miR-6871-3p	-0.04	0.565	0.842241962774958	-0.054	0.443	0.897718228867165
hsa-miR-6871-5p	0.037	0.588	0.852019736842105	-0.005	0.942	0.994515994020927
hsa-miR-6872-3p	-0.112	0.159	0.580037267080745	0.09	0.271	0.844389036251105
hsa-miR-6872-5p	-0.014	0.865	0.959477494491659	-0.012	0.88	0.987427674929401
hsa-miR-6873-3p	-0.089	0.251	0.653456953642384	-0.055	0.491	0.904292379471229
hsa-miR-6873-5p	0.07	0.33	0.706083788706739	0.083	0.262	0.844389036251105
hsa-miR-6874-3p	-0.167	0.04	0.380483290488432	-0.067	0.421	0.896943374197315
hsa-miR-6874-5p	-0.077	0.264	0.662632478632479	-0.007	0.926	0.994515994020927
hsa-miR-6875-3p	-0.098	0.205	0.611701947502117	-0.022	0.778	0.967635734072022
hsa-miR-6875-5p	0.012	0.867	0.960688442211055	-0.077	0.289	0.848696666666667
hsa-miR-6876-3p	0.063	0.39	0.742495948136143	0.069	0.357	0.877324061196106
hsa-miR-6876-5p	-0.003	0.963	0.991285672599942	0.065	0.38	0.888010610079576
hsa-miR-6877-3p	0.011	0.891	0.971498762376238	0.097	0.232	0.844389036251105
hsa-miR-6877-5p	-0.075	0.292	0.680560846560846	-0.129	0.075	0.748725212464589
hsa-miR-6878-3p	-0.082	0.304	0.687281070745698	0.031	0.706	0.956901538461538
hsa-miR-6878-5p	0.105	0.129	0.53356338028169	0.056	0.427	0.896943374197315
hsa-miR-6879-3p	-0.256	0	0	-0.164	0.028	0.624506329113924
hsa-miR-6879-5p	-0.131	0.057	0.420225941422594	-0.225	0.001	0.293666666666667
hsa-miR-6880-3p	0.026	0.741	0.920438491364117	-0.078	0.342	0.872848398576512
hsa-miR-6880-5p	0.003	0.966	0.991606175356831	-0.076	0.28	0.848538131962297
hsa-miR-6881-3p	0.01	0.898	0.974607945796119	0.165	0.046	0.692752136752137
hsa-miR-6881-5p	-0.113	0.121	0.52319509202454	-0.134	0.073	0.748725212464589
hsa-miR-6882-3p	0.02	0.79	0.93704476607203	-0.046	0.548	0.919739007092199
hsa-miR-6882-5p	-0.043	0.54	0.828185925282363	-0.032	0.662	0.944489068825911
hsa-miR-6883-3p	-0.009	0.91	0.979187786259542	-0.059	0.477	0.904292379471229
hsa-miR-6883-5p	0.13	0.063	0.424497131931166	0.007	0.926	0.994515994020927
hsa-miR-6884-3p	-0.12	0.101	0.49160773480663	-0.01	0.898	0.9889225
hsa-miR-6884-5p	0.086	0.214	0.624801988400994	-0.036	0.607	0.933275741710297
hsa-miR-6885-3p	0.068	0.375	0.739921612541993	-0.077	0.328	0.872356226415094
hsa-miR-6885-5p	-0.052	0.476	0.798773333333333	0.026	0.73	0.96349063670412
hsa-miR-6886-3p	-0.045	0.521	0.819644642857143	-0.086	0.229	0.844389036251105
hsa-miR-6886-5p	-0.072	0.316	0.694687461010605	-0.05	0.496	0.904712215320911
hsa-miR-6887-3p	0.04	0.573	0.84741348973607	0.014	0.848	0.978056881333769
hsa-miR-6887-5p	-0.163	0.019	0.327813953488372	-0.052	0.47	0.903048966267682
hsa-miR-6888-3p	-0.12	0.135	0.544948453608247	0.046	0.578	0.927034234234234
hsa-miR-6888-5p	0.032	0.654	0.883681887366819	-0.04	0.591	0.93101654000894
hsa-miR-6889-3p	-0.046	0.554	0.835463477146519	-0.022	0.788	0.967635734072022
