miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-1283-1-3p:Novel	-0.033	0.49	0.818331344653511	-0.018	0.718	0.95819932305378
hsa-miR-1283-2-3p:Novel	0.028	0.552	0.844291666666667	-0.066	0.171	0.761467336683417
hsa-miR-1284	0.003	0.939	0.986593917710197	-0.063	0.164	0.759086161879896
hsa-miR-1284-3p:Novel	-0.055	0.254	0.648620289855072	-0.032	0.517	0.917375629405841
hsa-miR-1285-2:Novel	-0.035	0.438	0.789520204603581	0.05	0.277	0.836154351395731
hsa-miR-1285-3p	-0.03	0.497	0.818331344653511	-0.059	0.189	0.771502850627138
hsa-miR-1285-5p	-0.12	0.007	0.216385964912281	-0.113	0.013	0.401859649122807
hsa-miR-1286	-0.024	0.591	0.857501846532622	-0.006	0.888	0.988057545148454
hsa-miR-1286-5p:Novel	-0.045	0.332	0.728044803982576	-0.028	0.55	0.922434204275535
hsa-miR-1287-3p	-0.09	0.076	0.456258943781942	0.001	0.989	0.999
hsa-miR-1287-5p	0.012	0.789	0.935858633456749	-0.13	0.004	0.265962264150943
hsa-miR-1288-3p	-0.02	0.657	0.885379732313576	-0.071	0.116	0.719307032590051
hsa-miR-1288-5p	0.033	0.458	0.80059126984127	0.061	0.174	0.764558603491272
hsa-miR-1289	-0.076	0.091	0.479597633136095	-0.062	0.173	0.763018773466833
hsa-miR-1289-1-5p:Novel	-0.103	0.021	0.300829268292683	-0.088	0.055	0.632512820512821
hsa-miR-1289-2-5p:Novel	-0.069	0.13	0.519410430839002	-0.071	0.122	0.72242
hsa-miR-129-3p	-0.009	0.857	0.951624017604527	-0.004	0.933	0.988710123160108
hsa-miR-129-5p	0.014	0.762	0.926280786478096	-0.04	0.379	0.881581518151815
hsa-miR-1290	0.029	0.539	0.836019366197183	0.028	0.549	0.922434204275535
hsa-miR-1290-5p:Novel	0.015	0.731	0.915064916637105	-0.011	0.802	0.975240855762595
hsa-miR-1291	0.022	0.641	0.879627725856698	0.092	0.05	0.611805555555556
hsa-miR-1291-3p:Novel	-0.098	0.029	0.340653333333333	-0.085	0.061	0.647062146892655
hsa-miR-1292-3p	0.058	0.263	0.655917905166313	-0.002	0.972	0.996894062863795
hsa-miR-1292-5p	0.07	0.118	0.508352078239609	0.107	0.019	0.449369127516778
hsa-miR-1293	0.016	0.717	0.913818444846293	0.061	0.178	0.766836185819071
hsa-miR-1293-3p:Novel	-0.002	0.959	0.98874078408426	-0.013	0.777	0.972520461699895
hsa-miR-1294	0.069	0.123	0.511146226415094	0.083	0.065	0.647062146892655
hsa-miR-1294-3p:Novel	-0.115	0.01	0.241369863013699	-0.076	0.095	0.681167652859961
hsa-miR-1295a	-0.09	0.046	0.387808612440191	-0.042	0.358	0.870804628999319
hsa-miR-1295a-5p:Novel	-0.028	0.54	0.83609841827768	-0.038	0.425	0.898599294947121
hsa-miR-1295b-3p	-0.048	0.284	0.680364377974167	-0.017	0.716	0.95819932305378
hsa-miR-1295b-5p	0.065	0.184	0.580497761862131	0.01	0.836	0.977468337730871
hsa-miR-1296-3p	-0.016	0.731	0.915064916637105	-0.004	0.925	0.988710123160108
hsa-miR-1296-5p	-0.023	0.654	0.884041426927503	0.015	0.771	0.972520461699895
hsa-miR-1297	0.014	0.776	0.93236413228776	0.028	0.575	0.928643446379468
hsa-miR-1297-5p:Novel	-0.049	0.315	0.709757033248082	-0.016	0.751	0.966943368651809
hsa-miR-1298-3p	-0.003	0.943	0.98701244813278	0.004	0.94	0.990041157172681
hsa-miR-1298-5p	-0.102	0.035	0.360643274853801	-0.053	0.283	0.836154351395731
hsa-miR-1299	-0.024	0.603	0.864188388144539	-0.065	0.175	0.765136476426799
hsa-miR-1299-5p:Novel	-0.024	0.604	0.864188388144539	-0.045	0.327	0.857401785714286
hsa-miR-1301-3p	-0.012	0.786	0.935858633456749	-0.028	0.546	0.922434204275535
hsa-miR-1301-5p	-0.072	0.123	0.511146226415094	-0.043	0.367	0.876224932249323
hsa-miR-1302	-0.037	0.411	0.775770755222282	-0.14	0.002	0.251714285714286
hsa-miR-1302-3-5p:Novel	-0.021	0.676	0.895909740503949	-0.041	0.421	0.898599294947121
hsa-miR-1302-4-5p:Novel	0.002	0.972	0.995445510026155	0.067	0.152	0.748546206896552
hsa-miR-1302-5-5p:Novel	-0.012	0.807	0.941748597822501	0.03	0.551	0.922434204275535
hsa-miR-1302-6-5p:Novel	-0.081	0.117	0.508352078239609	-0.02	0.697	0.950920634920635
hsa-miR-1302-7-5p:Novel	-0.067	0.196	0.584859309182814	-0.062	0.241	0.8173536121673
hsa-miR-1302-8-5p:Novel	-0.012	0.803	0.941061523112737	-0.045	0.334	0.865452941176471
hsa-miR-1302:Novel	-0.099	0.033	0.354548780487805	-0.041	0.379	0.881581518151815
hsa-miR-1303	-0.019	0.675	0.895594879518072	-0.081	0.084	0.662228187919463
hsa-miR-1303-5p:Novel	-0.107	0.019	0.288603448275862	-0.055	0.237	0.816410557184751
hsa-miR-1304-3p	-0.113	0.015	0.26969387755102	-0.14	0.003	0.257853658536585
hsa-miR-1304-5p	-0.104	0.027	0.326969072164948	0.038	0.425	0.898599294947121
hsa-miR-1305	0.006	0.909	0.975134246575343	-0.01	0.838	0.977468337730871
hsa-miR-1305-5p:Novel	-0.108	0.023	0.304706766917293	-0.049	0.314	0.848570552147239
hsa-miR-1306-3p	-0.015	0.74	0.91624	0.075	0.095	0.681167652859961
hsa-miR-1306-5p	-0.003	0.945	0.98701244813278	-0.099	0.031	0.547417475728155
hsa-miR-1307-3p	-0.066	0.141	0.536342979635584	-0.084	0.064	0.647062146892655
hsa-miR-1307-5p	-0.078	0.105	0.494679144385027	-0.07	0.151	0.748546206896552
hsa-miR-130a-3p	0.004	0.941	0.98701244813278	-0.009	0.86	0.982247976691486
hsa-miR-130a-5p	-0.046	0.343	0.735592233009709	-0.098	0.044	0.587333333333333
hsa-miR-130b-3p	-0.004	0.937	0.985668059701493	0.069	0.131	0.73578021978022
hsa-miR-130b-5p	0.022	0.659	0.886380152671756	-0.017	0.748	0.965903994137047
hsa-miR-132-3p	-0.08	0.1	0.484731774415406	-0.08	0.106	0.696910447761194
hsa-miR-132-5p	-0.037	0.445	0.790413306451613	-0.065	0.186	0.76752224824356
hsa-miR-1321	-0.043	0.401	0.773890470974808	0.053	0.306	0.84576
hsa-miR-1321-5p:Novel	0.061	0.213	0.610253658536585	0.085	0.086	0.670162393162393
hsa-miR-1322	0.001	0.977	0.996223379629629	0.013	0.792	0.973154811715481
hsa-miR-1322-5p:Novel	-0.049	0.29	0.686801075268817	-0.064	0.177	0.766836185819071
hsa-miR-1323	-0.064	0.189	0.582708661417323	0.02	0.688	0.949720748829953
hsa-miR-1323-3p:Novel	-0.045	0.344	0.735592233009709	-0.083	0.082	0.662228187919463
hsa-miR-1324	0.034	0.448	0.792148519819368	-0.007	0.88	0.986093908629442
hsa-miR-1324-5p:Novel	0.025	0.594	0.858595570139459	0.049	0.3	0.84498427672956
hsa-miR-133a-3p	-0.044	0.34	0.733181208053691	0.028	0.547	0.922434204275535
hsa-miR-133a-5p	0.027	0.539	0.836019366197183	0.061	0.181	0.76752224824356
hsa-miR-133b	-0.046	0.306	0.699315175097276	-0.036	0.424	0.898599294947121
hsa-miR-133b-5p:Novel	0.009	0.845	0.948251908396947	-0.046	0.309	0.846746500777605
hsa-miR-134-3p	-0.084	0.1	0.484731774415406	-0.044	0.399	0.89046114971573
hsa-miR-134-5p	0.058	0.192	0.584859309182814	0.043	0.348	0.870370475514549
hsa-miR-1343-3p	0.041	0.42	0.779810326659642	-0.018	0.723	0.95819932305378
hsa-miR-1343-5p	0.017	0.715	0.913582306018854	0.022	0.637	0.940217731958763
hsa-miR-135a-2-3p	0.006	0.902	0.970766320927395	-0.108	0.024	0.49459649122807
hsa-miR-135a-3p	0.003	0.945	0.98701244813278	-0.001	0.991	0.999
hsa-miR-135a-5p	-0.03	0.512	0.822748746010032	-0.08	0.083	0.662228187919463
hsa-miR-135b-3p	0.05	0.301	0.69419109947644	-0.034	0.488	0.907443917851501
hsa-miR-135b-5p	-0.067	0.173	0.572443192488263	-0.039	0.434	0.898599294947121
hsa-miR-136-3p	-0.059	0.259	0.653340014316392	0.069	0.196	0.773082405345212
hsa-miR-136-5p	0.011	0.807	0.941748597822501	0.028	0.551	0.922434204275535
hsa-miR-137-3p	-0.01	0.831	0.948251908396947	-0.011	0.801	0.975240855762595
hsa-miR-137-5p	0.009	0.844	0.948251908396947	-0.047	0.303	0.84498427672956
hsa-miR-138-1-3p	-0.094	0.063	0.427768786127168	-0.041	0.424	0.898599294947121
hsa-miR-138-2-3p	0.015	0.772	0.931299829059829	-0.009	0.869	0.984414368184734
hsa-miR-138-5p	-0.055	0.218	0.615570512820513	0.004	0.934	0.988710123160108
hsa-miR-139-3p	-0.073	0.119	0.508880866425993	-0.036	0.443	0.902859780727063
hsa-miR-139-5p	-0.056	0.245	0.643832960477256	-0.031	0.527	0.919682289097188
hsa-miR-140-3p	0.061	0.187	0.581661106233538	-0.004	0.941	0.990041157172681
hsa-miR-140-5p	-0.027	0.595	0.858984022941417	-0.063	0.214	0.792992639327024
hsa-miR-141-3p	-0.094	0.036	0.362468571428571	-0.093	0.041	0.580423529411765
hsa-miR-141-5p	-0.044	0.346	0.735850331925166	-0.108	0.023	0.488265060240964
hsa-miR-142-3p	0.045	0.342	0.734435100548446	0.077	0.11	0.70608378870674
hsa-miR-142-5p	0.023	0.632	0.87685736677116	0.009	0.844	0.978888888888889
hsa-miR-143-3p	0.026	0.561	0.847448866067608	-0.032	0.477	0.906660194174757
hsa-miR-143-5p	-0.066	0.175	0.572690674053555	-0.018	0.712	0.956207317073171
hsa-miR-144-3p	0.019	0.678	0.897885005636979	-0.015	0.751	0.966943368651809
hsa-miR-144-5p	0.016	0.744	0.918660126138753	-0.059	0.229	0.805385229540918
hsa-miR-145-3p	-0.022	0.63	0.87685736677116	-0.063	0.185	0.76752224824356
hsa-miR-145-5p	0.013	0.809	0.941748597822501	-0.015	0.771	0.972520461699895
hsa-miR-1468-3p	0.004	0.936	0.984910122424604	0.078	0.14	0.743012048192771
hsa-miR-1468-5p	-0.013	0.794	0.938000670465974	0.044	0.385	0.886178967994775
hsa-miR-1469	-0.065	0.181	0.579858181818182	-0.002	0.967	0.994080513418903
hsa-miR-1469-3p:Novel	-0.037	0.41	0.775770755222282	-0.114	0.012	0.384436363636364
hsa-miR-146a-3p	-0.058	0.241	0.641453172205438	0.021	0.669	0.944678316123908
hsa-miR-146a-5p	-0.022	0.631	0.87685736677116	-0.005	0.92	0.988710123160108
hsa-miR-146b-3p	-0.074	0.103	0.49316847826087	-0.022	0.63	0.938739957716702
hsa-miR-146b-5p	0.023	0.6	0.86231647634584	-0.025	0.589	0.93403414195867
hsa-miR-1470	-0.096	0.038	0.368903581267218	-0.064	0.17	0.761467336683417
hsa-miR-1470-3p:Novel	-0.112	0.013	0.261782857142857	-0.059	0.2	0.774505494505495
hsa-miR-1471	-0.014	0.789	0.935858633456749	0.002	0.973	0.996914318907929
hsa-miR-1471-3p:Novel	-0.001	0.978	0.996666281087334	0.03	0.507	0.914832565284178
hsa-miR-147a	0.017	0.718	0.91391091954023	-0.025	0.597	0.934429393536963
hsa-miR-147a-5p:Novel	-0.059	0.191	0.584859309182814	-0.027	0.555	0.924166122258516
hsa-miR-147b-3p	-0.006	0.9	0.970766320927395	-0.016	0.744	0.964858507901507
hsa-miR-147b-5p	-0.033	0.491	0.818331344653511	-0.018	0.709	0.955820964039786
hsa-miR-148a-3p	-0.068	0.126	0.514512166859791	-0.094	0.038	0.580423529411765
hsa-miR-148a-5p	0.033	0.463	0.802958661417323	-0.053	0.25	0.823242843951985
hsa-miR-148b-3p	0.015	0.75	0.921491643454039	-0.049	0.306	0.84576
hsa-miR-148b-5p	-0.04	0.376	0.761508045977011	-0.111	0.016	0.437085271317829
hsa-miR-149-3p	0.051	0.251	0.648620289855072	0.065	0.152	0.748546206896552
hsa-miR-149-5p	-0.146	0.003	0.153217391304348	-0.042	0.402	0.890948557089084
hsa-miR-150-3p	-0.089	0.047	0.387887587822014	-0.108	0.017	0.446704225352113
hsa-miR-150-5p	-0.069	0.124	0.512281359906213	-0.035	0.442	0.902859780727063
hsa-miR-151a-3p	0.04	0.364	0.752779342723005	-0.013	0.78	0.972520461699895
hsa-miR-151a-5p	0.015	0.769	0.929340192043896	-0.122	0.019	0.449369127516778
hsa-miR-151b	-0.116	0.01	0.241369863013699	-0.101	0.027	0.537559322033898
hsa-miR-151b-5p:Novel	-0.072	0.126	0.514512166859791	-0.112	0.019	0.449369127516778
hsa-miR-152-3p	-0.024	0.589	0.856992568125516	-0.01	0.832	0.977468337730871
hsa-miR-152-5p	-0.003	0.944	0.98701244813278	-0.043	0.345	0.870340213523132
hsa-miR-153-1-5p:Novel	0.027	0.573	0.852005063291139	-0.006	0.909	0.988057545148454
hsa-miR-153-2-5p	-0.047	0.298	0.693245901639344	-0.005	0.916	0.988057545148454
hsa-miR-153-3p	-0.015	0.729	0.915064916637105	-0.063	0.165	0.759086161879896
hsa-miR-1537-3p	-0.091	0.082	0.466077419354839	0.096	0.071	0.662228187919463
hsa-miR-1537-5p	0.061	0.25	0.648270787343635	0.074	0.172	0.761467336683417
hsa-miR-1538	-0.125	0.005	0.183541666666667	-0.115	0.011	0.372730769230769
hsa-miR-1538-5p:Novel	-0.042	0.361	0.750096698113207	-0.07	0.133	0.73578021978022
hsa-miR-1539	-0.009	0.849	0.948898192197907	-0.025	0.588	0.93403414195867
hsa-miR-1539-5p:Novel	-0.067	0.137	0.532878587196468	-0.041	0.362	0.870804628999319
hsa-miR-154-3p	-0.061	0.235	0.634590038314176	-0.061	0.244	0.8173536121673
hsa-miR-154-5p	-0.01	0.846	0.948251908396947	0.039	0.432	0.898599294947121
hsa-miR-155-3p	-0.02	0.711	0.912727537286286	-0.037	0.497	0.912202083333333
hsa-miR-155-5p	-0.034	0.462	0.801618906942393	-0.09	0.056	0.632512820512821
hsa-miR-1587	-0.002	0.959	0.98874078408426	0.003	0.944	0.99007619047619
hsa-miR-1587-3p:Novel	0.039	0.387	0.768764374295378	0.027	0.55	0.922434204275535
hsa-miR-15a-3p	0.028	0.582	0.8549696213067	-0.035	0.489	0.907443917851501
hsa-miR-15a-5p	-0.001	0.989	0.99698038100654	0.022	0.644	0.940217731958763
hsa-miR-15b-3p	-0.093	0.068	0.435694545454546	-0.078	0.133	0.73578021978022
hsa-miR-15b-5p	-0.024	0.62	0.872943141153081	-0.021	0.673	0.944678316123908
hsa-miR-16-1-3p	0.01	0.836	0.948251908396947	0.106	0.032	0.547417475728155
hsa-miR-16-2-3p	0.053	0.295	0.69166999334664	-0.045	0.379	0.881581518151815
hsa-miR-16-5p	0.028	0.535	0.836019366197183	0.04	0.396	0.89046114971573
hsa-miR-17-3p	-0.097	0.047	0.387887587822014	0.008	0.873	0.98446464
hsa-miR-17-5p	0.042	0.4	0.773890470974808	-0.044	0.383	0.885624671916011
hsa-miR-181a-2-3p	-0.007	0.89	0.968012345679012	0.007	0.882	0.986093908629442
hsa-miR-181a-3p	-0.013	0.765	0.927368421052632	0.016	0.733	0.962403874813711
hsa-miR-181a-5p	-0.013	0.776	0.93236413228776	0.004	0.929	0.988710123160108
hsa-miR-181b-2-3p	-0.092	0.06	0.42288	0.018	0.716	0.95819932305378
hsa-miR-181b-3p	0.032	0.486	0.817110687022901	-0.019	0.691	0.949720748829953
hsa-miR-181b-5p	0.036	0.415	0.778318254390633	-0.022	0.624	0.938739957716702
hsa-miR-181c-3p	0.053	0.231	0.630065015479876	-0.052	0.247	0.818071428571429
hsa-miR-181c-5p	-0.012	0.796	0.938161872909699	0.034	0.485	0.907443917851501
hsa-miR-181d-3p	0.061	0.181	0.579858181818182	0.01	0.835	0.977468337730871
hsa-miR-181d-5p	-0.077	0.107	0.496142105263158	-0.02	0.673	0.944678316123908
hsa-miR-182-3p	-0.034	0.445	0.790413306451613	0.022	0.62	0.938739957716702
hsa-miR-182-5p	-0.001	0.98	0.996686868686869	-0.135	0.003	0.257853658536585
hsa-miR-1825	-0.011	0.81	0.941748597822501	-0.001	0.976	0.998091700522345
hsa-miR-1825-5p:Novel	-0.027	0.577	0.853989080218396	0	0.996	0.999
hsa-miR-1827	0.001	0.977	0.996223379629629	0.034	0.457	0.905897826086956
hsa-miR-1827-5p:Novel	0.009	0.846	0.948251908396947	0.005	0.919	0.988570207570208
hsa-miR-183-3p	-0.02	0.686	0.900694485842027	0.027	0.59	0.93403414195867
hsa-miR-183-5p	0.094	0.041	0.379223097112861	-0.007	0.886	0.988057545148454
hsa-miR-184	-0.075	0.101	0.487567123287671	-0.013	0.78	0.972520461699895
hsa-miR-184-5p:Novel	-0.004	0.926	0.981716004813478	-0.001	0.983	0.999
hsa-miR-1843	-0.035	0.428	0.783925155925156	-0.103	0.023	0.488265060240964
hsa-miR-1843-3p:Novel	-0.006	0.9	0.970766320927395	-0.046	0.309	0.846746500777605
hsa-miR-185-3p	-0.056	0.268	0.661366946778712	0.008	0.868	0.983863621743326
hsa-miR-185-5p	0.024	0.597	0.860813420621931	-0.002	0.963	0.993605147704007
hsa-miR-186-3p	-0.001	0.987	0.99698038100654	0.022	0.647	0.940217731958763
hsa-miR-186-5p	-0.073	0.115	0.505920792079208	-0.079	0.092	0.676843423799582
hsa-miR-187-3p	-0.045	0.32	0.713721518987342	-0.056	0.226	0.805385229540918
hsa-miR-187-5p	-0.03	0.514	0.824458807464725	-0.076	0.098	0.681167652859961
hsa-miR-188-3p	-0.015	0.757	0.924347886347886	-0.012	0.813	0.976689138576779
hsa-miR-188-5p	-0.06	0.202	0.593701417848207	0.015	0.753	0.967750547045952
hsa-miR-18a-3p	0.001	0.981	0.99698038100654	0.02	0.71	0.956071837982423
hsa-miR-18a-5p	-0.068	0.167	0.564786948176584	-0.04	0.42	0.898106796116505
hsa-miR-18b-3p	0.005	0.919	0.978888888888889	0.097	0.063	0.647062146892655
hsa-miR-18b-5p	-0.065	0.194	0.584859309182814	-0.077	0.132	0.73578021978022
hsa-miR-1908-3p	-0.052	0.253	0.648620289855072	-0.024	0.607	0.937776413853573
hsa-miR-1908-5p	-0.039	0.395	0.771849557522124	0.043	0.363	0.870804628999319
hsa-miR-1909-3p	0.016	0.741	0.91624	0.077	0.112	0.713721518987342
hsa-miR-1909-5p	-0.027	0.561	0.847448866067608	-0.062	0.186	0.76752224824356
hsa-miR-190a-3p	0.022	0.688	0.901821270310192	0.012	0.825	0.977468337730871
hsa-miR-190a-5p	-0.036	0.485	0.816988527724665	-0.03	0.561	0.924166122258516
hsa-miR-190b-3p	-0.079	0.137	0.532878587196468	0.025	0.641	0.940217731958763
hsa-miR-190b-5p	0.021	0.661	0.88771493902439	0.023	0.626	0.938739957716702
hsa-miR-191-3p	-0.063	0.197	0.584859309182814	-0.037	0.454	0.905897826086956
hsa-miR-191-5p	-0.043	0.341	0.733181208053691	0.001	0.991	0.999
hsa-miR-1910-3p	-0.083	0.062	0.426734375	-0.048	0.291	0.836446982055465
hsa-miR-1910-5p	0.016	0.743	0.918068723702665	0.001	0.992	0.999
hsa-miR-1911-3p	-0.107	0.032	0.3524	-0.034	0.499	0.913019730010384
hsa-miR-1911-5p	0	0.992	0.99698038100654	0.026	0.606	0.937053093462045
hsa-miR-1912-3p	-0.062	0.227	0.623498051441933	-0.05	0.34	0.867015873015873
hsa-miR-1912-5p	0.03	0.516	0.826162653339391	0.069	0.138	0.742175757575758
hsa-miR-1913	-0.066	0.139	0.535925601750547	-0.012	0.788	0.972520461699895
hsa-miR-1913-5p:Novel	-0.036	0.442	0.790230303030303	0.092	0.053	0.626751677852349
hsa-miR-1914-3p	-0.053	0.262	0.655744318181818	0.023	0.633	0.939634372367313
hsa-miR-1914-5p	-0.094	0.064	0.427962049335863	-0.039	0.455	0.905897826086956
hsa-miR-1915-3p	-0.005	0.903	0.970766320927395	0.021	0.65	0.940698151950719
hsa-miR-1915-5p	-0.064	0.205	0.597041322314049	0.04	0.431	0.898599294947121
hsa-miR-192-3p	-0.015	0.754	0.922923237235151	-0.038	0.431	0.898599294947121
hsa-miR-192-5p	-0.102	0.022	0.30403137254902	-0.124	0.006	0.293666666666667
hsa-miR-193a-3p	-0.059	0.226	0.62220625	-0.079	0.11	0.70608378870674
hsa-miR-193a-5p	-0.007	0.881	0.962877323420074	-0.024	0.599	0.934429393536963
hsa-miR-193b-3p	0.017	0.738	0.91624	0.008	0.878	0.986093908629442
hsa-miR-193b-5p	-0.022	0.625	0.874007936507937	0.105	0.024	0.49459649122807
hsa-miR-194-1-3p:Novel	-0.09	0.044	0.387808612440191	-0.105	0.02	0.463684210526316
hsa-miR-194-3p	-0.124	0.005	0.183541666666667	-0.136	0.003	0.257853658536585
hsa-miR-194-5p	-0.084	0.058	0.416276985743381	-0.049	0.282	0.836154351395731
hsa-miR-195-3p	0.028	0.536	0.836019366197183	-0.025	0.581	0.932351548269581
hsa-miR-195-5p	-0.062	0.176	0.572690674053555	-0.136	0.003	0.257853658536585
hsa-miR-196a-1-3p	-0.07	0.184	0.580497761862131	0.03	0.57	0.928051565377532
hsa-miR-196a-3p	-0.049	0.277	0.670892096219931	-0.099	0.031	0.547417475728155
hsa-miR-196a-5p	0.008	0.862	0.952760651629073	-0.038	0.408	0.893531230674088
hsa-miR-196b-3p	0.028	0.584	0.855012879102617	0.024	0.639	0.940217731958763
hsa-miR-196b-5p	-0.065	0.164	0.560713596914176	-0.084	0.08	0.662228187919463
hsa-miR-197-3p	0.07	0.153	0.545168857431749	-0.019	0.699	0.952174719752609
hsa-miR-197-5p	-0.047	0.296	0.69263213811421	-0.019	0.68	0.945293885601578
hsa-miR-1972	-0.053	0.274	0.667756569847856	-0.015	0.766	0.972520461699895
hsa-miR-1972-5p:Novel	0.049	0.301	0.69419109947644	-0.046	0.338	0.867015873015873
hsa-miR-1973	-0.06	0.221	0.61760824742268	0.025	0.616	0.938739957716702
hsa-miR-1973-5p:Novel	0.011	0.824	0.948151140065146	-0.062	0.234	0.811629921259843
hsa-miR-1976	-0.109	0.015	0.26969387755102	-0.077	0.089	0.670162393162393
hsa-miR-1976-5p:Novel	0.04	0.39	0.768908482142857	0.083	0.082	0.662228187919463
hsa-miR-198	0.027	0.587	0.856203642384106	0.046	0.357	0.870804628999319
hsa-miR-198-3p:Novel	0.042	0.365	0.753520796719391	-0.02	0.671	0.944678316123908
hsa-miR-199a-3p, hsa-miR-199b-3p	0.001	0.982	0.99698038100654	-0.012	0.782	0.972520461699895
hsa-miR-199a-5p	0.026	0.569	0.851186125211506	-0.037	0.418	0.898106796116505
hsa-miR-199b-5p	0.089	0.08	0.465214521452145	0.042	0.417	0.898106796116505
hsa-miR-19a-3p	-0.099	0.03	0.345490196078431	-0.072	0.117	0.719307032590051
hsa-miR-19a-5p	0.021	0.683	0.899772710280374	-0.03	0.559	0.924166122258516
hsa-miR-19b-3p	-0.071	0.12	0.508880866425993	-0.092	0.047	0.600101449275362
hsa-miR-19b-5p	-0.034	0.477	0.81283752417795	-0.03	0.529	0.919682289097188
hsa-miR-200a-3p	-0.05	0.264	0.656553281580805	-0.09	0.047	0.600101449275362
hsa-miR-200a-5p	-0.065	0.162	0.556963902439024	-0.074	0.115	0.719307032590051
hsa-miR-200b-3p	-0.099	0.026	0.320363636363636	-0.126	0.005	0.27968253968254
hsa-miR-200b-5p	-0.037	0.427	0.783314940135346	-0.135	0.004	0.265962264150943
hsa-miR-200c-3p	-0.06	0.178	0.575478899082569	-0.113	0.012	0.384436363636364
hsa-miR-200c-5p	-0.086	0.064	0.427962049335863	-0.048	0.306	0.84576
hsa-miR-202-3p	0.037	0.407	0.77528	0.062	0.171	0.761467336683417
hsa-miR-202-5p	-0.014	0.779	0.933105370496261	-0.026	0.6	0.93497047157338
hsa-miR-203a-3p	0.026	0.561	0.847448866067608	-0.042	0.357	0.870804628999319
hsa-miR-203a-5p	-0.079	0.078	0.461194630872483	-0.03	0.514	0.917059120768065
hsa-miR-203b-3p	-0.034	0.48	0.814013474494706	0.025	0.608	0.938087565674256
hsa-miR-203b-5p	0.003	0.955	0.98874078408426	0.031	0.536	0.920499025341131
hsa-miR-204-3p	0.003	0.955	0.98874078408426	0.02	0.659	0.942398703403566
hsa-miR-204-5p	-0.021	0.666	0.890681318681319	0.059	0.24	0.8173536121673
hsa-miR-205-3p	-0.015	0.743	0.918068723702665	0.136	0.005	0.27968253968254
hsa-miR-205-5p	0.021	0.653	0.884041426927503	-0.002	0.964	0.993605147704007
hsa-miR-2052	-0.015	0.764	0.927112947658402	0.08	0.118	0.719307032590051
hsa-miR-2052-3p:Novel	-0.067	0.177	0.574353591160221	-0.006	0.902	0.988057545148454
hsa-miR-2053	-0.007	0.881	0.962877323420074	-0.073	0.109	0.70608378870674
hsa-miR-2053-5p:Novel	-0.042	0.417	0.779579840848806	0.035	0.511	0.915882233502538
hsa-miR-2054	-0.135	0.011	0.253359477124183	0.079	0.141	0.743262536873156
hsa-miR-2054-3p:Novel	-0.002	0.974	0.995757470263998	0.003	0.959	0.993605147704007
hsa-miR-206	-0.076	0.094	0.479627507163324	-0.05	0.277	0.836154351395731
hsa-miR-206-5p:Novel	0.03	0.504	0.818331344653511	0.027	0.554	0.924166122258516
hsa-miR-208a-3p	-0.067	0.194	0.584859309182814	0.015	0.774	0.972520461699895
hsa-miR-208a-5p	-0.032	0.51	0.821783264746228	-0.02	0.675	0.944678316123908
hsa-miR-208b-3p	-0.146	0.003	0.153217391304348	-0.06	0.229	0.805385229540918
hsa-miR-208b-5p	-0.153	0.002	0.135538461538462	-0.034	0.492	0.908704402515723
hsa-miR-20a-3p	-0.102	0.056	0.408579710144928	0.027	0.622	0.938739957716702
hsa-miR-20a-5p	0.061	0.22	0.615790309769658	-0.051	0.311	0.848269349845201
hsa-miR-20b-3p	-0.114	0.023	0.304706766917293	0.066	0.197	0.773082405345212
hsa-miR-20b-5p	0.006	0.903	0.970766320927395	0.079	0.12	0.721638225255973
hsa-miR-21-3p	0.005	0.915	0.977701637355973	-0.069	0.164	0.759086161879896
hsa-miR-21-5p	-0.088	0.049	0.38890990990991	-0.109	0.016	0.437085271317829
hsa-miR-210-3p	0.04	0.37	0.75718931475029	0	0.995	0.999
