ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-7109-5p	0.502234207864992	0.771699249984343	1.22585771116087	0.629517800441583	0.529010118898287	NA	a.no_drinker_vs_a.drinker	NA	0.41272742475772	1.24020642944183	0	0.842197723906285
hsa-miR-711	286.582814363469	-0.903896102548257	0.430969860690281	-2.09735339984215	0.0359623030109043	0.409647327273053	a.no_drinker_vs_a.drinker	FALSE	278.936598352998	223.290836612844	189.763005632593	222.179347286569
hsa-miR-711-5p:Novel	9.32923912962653	0.314260013549637	0.577444859538021	0.544225146970843	0.586286549139261	0.931664251837429	a.no_drinker_vs_a.drinker	FALSE	9.49495696207297	25.6423139553114	5.79855859921894	6.6947920095905
hsa-miR-7110-3p	4.48162771991618	2.47812207840745	0.847814979734264	2.92295151376563	0.00346730504581923	NA	a.no_drinker_vs_a.drinker	NA	4.41855639914515	13.9211522580391	2.44313889709816	3.21705673676322
hsa-miR-7110-5p	8.48014475196519	-0.850415245819301	0.577202060656171	-1.47334062676862	0.140659211143177	0.67524304840526	a.no_drinker_vs_a.drinker	FALSE	9.64738652766891	7.20360107724793	5.01119038626812	3.42875640732515
hsa-miR-7111-3p	0.583089881140897	0.0023597463960783	1.57791884070327	0.00149548020798495	0.998806779875828	NA	a.no_drinker_vs_a.drinker	NA	0.517620108750202	0.578785293272326	0	0
hsa-miR-7111-5p	0.768439759360435	1.34608812197545	0.886168037580714	1.51899872810843	0.128762816126569	NA	a.no_drinker_vs_a.drinker	NA	0.702577034159376	0.893193000506433	0	0
hsa-miR-7112-3p	2.22203879636315	0.531703397746979	1.13433441971623	0.468736016914652	0.639258339154589	NA	a.no_drinker_vs_a.drinker	NA	2.07023829232088	2.67579554531909	0.264729983678188	0
hsa-miR-7112-5p	0.65075246810143	-0.447902221071698	1.2007657433449	-0.373013823515655	0.709138155604242	NA	a.no_drinker_vs_a.drinker	NA	0.63156178948027	0.876332061764734	0	0
hsa-miR-7113-3p	0.406632836122596	-0.319693912324968	1.390930476797	-0.229841762516521	0.818214731524236	NA	a.no_drinker_vs_a.drinker	NA	0.432239049251001	0.293507258700861	0	0
hsa-miR-7113-5p	114.354162171406	0.650588521061866	0.692682093083575	0.939231037669354	0.347612136754447	0.813443716414123	a.no_drinker_vs_a.drinker	FALSE	124.886859256546	4447.36017551419	54.5761600273421	112.011497510332
hsa-miR-7114-3p	1.01167205963586	-0.305215813529632	1.18145964335936	-0.258337908742937	0.796146131979579	NA	a.no_drinker_vs_a.drinker	NA	1.18293188462968	0.820247264024799	0	0
