miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-550a-3-5p	65.1384870269946	0.699147463440227	0.00828223909216919	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-5003-3p	5.45913638792589	0.893717496339782	0.0160174737700754	0.362756743594736	Inactive_ModAct	21_113	FALSE	hsa-miR-27b-3p	17.9870140310865	1.58306154016666	0.00606061955734859	0.18558035058364	Inactive_modInact	21_93	FALSE
hsa-miR-6733-3p	1.32347794570497	0.829762268862016	0.00766045533106103	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-5100-5p:Novel	8.90117149448058	0.970893154809702	0.0158192426954874	0.362756743594736	Inactive_ModAct	21_113	FALSE	hsa-miR-339-5p	3.15983941292486	1.04778673381086	0.00601152311816461	0.18558035058364	Inactive_modInact	21_93	FALSE
hsa-miR-6873-5p	3.23482085799281	0.841162387420754	0.00821558507788273	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-5192-5p:Novel	10.043742661626	0.831082656765119	0.0164366180255525	0.362756743594736	Inactive_ModAct	21_113	FALSE	hsa-miR-6808-5p	8.75014640802867	1.22864785590463	0.00587714432971813	0.18558035058364	Inactive_modInact	21_93	FALSE
hsa-miR-12136-3p:Novel	23.1038411508039	-0.417287035399149	0.00911060995449924	0.518577105754828	modInact_modAct	93_113	FALSE	hsa-miR-663a-3p:Novel	22.7237058263427	0.880652959047065	0.0164762493241643	0.362756743594736	Inactive_ModAct	21_113	FALSE	hsa-miR-634	2.6346216286192	1.10699056547611	0.00628660708590521	0.189237528551994	Inactive_modInact	21_93	FALSE
hsa-miR-4428-5p:Novel	1.29208596991643	-0.626377846857459	0.00895781055861943	0.518577105754828	modInact_modAct	93_113	FALSE	hsa-miR-4306	5.93595779909413	1.01904404290262	0.016897781119584	0.365836961238994	Inactive_ModAct	21_113	FALSE	hsa-miR-21-5p	288.847578659262	1.3291527812266	0.0067749644755002	0.200538948474806	Inactive_modInact	21_93	FALSE
hsa-miR-492-3p:Novel	6.05184224169017	0.515299765699617	0.00923901740137912	0.518577105754828	modInact_modAct	93_113	FALSE	hsa-miR-1182-5p:Novel	7.56080351273207	0.978483506850601	0.01800054299052	0.378115451436167	Inactive_ModAct	21_113	FALSE	hsa-miR-1234-5p:Novel	4.55999022223476	1.13535201147925	0.00755091941488466	0.205903141350811	Inactive_modInact	21_93	FALSE
hsa-miR-613	2.14888746411124	0.821046257052997	0.00912746181658371	0.518577105754828	modInact_modAct	93_113	FALSE	hsa-miR-1234-5p:Novel	4.55999022223476	0.993910734711243	0.0183684450295923	0.378115451436167	Inactive_ModAct	21_113	FALSE	hsa-miR-1257	13.4729521818095	0.794801053914236	0.00781523340248422	0.205903141350811	Inactive_modInact	21_93	FALSE
hsa-miR-1229-5p	38.3989589955765	0.52964121886264	0.00971548656624609	0.522343007990293	modInact_modAct	93_113	FALSE	hsa-miR-3156-3p	47.1475884222744	1.24466193642062	0.0187675561479431	0.378115451436167	Inactive_ModAct	21_113	FALSE	hsa-miR-1275-3p:Novel	18.0043550510679	0.691009992422681	0.00862021878267089	0.205903141350811	Inactive_modInact	21_93	FALSE
hsa-miR-496	5.50355827466684	-0.7186540832706	0.00975640675843938	0.522343007990293	modInact_modAct	93_113	FALSE	hsa-miR-4295	5.03232610297791	-1.07468441060221	0.0192114086180039	0.378115451436167	Inactive_ModAct	21_113	FALSE	hsa-miR-200a-5p	5.24022606191872	1.40668693301985	0.00783898817853517	0.205903141350811	Inactive_modInact	21_93	FALSE
hsa-miR-6128	1.28773691687117	-0.787689159672627	0.00963520406611526	0.522343007990293	modInact_modAct	93_113	FALSE	hsa-miR-6856-5p	6.94415367562236	0.666278779134076	0.0181869673265522	0.378115451436167	Inactive_ModAct	21_113	FALSE	hsa-miR-3196	6.10647153068019	1.33610376599671	0.00877946690784609	0.205903141350811	Inactive_modInact	21_93	FALSE
