ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageheavy_drinker	Averagelight_drinker	Averageno_coffee	Medianheavy_drinker	Medianlight_drinker	Medianno_coffee
hsa-miR-3166	1.21201539169035	0.0685774929354725	0.467002518710233	0.146846087950167	0.883253506048369	NA	no_coffee_vs_heavy_drinker	NA	1.06121665760542	1.16201252140252	1.39754658658346	0.494883648684728	0.835268266990186	0.859057882223037
hsa-miR-3166-5p:Novel	0.214069066267011	0.960495721051221	1.08648376646937	0.884040563415358	0.376674316281929	NA	no_coffee_vs_heavy_drinker	NA	0.0602677471766702	0.209330447617465	0.3351078269494	0	0	0
hsa-miR-3167	1.62608046330201	0.152732310101476	0.487660384677069	0.313194007347176	0.754133271018681	NA	no_coffee_vs_heavy_drinker	NA	1.50370183810207	1.22234860895237	2.47055263413086	0.593860378421674	0.642144706682473	0.917274754391248
hsa-miR-3167-5p:Novel	8.11867283315728	-0.454639016486554	0.692727044199011	-0.656303258684299	NA	NA	no_coffee_vs_heavy_drinker	NA	1.85924537377761	17.5488436345041	2.03525323131608	0.370959487290253	0.842871792547425	0.834153827039482
hsa-miR-3168	24.1015639754456	-3.32815178919467	0.632998991607055	-5.25775211860161	1.45826897439436e-07	0.000291945448673752	no_coffee_vs_heavy_drinker	TRUE	29.1535598469434	12.3454886923983	17.1019404223739	2.46530940745987	1.96930652848682	1.70650634450756
hsa-miR-3168-3p:Novel	34.7719729705756	0.532547247299701	0.283445411150821	1.87883531131267	0.0602669838755175	0.251197673575798	no_coffee_vs_heavy_drinker	FALSE	26.8902116485796	40.6609398300119	37.7147946388245	18.1922068492549	23.6663656699479	22.9222737542554
hsa-miR-3169	102.733671435259	0.869910031337237	0.372015175187201	2.33837243574672	0.0193679363536986	0.135103165784336	no_coffee_vs_heavy_drinker	FALSE	76.2706096307001	77.0755284467865	155.556163281846	44.3630131235353	40.5765126089826	61.6367189744105
hsa-miR-3169-3p:Novel	25.8403437970441	1.12917284896778	0.450166457166174	2.50834514876118	0.0121298120748738	0.105508474600816	no_coffee_vs_heavy_drinker	FALSE	17.7109672415539	19.7517057269296	47.0875662583977	10.5324231610788	7.70573648018968	11.1232570365989
hsa-miR-3170	38.7181664653333	0.82210196109971	0.316965824718103	2.59366119937648	0.00949600117481863	0.0974922787281379	no_coffee_vs_heavy_drinker	FALSE	27.1111057133978	21.3155934343492	62.0494893836943	22.8358246817022	17.3118165389607	27.4529878016758
hsa-miR-3170-3p:Novel	12.5494503652961	0.205725095963855	0.287933667199053	0.714487812297527	0.47492558985261	0.718670469300774	no_coffee_vs_heavy_drinker	FALSE	10.3001248256146	10.2797754015589	15.2824306385347	8.09475997813392	9.66493417188558	10.3816727265749
