ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	all.x	nowine.x	abstemious.y	all.y	nowine.y
hsa-miR-4705	0.563115259600902	0.0790785997008386	0.871456657741887	0.0907430094179859	0.927696795011319	0.999770134585052	nowine_vs_abstemious	FALSE	1.581	0.433	0.584	0	0	0
hsa-miR-4705-3p:Novel	1.06685446691936	0.941272455418428	0.717159268067488	1.31250127737295	0.1893510553309	0.943036437756067	nowine_vs_abstemious	FALSE	0.959	1.021	1.304	0.82	0.082	0.162
hsa-miR-4706	13.1245606166267	-0.311532072179276	0.453491190364702	-0.686963889924164	0.492105483961783	0.999770134585052	nowine_vs_abstemious	FALSE	22.21	11.48	14.873	10.72	7.159	6.222
hsa-miR-4706-3p:Novel	12.8772385548461	-0.182455947718822	0.506643114109921	-0.360127163751872	0.718752039990044	0.999770134585052	nowine_vs_abstemious	FALSE	9.948	14.095	6.947	6.559	5.971	5.419
hsa-miR-4707-3p	0.520373509066879	0.099963908262954	0.860238833705571	0.116204830968103	0.907490208135069	0.999770134585052	nowine_vs_abstemious	FALSE	0.523	0.495	0.608	0	0	0
hsa-miR-4707-5p	6.90799719957435	-0.178754458131576	0.384788084118501	-0.464552998155021	0.642251597991894	0.999770134585052	nowine_vs_abstemious	FALSE	13.682	6.015	6.899	9.533	4.088	4.195
hsa-miR-4708-3p	0.725560102595994	0.0802625616522606	0.699297927105665	0.114775918161892	0.908622737412238	0.999770134585052	nowine_vs_abstemious	FALSE	1.213	0.633	0.823	0.684	0	0
hsa-miR-4708-5p	4.96810797947669	0.247007668712547	0.524658702726518	0.470796857898117	0.637785808579372	0.999770134585052	nowine_vs_abstemious	FALSE	7.886	4.655	4.288	3.279	1.432	1.732
hsa-miR-4709-3p	5.83196947292183	0.842238285953144	0.545274648810846	1.54461295383882	0.122439910994663	0.91172221963109	nowine_vs_abstemious	FALSE	2.97	5.024	10.834	2.013	2.217	3.816
hsa-miR-4709-5p	0.249978480922879	1.24263347107622	1.33903233023333	0.928008564856448	0.353403126840287	0.999770134585052	nowine_vs_abstemious	FALSE	0.061	0.27	0.216	0	0	0
hsa-miR-4710	1.59802094536358	1.27142362718783	0.611344982450691	2.07971548583108	0.0375516368447923	0.773445630817906	nowine_vs_abstemious	FALSE	1.124	1.636	1.441	0	0.39	0.741
hsa-miR-4710-3p:Novel	14.9748189331505	-0.165514681246006	0.394134691039994	-0.419944463171375	0.674526025230557	0.999770134585052	nowine_vs_abstemious	FALSE	26.361	14.472	9.578	7.149	5.054	5.313
hsa-miR-4711-3p	1.34568615768837	0.358153364609276	0.993665634089823	0.360436501295868	0.718520734292753	0.999770134585052	nowine_vs_abstemious	FALSE	0.88	1.49	0.695	0	0	0
hsa-miR-4711-5p	0.45973321512633	-0.153817085725045	0.971767938806336	-0.15828582070117	0.874231580731878	0.999770134585052	nowine_vs_abstemious	FALSE	0.704	0.471	0.247	0	0	0
hsa-miR-4712-3p	2.79475380106301	1.63216809256167	0.572861073260233	2.8491516857181	0.00438359754788113	0.51292270834185	nowine_vs_abstemious	FALSE	1.406	2.824	3.043	0.663	1.2	1.724
hsa-miR-4712-5p	1.6666691534425	0.367034426900369	0.623796164445003	0.588388399641609	0.556271622300895	0.999770134585052	nowine_vs_abstemious	FALSE	2.757	1.351	2.455	2.091	0.495	0.96
hsa-miR-4713-3p	182.331267889844	-0.646183957112457	0.524877591220452	-1.23111363091334	0.218280368119125	0.970424079053526	nowine_vs_abstemious	FALSE	272.463	171.594	169.065	95.665	79.444	53.705
hsa-miR-4713-5p	0.262994267933824	-0.1581477382494	1.60786434298382	-0.0983588814190098	0.921647324179797	0.999770134585052	nowine_vs_abstemious	FALSE	0.316	0.255	0.272	0	0	0
hsa-miR-4714-3p	0.767614686852732	-0.56384234703197	0.737681390516265	-0.764344003089689	0.444662269271529	0.999770134585052	nowine_vs_abstemious	FALSE	0.751	0.795	0.54	0	0	0
hsa-miR-4714-5p	2.93223188476366	-0.103541518847388	0.45091995009632	-0.229622838433454	0.818384858520938	0.999770134585052	nowine_vs_abstemious	FALSE	3.489	2.802	2.943	2.383	1.787	1.554
hsa-miR-4715-3p	0.960237319951081	-0.203648373770219	0.731278284108821	-0.278482731123893	0.780641819520708	0.999770134585052	nowine_vs_abstemious	FALSE	1.237	0.84	1.274	0.449	0	0.162
hsa-miR-4715-5p	2.06237987637292	0.00483246194626191	0.517124904221255	0.00934486408760215	0.992543985739778	0.999770134585052	nowine_vs_abstemious	FALSE	3.329	1.922	1.807	1.279	1.089	0.569
hsa-miR-4716-3p	8.18730370300882	-0.772476203151995	0.401905722658836	-1.922033351607	0.0546015612951854	0.840343794299184	nowine_vs_abstemious	FALSE	19.91	7.281	5.387	10.457	5.136	4.044
hsa-miR-4716-5p	0.0755806701340314	0.845639873722123	3.07429721909429	0.275067702780948	0.783264224245784	0.999770134585052	nowine_vs_abstemious	FALSE	0.034	0.063	0.149	0	0	0
hsa-miR-4717-3p	1.94825942191375	0.118899947931962	0.618844542411	0.192132175018836	0.84763867237348	0.999770134585052	nowine_vs_abstemious	FALSE	2.592	2.008	1.059	1.046	0.879	0.2
hsa-miR-4717-5p	14.3087188474306	0.328761284437476	0.501576303350678	0.655456173350402	0.512174094947323	0.999770134585052	nowine_vs_abstemious	FALSE	80.615	7.154	12.584	5.304	4.513	7.809
hsa-miR-4718	0.26551333264896	0.406445420145183	1.09147078504128	0.372383233445693	0.709607535539288	0.999770134585052	nowine_vs_abstemious	FALSE	0.254	0.226	0.43	0	0	0
hsa-miR-4718-3p:Novel	7.14294825067913	0.742386368764493	0.543831255746196	1.36510426887079	0.172220280531216	0.93469593169666	nowine_vs_abstemious	FALSE	4.264	6.657	10.407	2.331	3.179	4.164
hsa-miR-4719	0.650324590417622	-0.0932516101056395	0.980801947882568	-0.0950769014141523	0.924253744950032	0.999770134585052	nowine_vs_abstemious	FALSE	0.429	0.729	0.325	0	0	0
hsa-miR-4719-5p:Novel	0.396005630349105	0.279739463243181	0.919312663273696	0.304291972055537	0.7609054607329	0.999770134585052	nowine_vs_abstemious	FALSE	0.405	0.355	0.539	0	0	0
hsa-miR-4720-3p	1.22827324043726	1.33037029562661	0.631364894818268	2.10713377722647	0.0351059852075975	0.773045739045032	nowine_vs_abstemious	FALSE	1.19	1.121	1.606	0	0	0
hsa-miR-4720-5p	0.302195143135195	0.0954403745582456	1.08044803251584	0.0883340722422449	0.929611159057422	0.999770134585052	nowine_vs_abstemious	FALSE	0.264	0.351	0.412	0	0	0
hsa-miR-4721	8.16218766621828	-0.206556824490897	0.427792745073091	-0.482843215248089	0.629207063671983	0.999770134585052	nowine_vs_abstemious	FALSE	13.264	7.739	7.29	10.42	4.801	3.127
hsa-miR-4721-5p:Novel	2.81090778219958	-0.971604428413701	0.465365685290499	-2.0878299778532	0.0368131743624816	0.773045739045032	nowine_vs_abstemious	FALSE	3.413	2.803	2.156	1.577	2.022	1.824
hsa-miR-4722-3p	0.103675598393804	0.153477681478	2.46741188545189	0.0622018895114025	0.950402057793269	0.999770134585052	nowine_vs_abstemious	FALSE	0.148	0.091	0.127	0	0	0
hsa-miR-4722-5p	3.45846673153811	0.0944776030773458	0.574239549844446	0.164526464787977	0.869316714723106	0.999770134585052	nowine_vs_abstemious	FALSE	5.605	3.006	4.084	2.246	1.374	1.422
hsa-miR-4723-3p	10.9216583369763	0.433647864427465	0.621992320459437	0.697191669677126	0.485682851507975	0.999770134585052	nowine_vs_abstemious	FALSE	8.098	10.36	13.827	3.144	3.218	3.404
hsa-miR-4723-5p	1.50182909937468	-1.12357482587332	0.595194682272799	-1.88774338773133	0.0590604085840537	0.862827901877121	nowine_vs_abstemious	FALSE	4.149	1.315	1.227	1.303	0.585	0.617
hsa-miR-4724-3p	1.57088631428061	0.914629682426908	0.553545329606232	1.65231216579415	0.0984709305076878	0.893334463131481	nowine_vs_abstemious	FALSE	2.517	1.508	1.235	0	0.43	0.551
hsa-miR-4724-5p	3.50351417837666	-0.0610764282157386	0.677944196291645	-0.0900906424892001	0.928215185193622	0.999770134585052	nowine_vs_abstemious	FALSE	6.907	3.463	1.437	0.82	0.413	0
hsa-miR-4725-3p	14.3713048513171	-0.909271719961221	0.625366305020952	-1.45398259014092	0.145951133072005	0.919227558613866	nowine_vs_abstemious	FALSE	11.709	15.198	9.799	5.304	3.969	4.227
hsa-miR-4725-5p	24.7379011564018	0.535912086421358	0.492075720515997	1.08908459425593	0.276116582882249	0.999770134585052	nowine_vs_abstemious	FALSE	13.485	23.228	37.046	9.733	12.554	16.469
hsa-miR-4726-3p	0.199291877342002	-0.019966734490677	1.22599486036323	-0.0162861486097595	0.987006107885576	0.999770134585052	nowine_vs_abstemious	FALSE	0.175	0.189	0.236	0	0	0
hsa-miR-4726-5p	7.3953831912554	0.932294644675098	0.75250529205076	1.23892104749771	0.215374738237722	0.970424079053526	nowine_vs_abstemious	FALSE	4.761	8.269	3.505	1.577	1.049	1.358
hsa-miR-4727-3p	1.8821369066445	-0.327225580730949	0.509668640493487	-0.642035932236507	0.52084985276952	0.999770134585052	nowine_vs_abstemious	FALSE	2.575	1.757	1.876	1.369	0.988	0.909
hsa-miR-4727-5p	0.157129105916816	0.51537404717005	1.81175843281986	0.284460686278087	0.776057357899943	0.999770134585052	nowine_vs_abstemious	FALSE	0.125	0.123	0.319	0	0	0
hsa-miR-4728-3p	8.61693333249086	-0.814503832172099	0.637605037803479	-1.2774425920128	0.201446035908786	0.955682448186003	nowine_vs_abstemious	FALSE	6.41	9.441	4.832	2.642	3.636	1.733
hsa-miR-4728-5p	1.77375897759758	-0.109483617336054	0.583730053080901	-0.187558644202409	0.851222647953843	0.999770134585052	nowine_vs_abstemious	FALSE	3.492	1.616	1.401	0.333	0.574	0.658
hsa-miR-4729	0.554480398762126	0.231449178435544	0.645581617074902	0.358512653263315	0.719959700423799	0.999770134585052	nowine_vs_abstemious	FALSE	1.118	0.479	0.556	0.734	0	0
hsa-miR-4729-3p:Novel	1.26291058888042	0.397582049927621	0.522523954259026	0.760887700337909	0.446724145624816	0.999770134585052	nowine_vs_abstemious	FALSE	1.547	1.211	1.233	1.245	0.58	0.626
hsa-miR-4730	1.67695715158207	-0.0239645731149021	0.538770646022107	-0.0444801016756188	0.964521712839297	0.999770134585052	nowine_vs_abstemious	FALSE	1.702	1.538	2.116	1.279	0.596	1.37
hsa-miR-4730-3p:Novel	2.42525513656597	0.391375403375591	0.450651870997392	0.86846505820422	0.385139792807477	0.999770134585052	nowine_vs_abstemious	FALSE	2.384	2.26	2.934	2.46	1.459	1.916
hsa-miR-4731-3p	0.267975162870064	0.247639514497806	1.2179204224725	0.203329798834535	0.83887726586785	0.999770134585052	nowine_vs_abstemious	FALSE	0.154	0.217	0.545	0	0	0
hsa-miR-4731-5p	0.43555500046201	-0.343789896220698	0.705422836859745	-0.487352943875635	0.626008234348707	0.999770134585052	nowine_vs_abstemious	FALSE	0.609	0.438	0.273	0	0	0
hsa-miR-4732-3p	0.382431615526761	-0.350536681944742	1.12659712265167	-0.311146438151452	0.755689299449157	0.999770134585052	nowine_vs_abstemious	FALSE	1.419	0.194	0.777	0	0	0
hsa-miR-4732-5p	13.289133777306	-0.835749149281961	0.465898825825189	-1.79384257473004	0.072838299344445	0.879370718127206	nowine_vs_abstemious	FALSE	16.453	13.401	9.445	11.206	7.556	5.84
hsa-miR-4733-3p	0.401376380181925	0.276517257552518	1.056872426719	0.261637308876483	0.793601077337091	0.999770134585052	nowine_vs_abstemious	FALSE	0.341	0.409	0.342	0	0	0
hsa-miR-4733-5p	1.05146384744381	-1.14768789581899	0.972729361123178	-1.17986352801543	0.238054497770009	0.986550046181552	nowine_vs_abstemious	FALSE	1.913	1.015	0.675	0	0	0
hsa-miR-4734	13.0414087739691	-0.0255982393279799	0.426505432835446	-0.0600185539438515	0.952140857417733	0.999770134585052	nowine_vs_abstemious	FALSE	20.681	13.239	6.821	9.539	7.419	4.601
hsa-miR-4734-5p:Novel	1.41453938129327	1.0790893907255	0.520183045258722	2.07444168079103	0.038038309712356	0.773445630817906	nowine_vs_abstemious	FALSE	1.204	1.423	1.324	0.663	0.683	0.558
hsa-miR-4735-3p	0.12383918156833	0.197613933531574	1.85108694135907	0.10675561969363	0.914982856546142	0.999770134585052	nowine_vs_abstemious	FALSE	0.042	0.132	0.112	0	0	0
hsa-miR-4735-5p	0.0749423836296756	0.325457662266414	2.83248810702945	0.114901687127553	0.908523047819136	0.999770134585052	nowine_vs_abstemious	FALSE	0.035	0.069	0.116	0	0	0
hsa-miR-4736	0.208916624347958	0.329006138205043	1.31515664751706	0.250164981355025	0.80245976520615	0.999770134585052	nowine_vs_abstemious	FALSE	0.259	0.172	0.367	0	0	0
hsa-miR-4736-3p:Novel	4.57099100765297	-0.0714650907435145	0.67302263250203	-0.106185271181499	0.915435356768643	0.999770134585052	nowine_vs_abstemious	FALSE	11.729	4.041	2.839	2.373	0.937	1.248
hsa-miR-4737	15.5913488116203	-0.837146204195793	0.510343437507526	-1.64035851677518	0.100930645266832	0.893334463131481	nowine_vs_abstemious	FALSE	41.607	13.107	13.784	6.633	5.976	7.084
hsa-miR-4737-3p:Novel	7.64202386757872	0.0508337894692817	0.470658233012774	0.108005737292398	0.913991141134383	0.999770134585052	nowine_vs_abstemious	FALSE	12.608	5.388	15.16	4.919	3.497	4.116
hsa-miR-4738-3p	12.8853563133345	-0.505168599711573	0.456810376320002	-1.10586060627856	0.268786857863129	0.999770134585052	nowine_vs_abstemious	FALSE	18.255	12.92	8.216	10.779	6.786	5.3
hsa-miR-4738-5p	1.31601732108352	-0.93013651724341	2.06645725164848	-0.450111666477208	0.6526299250473	0.999770134585052	nowine_vs_abstemious	FALSE	0.962	0.372	5.951	0	0	0
hsa-miR-4739	48.5204329991056	-0.800124894213994	0.558678400682908	-1.43217438375271	0.152093920861664	0.922506079896387	nowine_vs_abstemious	FALSE	46.429	55.185	11.043	18.956	11.128	5.972
hsa-miR-4739-3p:Novel	69.6057103437658	0.169388224255915	0.591731792658564	0.286258447420712	0.774680181159203	0.999770134585052	nowine_vs_abstemious	FALSE	51.117	72.283	64.21	31.337	21.22	22.337
hsa-miR-4740-3p	1.29880869817461	0.52770310825672	0.592793124530571	0.890197754359254	0.373359710265723	0.999770134585052	nowine_vs_abstemious	FALSE	1.595	1.183	1.908	0	0.499	0.741
hsa-miR-4740-5p	3.83213915255461	0.366886192584075	0.486341444240983	0.754379864041122	0.450621158992327	0.999770134585052	nowine_vs_abstemious	FALSE	4.729	3.542	4.652	3.593	2.267	2.348
hsa-miR-4741	19.6250539724516	-0.374480133479998	0.454941038177818	-0.823139928154004	0.410428425133936	0.999770134585052	nowine_vs_abstemious	FALSE	34.816	18.638	14.798	10.375	9.947	9.063
hsa-miR-4741-5p:Novel	8.91449796619847	0.784911920006534	0.561148804728624	1.39875896267145	0.161885276155823	0.932976970972389	nowine_vs_abstemious	FALSE	6.344	9.381	6.906	3.155	3.541	4.305
hsa-miR-4742-3p	0.179635926952521	0.506646810470522	1.70825754241992	0.296586900914722	0.766781912690835	0.999770134585052	nowine_vs_abstemious	FALSE	0.069	0.185	0.189	0	0	0
hsa-miR-4742-5p	0.443852210951523	0.627219702527624	1.11069900361292	0.56470718033183	0.572272949531956	0.999770134585052	nowine_vs_abstemious	FALSE	0.169	0.494	0.315	0	0	0
hsa-miR-4743-3p	0.524437498484915	0.698173532279606	0.999470359949948	0.698543508898623	0.48483735811605	0.999770134585052	nowine_vs_abstemious	FALSE	0.498	0.502	0.611	0	0	0
hsa-miR-4743-5p	1.22180272675334	-0.878599780146804	0.570751271825208	-1.5393741959385	0.123712969858362	0.91172221963109	nowine_vs_abstemious	FALSE	1.491	1.17	1.17	1.245	0.596	0.435
hsa-miR-4744	0.750605936003154	0.0831150146850727	0.819946305960756	0.101366411533112	0.919259598816394	0.999770134585052	nowine_vs_abstemious	FALSE	1.196	0.634	1.022	0	0	0
hsa-miR-4744-3p:Novel	2.92626412222979	-1.07540901982336	0.771253624578134	-1.3943649476028	0.163207427436366	0.932976970972389	nowine_vs_abstemious	FALSE	2.321	3.102	2.048	1.303	0.574	0.519
hsa-miR-4745-3p	0.450203275849085	0.979228179996158	0.938373044215038	1.04353826661261	0.296699067434966	0.999770134585052	nowine_vs_abstemious	FALSE	0.404	0.432	0.503	0	0	0
hsa-miR-4745-5p	0.992753284904986	1.00012037242056	0.783713227903023	1.27613052429467	0.201909382947797	0.956456300421648	nowine_vs_abstemious	FALSE	0.824	0.697	2.468	0.147	0	0.416
hsa-miR-4746-3p	1.59280249680363	0.329162209620195	0.550377205693291	0.598066573642999	0.549795512829441	0.999770134585052	nowine_vs_abstemious	FALSE	1.84	1.532	1.547	1.14	0.886	0.617
hsa-miR-4746-5p	2.61760871720609	0.90444657740559	0.593902770975963	1.522886609738	0.1277870763842	0.914124072843688	nowine_vs_abstemious	FALSE	1.565	2.587	3.005	1.006	1.194	1.864
hsa-miR-4747-3p	1.26465413600841	-0.570075115827342	0.7508912986273	-0.759197925011906	0.447734167142701	0.999770134585052	nowine_vs_abstemious	FALSE	2.047	1.232	0.837	0.82	0	0
hsa-miR-4747-5p	1.15584321216619	0.677512195588999	0.678541953684514	0.998482395834298	0.318045496709913	0.999770134585052	nowine_vs_abstemious	FALSE	2.4	1.052	0.852	0.684	0	0
hsa-miR-4748	9.72141279423254	0.278318730306973	0.394495802376542	0.705504922055724	0.480496069946747	0.999770134585052	nowine_vs_abstemious	FALSE	9.617	10.058	7.288	8.327	6.494	5.413
hsa-miR-4748-3p:Novel	15.3952093844213	-0.231208162775972	0.50640456265983	-0.456568087699642	0.647981521119726	0.999770134585052	nowine_vs_abstemious	FALSE	9.395	16.966	9.736	7.3	8.084	5.269
hsa-miR-4749-3p	0.132539568665189	0.565059892764899	2.23516751974735	0.25280426982438	0.800419468016061	0.999770134585052	nowine_vs_abstemious	FALSE	0.076	0.129	0.16	0	0	0
hsa-miR-4749-5p	3.09659126313848	0.851481706131441	0.555501292507293	1.53281678659688	0.125321003370834	0.913822646145782	nowine_vs_abstemious	FALSE	5.72	2.838	2.557	1.279	0.499	1.055
hsa-miR-4750-3p	3.22998553313692	0.432585259065307	0.794346351347953	0.544580154905022	0.586042306620869	0.999770134585052	nowine_vs_abstemious	FALSE	5.14	3.097	2.438	0	0	0
hsa-miR-4750-5p	13.0343312104737	0.795731772951372	0.563163464179791	1.41296767912723	0.157665227601314	0.926016885759746	nowine_vs_abstemious	FALSE	37.508	9.391	16.338	7.32	4.207	3.777
hsa-miR-4751	5.03122718693399	0.214807795153124	0.574127113600843	0.374146752634413	0.708295136867587	0.999770134585052	nowine_vs_abstemious	FALSE	10.391	4.246	5.829	2.965	1.851	2.919
hsa-miR-4751-3p:Novel	7.99511181247153	-0.883327574557934	0.490850702711729	-1.79958502591103	0.0719261872419817	0.879370718127206	nowine_vs_abstemious	FALSE	13.663	7.963	4.099	6.226	2.522	1.854
hsa-miR-4752	1.70821037662847	0.233979884253559	0.58988689785216	0.396652112643125	0.691624017879123	0.999770134585052	nowine_vs_abstemious	FALSE	1.05	1.77	1.552	0.999	0.874	0.928
hsa-miR-4752-3p:Novel	2.73561461760261	1.02902948260523	0.666531860583207	1.54385640576107	0.122623123075098	0.91172221963109	nowine_vs_abstemious	FALSE	2.823	2.188	5.424	1.046	1.013	0.656
hsa-miR-4753-3p	0.392494749238946	0.416587593001461	0.886362710030998	0.469996749961302	0.638357339559147	0.999770134585052	nowine_vs_abstemious	FALSE	0.556	0.291	0.751	0	0	0
hsa-miR-4753-5p	1.65045098947706	0.360146883318783	0.561093800180283	0.641865732972036	0.52096036521081	0.999770134585052	nowine_vs_abstemious	FALSE	2.04	1.563	1.72	1.046	0.826	0.925
hsa-miR-4754	5.51380278666764	0.309936189069033	0.428165026018568	0.72387086808812	0.469145016337378	0.999770134585052	nowine_vs_abstemious	FALSE	8.622	4.931	6.159	5.214	3.188	2.882
hsa-miR-4754-3p:Novel	21.8603013033654	-0.170289524728488	0.416650702374794	-0.408710518806003	0.682752113485418	0.999770134585052	nowine_vs_abstemious	FALSE	31.57	21.704	16.51	22.136	10.997	11.449
hsa-miR-4755-3p	5.61286054870313	1.53776954900853	0.59225769824448	2.59645345863238	0.00941916653666636	0.603893160022072	nowine_vs_abstemious	FALSE	5	4.913	9.098	2.075	2.044	1.752
hsa-miR-4755-5p	0.623393350280389	1.04312006142766	0.720039181964674	1.4486990257689	0.147421652666931	0.919227558613866	nowine_vs_abstemious	FALSE	0.47	0.569	0.893	0	0	0
hsa-miR-4756-3p	0.685805488310984	1.43129898761807	0.676236850501273	2.11656461276414	0.0342968160953013	0.773045739045032	nowine_vs_abstemious	FALSE	0.248	0.708	0.781	0	0	0
hsa-miR-4756-5p	0.915653012654681	0.312327261699837	0.694798972653853	0.449521766716022	0.653055309656577	0.999770134585052	nowine_vs_abstemious	FALSE	0.642	0.949	0.804	0	0.098	0.118
hsa-miR-4757-3p	2.23049081908863	-0.174974907218364	0.489064188383535	-0.357774932972898	0.720511751119334	0.999770134585052	nowine_vs_abstemious	FALSE	3.087	2.066	2.657	2.331	1.502	1.115
hsa-miR-4757-5p	2.28282802780738	-0.406047596827777	0.641697958873709	-0.632770591230275	0.526883464124906	0.999770134585052	nowine_vs_abstemious	FALSE	3.892	2.151	1.843	1.369	0.86	0.558
hsa-miR-4758-3p	0.368513789457048	0.401748746600199	0.841384697231809	0.477485207327836	0.633016652032328	0.999770134585052	nowine_vs_abstemious	FALSE	0.224	0.398	0.282	0	0	0
hsa-miR-4758-5p	57.1558338255987	-0.865431072644552	0.397360276155173	-2.17795065228562	0.0294097108659492	0.723179537291987	nowine_vs_abstemious	FALSE	85.848	58.927	25.799	29.652	17.391	14.511
hsa-miR-4759	0.801860517531355	0.79407952545073	0.642380971809112	1.23615044700716	0.216402646099897	0.970424079053526	nowine_vs_abstemious	FALSE	0.702	0.831	0.637	0	0	0
hsa-miR-4759-3p:Novel	3.06418070538519	-1.50218090924013	0.811586020870042	-1.85092013737465	0.0641810432531084	0.879370718127206	nowine_vs_abstemious	FALSE	4.544	3.109	2.027	0.456	0.519	0.24
hsa-miR-4760-3p	0.133405392172922	-0.0141586453188037	5.32397604795885	-0.00265941191156033	0.997878098796132	0.999891109370072	nowine_vs_abstemious	FALSE	0.017	0.154	0.074	0	0	0
hsa-miR-4760-5p	8.7424041377339	0.195259341525215	0.515575956620962	0.378720805378371	0.704895201809299	0.999770134585052	nowine_vs_abstemious	FALSE	8.055	8.668	9.009	2.509	5.169	4.856
hsa-miR-4761-3p	2.92733969092585	0.541035268918084	0.607895980059235	0.890012907907968	0.373458955150969	0.999770134585052	nowine_vs_abstemious	FALSE	1.726	3.287	1.835	1.825	1.113	0.87
hsa-miR-4761-5p	0.554125511554164	0.313955742492544	0.847783342254837	0.370325443830402	0.711140017897931	0.999770134585052	nowine_vs_abstemious	FALSE	0.709	0.432	0.999	0	0	0
hsa-miR-4762-3p	0.427408472147123	-0.260861014919513	0.87645503642717	-0.297631942401633	0.765984092325787	0.999770134585052	nowine_vs_abstemious	FALSE	0.566	0.43	0.283	0	0	0
hsa-miR-4762-5p	0.416230238720606	0.147232258328534	0.956505974638698	0.153927170589968	0.877667160376243	0.999770134585052	nowine_vs_abstemious	FALSE	0.234	0.425	0.448	0	0	0
hsa-miR-4763-3p	10.7611619275415	-0.564086291425504	0.419700598308938	-1.34402069879892	0.178941693633761	0.939806008654821	nowine_vs_abstemious	FALSE	16.573	10.965	5.642	11.324	5.786	4.595
hsa-miR-4763-5p	0.899513751702863	-0.125188204949575	0.624930704756885	-0.200323338246401	0.841227711184665	0.999770134585052	nowine_vs_abstemious	FALSE	3.371	0.635	0.773	0.666	0	0.25
hsa-miR-4764-3p	0.083284558826315	0.0295298259825289	3.04201080188342	0.00970733764792876	0.992254786806085	0.999770134585052	nowine_vs_abstemious	FALSE	0.043	0.1	0.009	0	0	0
hsa-miR-4764-5p	1.2815746063288	-0.0380383391799254	0.651796551605126	-0.0583592212727293	0.95346249609259	0.999770134585052	nowine_vs_abstemious	FALSE	1.721	1.249	1.103	0.333	0.433	0.444
hsa-miR-4765	4.90358361306536	-0.213268877002086	0.388028884383967	-0.549621137974485	0.582579257453173	0.999770134585052	nowine_vs_abstemious	FALSE	7.098	4.704	4.198	5.537	3.378	2.919
hsa-miR-4765-5p:Novel	1.02997890439555	0.0809860609033852	0.918605229716808	0.0881619854574004	0.929747930837981	0.999770134585052	nowine_vs_abstemious	FALSE	0.735	0.998	1.205	0	0	0
hsa-miR-4766-3p	1.05626487463276	-0.177052395242868	0.701665737220868	-0.252331538866542	0.800784812168467	0.999770134585052	nowine_vs_abstemious	FALSE	2.027	0.9	1.172	0.333	0	0.307
hsa-miR-4766-5p	0.854613717732857	0.616544113554913	0.636022758280331	0.96937429601091	0.332358472245323	0.999770134585052	nowine_vs_abstemious	FALSE	0.815	0.812	0.968	0	0	0.549
hsa-miR-4767	21.7160697315248	-0.126561518895603	0.516023495818757	-0.245263093485292	0.806252726264308	0.999770134585052	nowine_vs_abstemious	FALSE	26.24	17.931	37.55	13.323	8.423	17.939
hsa-miR-4767-3p:Novel	12.9509044858816	0.550069833368383	0.428005754213869	1.28519261237203	0.198724984576157	0.952017056118143	nowine_vs_abstemious	FALSE	16.148	12.16	14.984	6.274	7.305	5.556
hsa-miR-4768-3p	1.21898619650488	0.0248855095000542	0.868816196251672	0.0286430082765694	0.977149310498329	0.999770134585052	nowine_vs_abstemious	FALSE	2.665	0.829	2.213	0	0	0.295
hsa-miR-4768-5p	2.58830468702658	-0.768404291928636	0.545564592422049	-1.40845704175427	0.158995778774974	0.927564300000983	nowine_vs_abstemious	FALSE	4.394	2.431	2.399	1.998	1.48	1.416
hsa-miR-4769-3p	0.0932259107720932	0.275162339357591	2.63114707680674	0.104578851476269	0.9167099967469	0.999770134585052	nowine_vs_abstemious	FALSE	0.029	0.11	0.031	0	0	0
hsa-miR-4769-5p	4.43293397115295	0.264287691823735	0.488514702949411	0.541002533246381	0.588505836638915	0.999770134585052	nowine_vs_abstemious	FALSE	5.781	4.171	4.481	3.155	2.361	2.035
hsa-miR-4770	6.87940916392456	-0.215050850583926	0.354194757680972	-0.607154244720992	0.54374855400771	0.999770134585052	nowine_vs_abstemious	FALSE	10.039	6.682	6.019	4.919	5.466	5.265
hsa-miR-4770-5p:Novel	2.28479824158255	-0.904788961787006	0.600243521421677	-1.50736980824718	0.131715893153491	0.914124072843688	nowine_vs_abstemious	FALSE	4.017	2.058	2.171	1.64	0.879	0.962
hsa-miR-4771	3.77656724333662	0.414107850203899	0.442287209956012	0.936287192761202	0.349125340431175	0.999770134585052	nowine_vs_abstemious	FALSE	4.053	3.704	3.518	3.144	2.401	2.561
hsa-miR-4771-5p:Novel	20.414390289136	-0.161673286408914	0.511164791570085	-0.316284081132272	0.751786892871678	0.999770134585052	nowine_vs_abstemious	FALSE	18.363	20.604	19.005	8.084	9.559	8.857
hsa-miR-4772-3p	0.309672257662482	0.239860604086523	0.938811521290662	0.255493886309328	0.798341664983283	0.999770134585052	nowine_vs_abstemious	FALSE	0.293	0.323	0.208	0	0	0
hsa-miR-4772-5p	0.486853195029132	0.110208945084221	0.737382049702807	0.149459761230477	0.881190858565699	0.999770134585052	nowine_vs_abstemious	FALSE	0.778	0.424	0.576	0	0	0
hsa-miR-4773	2.69753173984619	-0.0723578162587848	0.43089786312151	-0.167923358297974	0.866643573792081	0.999770134585052	nowine_vs_abstemious	FALSE	2.666	2.757	2.123	1.347	1.837	1.752
