ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageheavy	Averagelight	Medianabstemious	Medianheavy	Medianlight
hsa-miR-1343-5p	2.39511793313793	-0.84133526218766	0.393608904829229	-2.13749041717611	0.0325581243156009	NA	light_vs_heavy	NA	3.52686822898516	3.45023741911685	1.64968431485843	2.20138137519534	2.18840509705218	1.19800709346518
hsa-miR-135a-2-3p	1.17101354316063	0.476069980235276	0.512943770020182	0.928113387977293	0.353348755649872	NA	light_vs_heavy	NA	1.69664113713878	0.861337875832169	1.46875540130022	1.04565518873894	0.504595849319647	0.906730266992284
hsa-miR-135a-3p	0.833261902208293	0.504979419794784	0.514386530206214	0.981711981439991	0.326241761038978	NA	light_vs_heavy	NA	0.900250325547207	0.791195374688096	0.845761512688567	0.663329212610155	0	0.470970010392958
hsa-miR-135a-5p	3.30032652908805	0.532248608242163	0.439370859301097	1.21138804946875	0.225746717317407	NA	light_vs_heavy	NA	3.66102098830649	1.96349868643716	4.6467582277929	3.66372598929922	1.44624330935635	2.20464543882594
hsa-miR-135b-3p	0.764699643152677	1.0264553249841	0.617725115641131	1.66167005192714	0.0965789490433634	NA	light_vs_heavy	NA	0.523314230710077	0.596137217614493	1.00116878175446	0.293517516692712	0	0
hsa-miR-135b-5p	0.491769980158562	0.637208924704359	0.648158882198698	0.983106059648224	0.325555242248726	NA	light_vs_heavy	NA	0.845425204743938	0.379428080678588	0.601788101005928	0.293517516692712	0	0
hsa-miR-136-3p	0.149186564776221	0.537720201324726	2.12347868070002	0.253226088969945	0.800093507272015	NA	light_vs_heavy	NA	0.0587035033385424	0.0849932053660343	0.223661373422716	0	0	0
hsa-miR-136-5p	1.35263992458028	-0.301015287181761	0.495586229616533	-0.607392355140045	0.543590560691898	NA	light_vs_heavy	NA	2.90311478145775	2.01426477297043	0.794528730793894	3.31664606305078	1.05110197384487	0
hsa-miR-137-3p	38.4182968630248	-0.552679163614243	0.366362441291017	-1.50855846922154	0.131411654170317	0.4002630200417	light_vs_heavy	FALSE	16.978953178625	52.8766940020165	37.60764035237	14.9879699562241	26.9534093011063	18.7687777976211
hsa-miR-137-5p	7.07263267338089	1.04674188345456	0.496366697121884	2.10880764064945	0.0349611888311675	0.201862864207785	light_vs_heavy	FALSE	4.31381762146761	7.51493621805168	6.19512483655184	1.61434634180992	3.14370338686652	2.28170772310542
hsa-miR-138-1-3p	0.126591023430158	0.201672532469175	1.61857973139392	0.124598454161721	0.90084145226108	NA	light_vs_heavy	NA	0.0293517516692712	0.0725564443876179	0.21197321977254	0	0	0
hsa-miR-138-2-3p	0.284331766547086	0.763205549002396	1.52642903231564	0.499994125402994	0.617079213941878	NA	light_vs_heavy	NA	0.117407006677085	0.172471772517208	0.440614078411882	0	0	0
hsa-miR-138-5p	6.49971452531874	-0.140052234077728	0.304706865436277	-0.459629401120326	0.645782251849439	0.834240107447524	light_vs_heavy	FALSE	10.9580026612991	7.59436806402313	5.75503050788843	5.30663370088124	4.71555508029978	4.56341544621083
hsa-miR-139-3p	1.55280088247253	-0.155417455850802	0.430560447291897	-0.360965473787324	0.718125257358322	NA	light_vs_heavy	NA	2.39432454874988	2.32543949199945	0.894520829900925	1.32665842522031	0.624489609151907	0
hsa-miR-139-5p	1.8410780765902	0.289365906345526	0.566875876005983	0.510457259857839	0.609731150327163	NA	light_vs_heavy	NA	0.746142427822803	2.81768995417595	1.40569088267146	0.666131998054403	0	0.0824300242720258
hsa-miR-140-3p	3.18819160242916	0.96996060625093	0.597227468011048	1.62410581931404	0.104353226218866	NA	light_vs_heavy	NA	0.830913075974844	1.88178824048058	7.03988421003055	0.666131998054403	0.14132212498476	0.734881812941981
hsa-miR-140-5p	0.270061137489641	0.668649075939704	1.04039248019163	0.642689262629568	0.520425749601368	NA	light_vs_heavy	NA	0.279424600868387	0.194150303756298	0.396151584435106	0	0	0
hsa-miR-141-3p	6.57958559989439	0.196063900964486	0.409431135094459	0.478869055523227	0.632031786273876	0.826193963682046	light_vs_heavy	FALSE	4.60442254929772	5.45242888352094	9.18999341898224	5.2282759436947	4.20614705893487	4.3638621342743
hsa-miR-141-5p	1.34064202035623	0.943644377162978	0.531529374499916	1.77533815144421	0.0758420695507066	NA	light_vs_heavy	NA	0.949497589924818	0.861656456860761	1.79942233581963	0.333065999027202	0.51878839290166	0.722056570679274
hsa-miR-142-3p	1.81471814223169	-0.401343102346818	0.643078929914182	-0.6240961780545	0.532564423763697	NA	light_vs_heavy	NA	1.37355899755155	2.71087010661688	1.56520404707843	0.333065999027202	0.78592584671663	0
hsa-miR-142-5p	2.98458184298594	0.353958475737705	0.6467347550554	0.547300841606053	0.584172065752662	NA	light_vs_heavy	NA	1.20667703541979	3.28410569952898	4.62485243402032	1.66532999513601	0.864647321502767	0
