ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	c.drinker.x	c.no_drinker.x	c.drinker.y	c.no_drinker.y
hsa-miR-208b-3p	0.861502293930625	-0.751090909372027	0.411705825051168	-1.82433879646633	0.0681008685697816	NA	c.drinker_vs_c.no_drinker	NA	0.709	1.174	0	0
hsa-miR-208b-5p	0.707286442770003	-0.17516310308438	0.38222369278392	-0.45827379723267	0.64675574677215	NA	c.drinker_vs_c.no_drinker	NA	0.666	0.791	0	0
hsa-miR-20a-3p	0.0574096427032943	-0.207285477309296	1.63977082237806	-0.126411248743091	0.899406398373381	NA	c.drinker_vs_c.no_drinker	NA	0.052	0.069	0	0
hsa-miR-20a-5p	9.72858439320593	-0.163004166870464	0.591379903556838	-0.275633591689673	0.78282950629571	0.897564048977701	c.drinker_vs_c.no_drinker	FALSE	2.676	24.205	0	0
hsa-miR-20b-3p	0.78585105255297	-0.194389571457184	0.473727218059843	-0.410340727841877	0.681556019558595	NA	c.drinker_vs_c.no_drinker	NA	0.746	0.867	0	0
hsa-miR-20b-5p	1.41233662237446	-0.416507257063028	0.526302597266244	-0.791383624603941	0.428720162819862	NA	c.drinker_vs_c.no_drinker	NA	0.585	3.11	0	0
hsa-miR-21-3p	1.12346518847193	0.0925731570727418	0.403726810320115	0.229296530986735	0.818638449536599	NA	c.drinker_vs_c.no_drinker	NA	0.902	1.577	0	0
hsa-miR-21-5p	320.318767078528	-0.561612811109065	0.296690746676864	-1.89292324549891	0.0583680774371256	0.23453911267122	c.drinker_vs_c.no_drinker	FALSE	191.561	584.611	36.497	39.091
hsa-miR-210-3p	9.47458979519564	-0.269563872349055	0.250060840566393	-1.07799314654181	0.281036814631155	0.535070091913409	c.drinker_vs_c.no_drinker	FALSE	5.462	17.711	2.397	3.65
hsa-miR-210-5p	0.222776384721835	-0.170081870505888	0.595933896133076	-0.285403920819948	0.775334704023537	NA	c.drinker_vs_c.no_drinker	NA	0.227	0.215	0	0
hsa-miR-211-3p	4.51615130138354	-0.0524187323450707	0.283028213547726	-0.185206738536798	0.853066883940094	0.934748147276908	c.drinker_vs_c.no_drinker	FALSE	3.854	5.875	1.939	2.051
hsa-miR-211-5p	0.667993158781237	-0.255440648192686	0.380574211153501	-0.671197996885965	0.502094404584323	NA	c.drinker_vs_c.no_drinker	NA	0.629	0.749	0	0
hsa-miR-2110	165.408200417687	-0.40071558121187	0.270757987587742	-1.47997695204472	0.138879397593405	0.366915939320847	c.drinker_vs_c.no_drinker	FALSE	147.435	202.301	64.422	71.941
hsa-miR-2110-3p:Novel	39.0032362070154	0.00719826441957196	0.21225668148918	0.033913016867452	0.972946513200255	0.993941288693803	c.drinker_vs_c.no_drinker	FALSE	34.242	48.777	18.75	19.03
hsa-miR-2113	6.31081205811099	-0.872510648373205	0.337372904032459	-2.58619064526077	0.00970432385664748	0.0911502492726166	c.drinker_vs_c.no_drinker	FALSE	3.727	11.615	1.452	1.956
hsa-miR-2113-5p:Novel	26.2591531501483	-0.983590476577226	0.278399916542333	-3.53301282842757	0.000410852534973858	0.0172396946047854	c.drinker_vs_c.no_drinker	TRUE	18.105	42.996	6.759	8.966
hsa-miR-2114-3p	1.27212899959906	-0.354303145774995	0.330273016440718	-1.07275837909268	0.283379539513093	NA	c.drinker_vs_c.no_drinker	NA	1.032	1.765	0.308	0.326
hsa-miR-2114-5p	33.5005150201355	-0.460698081671242	0.241082325752174	-1.91095751309794	0.0560100410908504	0.231408193684672	c.drinker_vs_c.no_drinker	FALSE	29.502	41.709	17.666	20.03
hsa-miR-2115-3p	7.93403263120374	-0.212495609935795	0.297671529353496	-0.713859368402845	0.475314144349908	0.712611080509131	c.drinker_vs_c.no_drinker	FALSE	7.751	8.311	2.667	2.804
hsa-miR-2115-5p	0.586126077556621	-0.56690632894005	0.375558327356649	-1.50950275268876	0.131170352376506	NA	c.drinker_vs_c.no_drinker	NA	0.359	1.052	0	0
hsa-miR-2116-3p	0.24304300440881	-0.447536476766659	0.57897353441985	-0.772982615198645	0.439532669350261	NA	c.drinker_vs_c.no_drinker	NA	0.135	0.465	0	0
hsa-miR-2116-5p	2.00104056077966	-0.183932779271375	0.283045606719941	-0.649834425635043	0.515799179253408	0.742806355048649	c.drinker_vs_c.no_drinker	FALSE	1.767	2.482	0.738	1.543
hsa-miR-2117	2.08427647550751	-0.494102399214864	0.258626104319463	-1.91048927761961	0.0560702456482036	0.231408193684672	c.drinker_vs_c.no_drinker	FALSE	1.809	2.65	1.171	1.316
hsa-miR-2117-5p:Novel	2.23635524444818	-0.435307147695004	0.30010828896348	-1.45050024842192	0.146919069965036	0.375635376015744	c.drinker_vs_c.no_drinker	FALSE	2.026	2.668	0.742	1.32
hsa-miR-212-3p	0.190110608471865	-0.239442122505579	0.67395212371883	-0.355280611305668	0.722379379182439	NA	c.drinker_vs_c.no_drinker	NA	0.184	0.203	0	0
hsa-miR-212-5p	0.793672494682036	-0.533205711310151	0.324205278600346	-1.64465462626672	0.100041054844655	NA	c.drinker_vs_c.no_drinker	NA	0.524	1.346	0	0.392
hsa-miR-214-3p	0.813428317396885	-0.0224231128263683	0.397362599280729	-0.0564298523991857	0.95499937606171	NA	c.drinker_vs_c.no_drinker	NA	0.704	1.038	0	0
hsa-miR-214-5p	0.317970077631824	-0.0754474820268842	0.477263476082908	-0.158083502735453	0.874391000057632	NA	c.drinker_vs_c.no_drinker	NA	0.221	0.517	0	0
hsa-miR-215-3p	2.21699488846253	-1.11612351997207	0.410854864274097	-2.71658830653994	0.00659585969013794	0.0700024000617196	c.drinker_vs_c.no_drinker	FALSE	0.665	5.402	0	0.295
hsa-miR-215-5p	406.765194128146	-0.838782396034323	0.337683824319996	-2.4839282655111	0.012994198096818	0.103373917944946	c.drinker_vs_c.no_drinker	FALSE	92.056	1052.747	9.353	8.966
hsa-miR-216a-3p	7.14210392085803	0.289142971111912	0.279843270067104	1.03323181952018	0.301495425413959	0.556663339689528	c.drinker_vs_c.no_drinker	FALSE	6.849	7.744	2.844	2.804
hsa-miR-216a-5p	0.501629417303455	0.0925889999875668	0.419416201861418	0.220756851014925	0.825281762570051	NA	c.drinker_vs_c.no_drinker	NA	0.414	0.682	0	0
hsa-miR-216b-3p	0.474450228398024	-0.473650157430311	0.564948552647607	-0.838395204679382	0.401808781748826	NA	c.drinker_vs_c.no_drinker	NA	0.452	0.52	0	0
hsa-miR-216b-5p	1.07473858198836	-0.313318885467485	0.284701227048731	-1.10051821242715	0.271106398833014	NA	c.drinker_vs_c.no_drinker	NA	0.853	1.529	0.331	0.636
hsa-miR-217-3p	0.095447333645398	-0.495991377696695	1.40796833022745	-0.352274527095769	0.724632389720082	NA	c.drinker_vs_c.no_drinker	NA	0.073	0.142	0	0
hsa-miR-217-5p	2.37971542958312	-0.977056966527811	0.326806508176732	-2.98971085973427	0.00279241638285434	0.0436905562789408	c.drinker_vs_c.no_drinker	TRUE	1.564	4.054	0.537	1.462
hsa-miR-218-1-3p	0.276320227186623	0.00417565034142208	0.532604380452985	0.00784006007962355	0.993744601189723	NA	c.drinker_vs_c.no_drinker	NA	0.198	0.436	0	0
hsa-miR-218-2-3p	0.713510785689204	-0.414149486432915	0.360399259244876	-1.14914078153395	0.250497934616978	NA	c.drinker_vs_c.no_drinker	NA	0.672	0.799	0	0
hsa-miR-218-5p	7.14526049350754	0.00836194909715727	0.277539759322888	0.0301288331356843	0.975964305647616	0.993941288693803	c.drinker_vs_c.no_drinker	FALSE	7.178	7.079	2.845	3.976
hsa-miR-219a-1-3p	1.7458977931519	-0.422372604224744	0.305311166006104	-1.38341682602038	0.166537094226159	0.403155409099524	c.drinker_vs_c.no_drinker	FALSE	1.201	2.865	0.086	1.003
hsa-miR-219a-2-3p	1.84300032845701	-0.450227004005614	0.279733189168152	-1.60948725942911	0.107509838660348	0.329313183838265	c.drinker_vs_c.no_drinker	FALSE	1.507	2.532	0.773	1.099
hsa-miR-219a-5p	44.6162468211273	-0.0329129483641984	0.232328013800957	-0.141665862096148	0.887343941025707	0.953271101302717	c.drinker_vs_c.no_drinker	FALSE	43.227	47.468	17.661	20.807
hsa-miR-219b-3p	4.61585774142857	0.16072087836721	0.215747160739499	0.744950143567683	0.456301860156652	0.6982835674463	c.drinker_vs_c.no_drinker	FALSE	4.562	4.727	2.821	3.155
hsa-miR-219b-5p	3.03743519749848	0.0973028301265936	0.304949292107906	0.319078721101484	0.749666819061212	0.884794952978137	c.drinker_vs_c.no_drinker	FALSE	3.041	3.029	1.01	1.122
hsa-miR-22-3p	42.7239627643641	-0.734552134474721	0.312730560401501	-2.34883387645793	0.0188323068380415	0.126040412367399	c.drinker_vs_c.no_drinker	FALSE	18.716	92.003	4.708	5.155
hsa-miR-22-5p	2.64911817928487	-0.299164104104541	0.313342059223465	-0.954752467147052	0.339702890098624	0.590488967608812	c.drinker_vs_c.no_drinker	FALSE	1.652	4.695	0.571	0.872
hsa-miR-221-3p	6.73990664912099	-0.510939748665749	0.27648187634311	-1.84800448920449	0.0646016934118959	0.245555282240599	c.drinker_vs_c.no_drinker	FALSE	3.691	12.997	1.691	2.493
hsa-miR-221-5p	8.57803253061763	-0.146915154712822	0.407682871569508	-0.360366267405898	0.718573249092294	0.867313453501134	c.drinker_vs_c.no_drinker	FALSE	7.915	9.939	0.548	1.084
hsa-miR-222-3p	8.70822253312475	0.0869070711948345	0.28930616516395	0.300398268891312	0.76387338397306	0.890838714824168	c.drinker_vs_c.no_drinker	FALSE	4.32	17.716	1.789	2.328
hsa-miR-222-5p	5.8211952969284	0.090166672340101	0.366948033206919	0.245720549452453	0.805898563655211	0.90626533169845	c.drinker_vs_c.no_drinker	FALSE	5.917	5.624	1.076	1.237
hsa-miR-223-3p	13.3582869473876	0.403972876884264	0.291492739918662	1.38587628973877	0.165784681931469	0.401788470366188	c.drinker_vs_c.no_drinker	FALSE	12.691	14.728	5.059	4.243
hsa-miR-223-5p	3.53985666314677	-0.956563780821625	0.391755738375395	-2.44173521181459	0.0146168630765347	0.111714596370658	c.drinker_vs_c.no_drinker	FALSE	2.277	6.131	0.403	0.911
hsa-miR-224-3p	0.220036467582394	-0.579652907133894	0.643696685214517	-0.900506279507591	0.367850885059531	NA	c.drinker_vs_c.no_drinker	NA	0.203	0.255	0	0
hsa-miR-224-5p	4.67403177714647	-0.680765556743223	0.371060258799733	-1.83464960366624	0.066557623916317	0.24997340167229	c.drinker_vs_c.no_drinker	FALSE	1.875	10.42	0.248	0.703
hsa-miR-2276-3p	3.29372707921756	0.341902855183687	0.322407616751882	1.06046767327711	0.288931889126826	0.544770257913134	c.drinker_vs_c.no_drinker	FALSE	3.363	3.152	1.336	1.01
hsa-miR-2276-5p	0.967085305270853	-0.327488948192895	0.345024476338809	-0.949175987941523	0.342531111944314	NA	c.drinker_vs_c.no_drinker	NA	0.909	1.087	0	0.072
hsa-miR-2277-3p	6.53061735397167	-0.488133785348964	0.318148735433259	-1.5342942812085	0.124957272006594	0.350702064356474	c.drinker_vs_c.no_drinker	FALSE	5.174	9.314	1.983	2.69
hsa-miR-2277-5p	4.89393660560288	-0.689034840667264	0.262528064546337	-2.62461402691539	0.00867472408662002	0.0854503048741893	c.drinker_vs_c.no_drinker	FALSE	4.304	6.106	1.877	2.631
hsa-miR-2278	2.01906200627541	-0.5183561283943	0.295597750706578	-1.75358617295042	0.0795014419852343	0.277243448742201	c.drinker_vs_c.no_drinker	FALSE	1.8	2.468	0.643	0.866
hsa-miR-2278-3p:Novel	136.081435942125	0.0595458871275887	0.228079066318794	0.261075635255185	0.794034180507531	0.900059466660376	c.drinker_vs_c.no_drinker	FALSE	141.089	125.804	61.815	68.402
hsa-miR-2355-3p	0.404330448404757	-0.5949872937481	0.470038375548652	-1.26582705731974	0.205575005789965	NA	c.drinker_vs_c.no_drinker	NA	0.35	0.516	0	0
hsa-miR-2355-5p	0.238102862623347	-0.300514163672627	0.640196495080916	-0.469409261034214	0.638777129975392	NA	c.drinker_vs_c.no_drinker	NA	0.182	0.354	0	0
hsa-miR-2392	13.8559233285548	0.113293337123151	0.218325341060831	0.518919776204928	0.603816686254494	0.795368958971852	c.drinker_vs_c.no_drinker	FALSE	11.47	18.753	6.587	8.215
hsa-miR-2392-5p:Novel	10.8965823390956	0.127292039516068	0.231401733188986	0.550091124045766	0.582256874279889	0.787629400100482	c.drinker_vs_c.no_drinker	FALSE	9.318	14.137	4.847	7.372
hsa-miR-23a-3p	4.84450613193676	-0.913378964747609	0.393062623991202	-2.32374921704093	0.0201389389418774	0.131420896690037	c.drinker_vs_c.no_drinker	FALSE	2.285	10.098	0.291	0.576
hsa-miR-23a-5p	1.52041451879041	-0.569907236717083	0.309053249410875	-1.84404220891854	0.065176989065073	NA	c.drinker_vs_c.no_drinker	NA	1.165	2.249	0.417	0.743
hsa-miR-23b-3p	3.45101223514498	-0.910854587801883	0.350151579589273	-2.60131509008274	0.00928671140908225	0.0897814339049813	c.drinker_vs_c.no_drinker	FALSE	1.349	7.766	0.36	0.429
hsa-miR-23b-5p	0.940461490954899	-0.181179960286876	0.344048792993889	-0.52661123647684	0.598463587356211	NA	c.drinker_vs_c.no_drinker	NA	0.724	1.385	0	0.071
hsa-miR-23c	85.2412260019957	1.34401913157553	0.418275352941108	3.21324008724168	0.00131246527942204	0.0302232682508557	c.drinker_vs_c.no_drinker	TRUE	107.291	39.981	9.831	9.892
hsa-miR-23c-5p:Novel	6.40517054512846	-0.0997387428064775	0.333065474937453	-0.299456864525534	0.764591479860149	0.890850542866546	c.drinker_vs_c.no_drinker	FALSE	6.594	6.018	1.925	2.719
hsa-miR-24-1-5p	0.439504986833128	-0.17840328054814	0.553888696301135	-0.322092293523078	0.747382776330965	NA	c.drinker_vs_c.no_drinker	NA	0.441	0.436	0	0
hsa-miR-24-2-5p	1.46870263657642	-0.621814766798589	0.292284199428668	-2.12743202682204	0.0333842034685588	NA	c.drinker_vs_c.no_drinker	NA	1.126	2.173	0.382	0.885
hsa-miR-24-3p	4.91274486753833	-0.219247586433919	0.205351683833908	-1.06766880280977	0.285669935725696	0.541003241108839	c.drinker_vs_c.no_drinker	FALSE	4.187	6.403	2.52	3.499
hsa-miR-2467-3p	1.30936169294019	-0.102620490782476	0.328787082055299	-0.312118378073067	0.754950560044444	NA	c.drinker_vs_c.no_drinker	NA	1.137	1.664	0.241	0.581
hsa-miR-2467-5p	2.33323794827362	-0.383205509940687	0.285765500206812	-1.34097891335153	0.17992729899489	0.420276281661899	c.drinker_vs_c.no_drinker	FALSE	2.007	3.003	1.149	1.24
hsa-miR-25-3p	34.4741646458865	-1.02335512124974	0.355877302891272	-2.87558412108793	0.00403280669900055	0.0521890170017624	c.drinker_vs_c.no_drinker	FALSE	6.317	92.27	1.168	1.979
hsa-miR-25-5p	2.25267680588607	-0.48749558535874	0.250329615611856	-1.94741474821987	0.0514850313359341	0.220479958811029	c.drinker_vs_c.no_drinker	FALSE	1.69	3.408	0.758	1.809
hsa-miR-2681-3p	34.6627363120674	-0.042871859607159	0.286869335775695	-0.149447341561389	0.881200657972938	0.953132708624488	c.drinker_vs_c.no_drinker	FALSE	34.5	34.996	9.764	13.647
hsa-miR-2681-5p	15.9656976962581	-0.57182967340279	0.358113735196846	-1.59678229903265	0.110314242961908	0.331462937415749	c.drinker_vs_c.no_drinker	FALSE	11.025	26.107	0	0
hsa-miR-2682-3p	0.673692695950369	-0.00941558834763095	0.335045320953171	-0.0281024319958999	0.977580454388594	NA	c.drinker_vs_c.no_drinker	NA	0.6	0.826	0	0
hsa-miR-2682-5p	2.58819189669146	-0.476737148591171	0.253645268690506	-1.87954283970058	0.0601704097684629	0.236699773721527	c.drinker_vs_c.no_drinker	FALSE	2.024	3.746	1.179	1.837
hsa-miR-26a-1-3p	0.467118727322744	-0.461638462623624	0.537430572473164	-0.858973207458672	0.390355297901737	NA	c.drinker_vs_c.no_drinker	NA	0.443	0.516	0	0
hsa-miR-26a-2-3p	1.45622642800614	0.0570789420283341	0.289827372343363	0.196941170762545	0.843873574942879	NA	c.drinker_vs_c.no_drinker	NA	1.448	1.473	0.82	0.616
hsa-miR-26a-5p	1.79481629568318	0.0695561469572515	0.253578186877698	0.274298620925146	0.783855144227307	0.897992509982032	c.drinker_vs_c.no_drinker	FALSE	1.817	1.749	1.165	0.88
hsa-miR-26b-3p	0.863282191947952	-0.640522302565066	0.371162298048632	-1.7257202736716	0.0843977489035422	NA	c.drinker_vs_c.no_drinker	NA	0.617	1.368	0	0
hsa-miR-26b-5p	39.4860811351517	-0.615686654644611	0.378707853769518	-1.62575623535739	0.104001521803296	0.325371906521101	c.drinker_vs_c.no_drinker	FALSE	9.133	101.79	1.355	1.434
hsa-miR-27a-3p	25.7409873937353	-0.466248598851985	0.297666960201983	-1.56634313239068	0.117268308426388	0.342892532584627	c.drinker_vs_c.no_drinker	FALSE	9.92	58.215	3.879	3.999
hsa-miR-27a-5p	2.68302329790726	0.00689925846968675	0.287606231282022	0.0239885569896483	0.980861736281361	0.993941288693803	c.drinker_vs_c.no_drinker	FALSE	1.975	4.135	0.911	1.06
hsa-miR-27b-3p	20.9155190705001	-0.328708633422877	0.359837392374325	-0.913492150590438	0.36098376000932	0.612127770538784	c.drinker_vs_c.no_drinker	FALSE	8.279	46.853	1.644	1.59
hsa-miR-27b-5p	3.33221180167283	-0.248848685986782	0.243132369102645	-1.02351113060443	0.306066239932378	0.560732500123926	c.drinker_vs_c.no_drinker	FALSE	3.345	3.305	1.741	1.86
hsa-miR-28-3p	8.75431362852246	-0.796692818610592	0.350484286306315	-2.27311993643647	0.0230189533317919	0.141961268386267	c.drinker_vs_c.no_drinker	FALSE	2.778	21.022	0.909	1.197
hsa-miR-28-5p	2.4667065107805	-0.468624540089642	0.425342381940893	-1.10175839508691	0.270566722361609	0.525897171529376	c.drinker_vs_c.no_drinker	FALSE	0.764	5.961	0	0
hsa-miR-2861	19.5277993750997	0.296908814541901	0.191392710935331	1.55130680312179	0.1208281772678	0.348011170057997	c.drinker_vs_c.no_drinker	FALSE	21.139	16.221	12.432	10.552
hsa-miR-2861-5p:Novel	54.057049978655	0.0853588743355195	0.224892326169686	0.379554410723266	0.704276207522791	0.857310059214319	c.drinker_vs_c.no_drinker	FALSE	54.91	52.305	19.838	31.882
hsa-miR-2909	0.821850270858457	-0.454530109810045	0.272291055804644	-1.669280353212	0.0950618319809551	NA	c.drinker_vs_c.no_drinker	NA	0.752	0.965	0.194	0.649
hsa-miR-2909-3p:Novel	12.104728874159	0.833982618504525	0.282450804132566	2.95266505282493	0.00315043597636706	0.0458840023979205	c.drinker_vs_c.no_drinker	TRUE	13.688	8.854	4.964	5.191
hsa-miR-296-3p	1.56700424403579	-0.802702422958951	0.293284428702561	-2.73694183666676	0.00620132562355485	0.0670244284566029	c.drinker_vs_c.no_drinker	FALSE	1.041	2.647	0.494	0.781
hsa-miR-296-5p	0.236767588272136	-0.022534290663845	0.707533482681223	-0.031849080242041	0.974592406096096	NA	c.drinker_vs_c.no_drinker	NA	0.213	0.287	0	0
hsa-miR-297	0.0515059437467522	-0.287117489268654	1.5239031307325	-0.188409278436645	0.850555826808139	NA	c.drinker_vs_c.no_drinker	NA	0.039	0.077	0	0
hsa-miR-297-3p:Novel	0.631499306262867	-0.398784365092451	0.38718742049537	-1.02995175975047	0.303032651440359	NA	c.drinker_vs_c.no_drinker	NA	0.511	0.878	0	0
hsa-miR-298	3.25477213583737	0.433214530326926	0.299925777413244	1.44440579287066	0.148624862189332	0.379090828468618	c.drinker_vs_c.no_drinker	FALSE	3.355	3.049	1.276	1.394
hsa-miR-298-3p:Novel	7.97880457189783	-0.294846127808171	0.213361041382429	-1.38191173935868	0.166998802953588	0.403816314486642	c.drinker_vs_c.no_drinker	FALSE	7.392	9.184	4.811	5.434
hsa-miR-299-3p	1.14781501316768	-0.155503694539433	0.342208300723683	-0.454412397976854	0.649532030551462	NA	c.drinker_vs_c.no_drinker	NA	0.959	1.536	0.156	0.453
hsa-miR-299-5p	0.151997538767812	-0.378497151792336	1.03029657468938	-0.367367184450213	0.713345145945634	NA	c.drinker_vs_c.no_drinker	NA	0.135	0.186	0	0
hsa-miR-29a-3p	8.37250508382688	-0.827492942746336	0.347604865327699	-2.38055627318746	0.0172865205344762	0.121557393198935	c.drinker_vs_c.no_drinker	FALSE	3.378	18.624	0.928	0.955
hsa-miR-29a-5p	0.241237852498748	-0.633294376949652	0.696937782661323	-0.90868136683788	0.363518342576511	NA	c.drinker_vs_c.no_drinker	NA	0.195	0.335	0	0
hsa-miR-29b-1-5p	1.92671673732297	-0.297252831460512	0.385984863990464	-0.770115253710714	0.441231528426818	0.684228602053182	c.drinker_vs_c.no_drinker	FALSE	1.713	2.366	0	0.456
hsa-miR-29b-2-5p	2.46662200439995	-0.403539324606428	0.289384578600284	-1.39447418572993	0.16317445948774	0.398168008328124	c.drinker_vs_c.no_drinker	FALSE	2.203	3.009	0.953	1.411
hsa-miR-29b-3p	4.94468447490869	-0.28575268467256	0.253286878782518	-1.1281780013481	0.259244752511269	0.512265715950245	c.drinker_vs_c.no_drinker	FALSE	4.458	5.945	2.41	3.134
hsa-miR-29c-3p	2.13226559919189	-0.420940689779984	0.370015123233884	-1.137631040864	0.255274579364604	0.510601116386882	c.drinker_vs_c.no_drinker	FALSE	2.056	2.288	0.395	0.674
hsa-miR-29c-5p	0.523590129726124	-0.584630518259382	0.426057872647049	-1.37218569540128	0.170005637340009	NA	c.drinker_vs_c.no_drinker	NA	0.442	0.69	0	0
hsa-miR-300	33.8948985326941	-0.295893535991766	0.234574626783399	-1.26140469687281	0.207163076965207	0.452376515005657	c.drinker_vs_c.no_drinker	FALSE	27.067	47.91	14.219	22.709
hsa-miR-300-5p:Novel	2.5934777382975	0.436240264911014	0.320354686927065	1.36174147815834	0.1732794862279	0.412478421054178	c.drinker_vs_c.no_drinker	FALSE	3.029	1.699	1.052	0.435
hsa-miR-301a-3p	0.479600110591718	0.166685996760485	0.487464823716772	0.341944666877816	0.732392534197021	NA	c.drinker_vs_c.no_drinker	NA	0.499	0.44	0	0
hsa-miR-301a-5p	0.533744490392238	-0.4548621986468	0.483087566369719	-0.941572978300755	0.346411309656164	NA	c.drinker_vs_c.no_drinker	NA	0.31	0.993	0	0
hsa-miR-301b-3p	1.50503909590459	-0.63426915356422	0.369308989799954	-1.71744845395664	0.0858972649318308	NA	c.drinker_vs_c.no_drinker	NA	1.389	1.744	0	0.546
hsa-miR-301b-5p	0.52969455023178	-0.550754721721004	0.33618484163991	-1.63824971713305	0.101369612223492	NA	c.drinker_vs_c.no_drinker	NA	0.482	0.628	0	0
hsa-miR-302a-3p	0.514842911157947	0.0205454899021472	0.444839795553843	0.0461862677473971	0.963161787545055	NA	c.drinker_vs_c.no_drinker	NA	0.745	0.419	0	0
hsa-miR-302a-5p	0.785081001550015	0.00362759113693114	0.447417544713474	0.00810784284119714	0.993530948251804	NA	c.drinker_vs_c.no_drinker	NA	0.576	1.214	0	0
hsa-miR-302b-3p	0.151734447157854	-0.353487902011128	0.836458336499745	-0.42260072807731	0.672586595316901	NA	c.drinker_vs_c.no_drinker	NA	0.139	0.178	0	0
hsa-miR-302b-5p	1.45756993645738	-0.653788781342549	0.349743953122427	-1.86933548244562	0.0615761545199912	NA	c.drinker_vs_c.no_drinker	NA	1.083	2.227	0.084	0.484
hsa-miR-302c-3p	0.435472091861962	-0.880576057457799	0.477899957469867	-1.84259496928983	0.0653881689832412	NA	c.drinker_vs_c.no_drinker	NA	0.336	0.639	0	0
hsa-miR-302c-5p	20.1935969280714	-0.722848525445503	0.270655350133016	-2.67073429396556	0.00756855313688444	0.0771271605377747	c.drinker_vs_c.no_drinker	FALSE	12.63	35.72	6.139	8.583
hsa-miR-302d-3p	0.187882962127619	-0.131513733446676	0.87344104907551	-0.150569673346446	0.880315185765114	NA	c.drinker_vs_c.no_drinker	NA	0.198	0.167	0	0
hsa-miR-302d-5p	0.299851345109118	-0.428315137515535	0.472340201813226	-0.906793738647086	0.364515881614037	NA	c.drinker_vs_c.no_drinker	NA	0.238	0.428	0	0
hsa-miR-302e	2.22720854128411	-0.372611671415497	0.32865741727326	-1.13373881687171	0.256904122052835	0.510601116386882	c.drinker_vs_c.no_drinker	FALSE	1.601	3.513	0.508	1.277
hsa-miR-302e-3p:Novel	4.2345873886873	-0.0776122122695836	0.252854199922998	-0.306944524920761	0.758885597815754	0.888410929609252	c.drinker_vs_c.no_drinker	FALSE	3.867	4.989	2.187	3.256
hsa-miR-302f	0.315842004865003	-0.352302271660633	0.597884691395189	-0.589247854529476	0.555695019541504	NA	c.drinker_vs_c.no_drinker	NA	0.281	0.387	0	0
hsa-miR-302f-5p:Novel	0.0822388123748962	-0.211912175053702	1.27368048646793	-0.166377813984856	0.867859632480538	NA	c.drinker_vs_c.no_drinker	NA	0.069	0.108	0	0
hsa-miR-3059-3p	11.9325602407751	-0.723821218957022	0.416311109430192	-1.73865458442298	0.0820955390309318	0.28154559859967	c.drinker_vs_c.no_drinker	FALSE	12.473	10.824	1.447	1.714
hsa-miR-3059-5p	0.966019445965507	-1.39675047020972	0.402405349625191	-3.47100373171154	0.000518516793629124	NA	c.drinker_vs_c.no_drinker	NA	0.542	1.836	0	0.387
hsa-miR-3064-3p	0.139461275953761	-0.195551453716649	1.08818305808192	-0.179704556383497	0.857384516204178	NA	c.drinker_vs_c.no_drinker	NA	0.094	0.232	0	0
