miRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	size	sig	male	female	male_mean	female_mean
hsa-miR-660-3p	2.80107708227053	0.984417615016143	0.335516105263929	2.93403982572391	0.00334581274772352	0.076336028767497	M_F	99_133	FALSE	1.95459559372379	2.04793751983229	2.61566406787962	4.32061507652604
hsa-miR-7110-5p	11.3079983987357	0.679733147318206	0.231128176848276	2.94093587630563	0.00327222265010354	0.076336028767497	M_F	99_133	FALSE	4.12920403869573	4.99366352463376	6.03172659799991	6.8065603291128
hsa-miR-12119	11.9011519651917	-0.657139363889651	0.226644614683027	-2.89942633231631	0.0037384618354598	0.0818885412297059	M_F	99_133	FALSE	11.4085386155271	14.9474248330135	19.3340970631055	31.0192660282266
hsa-miR-23a-3p	4.84450613193676	-1.07881354276124	0.373382278642995	-2.88930033498652	0.00386100116067329	0.0818885412297059	M_F	99_133	FALSE	1.78723792621543	2.09806317426607	2.587545644219	6.46959924327213
hsa-miR-3159	11.4881695326355	-0.72940468794949	0.252306117760074	-2.8909512556612	0.00384077687138822	0.0818885412297059	M_F	99_133	FALSE	0	0	0.694607411750407	0.667265945493404
hsa-miR-361-3p	9.95348427555301	-0.793486444910219	0.273448063618321	-2.9017811807136	0.00371047621246933	0.0818885412297059	M_F	99_133	FALSE	0	0	0.778992884646382	0.755622439620124
hsa-miR-551a-5p:Novel	4.95800251996697	-0.886639865728485	0.30644492793139	-2.89330899262589	0.00381206072517714	0.0818885412297059	M_F	99_133	FALSE	1.79128002036459	2.23609878571522	3.12283045172883	3.89681125092552
hsa-miR-8072-3p:Novel	23.83188046433	-0.463293892589283	0.159970280113074	-2.89612478181452	0.00377802141599786	0.0818885412297059	M_F	99_133	FALSE	6.29324652958908	9.69481865919228	11.2670910813311	20.8654556007555
hsa-miR-9901	20.9211710753965	-0.50513161903081	0.174924921421151	-2.8877052790817	0.00388063293234236	0.0818885412297059	M_F	99_133	FALSE	1.04473235823447	1.43176868179089	2.64340171469401	3.98031434227296
hsa-miR-4501-3p:Novel	2.65866261201639	-0.718628249167123	0.251833501004438	-2.85358479432194	0.00432289896209957	0.0898154736661544	M_F	99_133	FALSE	0.78592584671663	0.892687344837432	2.58508947853176	2.94094874337204
hsa-miR-941-5p:Novel	6.60526941837705	-0.9735764927515	0.341283796314012	-2.85268888610147	0.00433510403829617	0.0898154736661544	M_F	99_133	FALSE	2.26689744704207	2.20707262307964	3.46134816986975	3.76656849456416
hsa-miR-1193-3p:Novel	16.7696017756563	-0.708811758482237	0.249254401360092	-2.84372815330243	0.00445890731709	0.09154819617701	M_F	99_133	FALSE	1.26079755194288	2.03096652624892	2.37269789762811	4.24123480351837
hsa-miR-6720-3p	11.1203085575026	-0.473470514960575	0.167186963416954	-2.83198226275435	0.0046260414733535	0.0941316831943985	M_F	99_133	FALSE	2.65331685044062	1.85113451596186	4.43918383088241	4.74400306159258
hsa-miR-3178	6.20338406933413	-0.676315143849881	0.239189241809239	-2.82753161778599	0.00469083829553985	0.0946054909339408	M_F	99_133	FALSE	3.59402128039553	3.33863538561228	5.81410615224464	5.91637235017227
hsa-miR-423-3p	13.1627268863692	-0.872156760276707	0.310195774759763	-2.81163326918997	0.00492906667311918	0.097469092203148	M_F	99_133	FALSE	14.4988208725985	19.1288681692082	29.8262528251073	31.0593150150191
hsa-miR-4273	2.96368583017526	-0.732579796461939	0.260715381949791	-2.80988329489136	0.00495594673581572	0.097469092203148	M_F	99_133	FALSE	9.24437607088832	13.4578751303265	18.1332060868651	57.5324135592954
hsa-miR-6734-5p	4.83476657538062	0.629035259085971	0.223892069476774	2.80954685244546	0.00496112974794435	0.097469092203148	M_F	99_133	FALSE	46.4681860816013	85.1637306799498	124.098689590599	208.876179918113
hsa-miR-544b	7.33486888797691	0.669897686313811	0.238683399796476	2.80663710540837	0.00500616034633099	0.0975131575152848	M_F	99_133	FALSE	0.690073839459491	0.838259279874745	2.13204384171075	1.79389887144211
hsa-miR-4654	27.3818947491139	-0.597865017304658	0.213672023153992	-2.7980500604601	0.00514121436941346	0.0987918586445697	M_F	99_133	FALSE	3.39581635936893	4.16138627052813	18.4954612815622	14.9356088795663
hsa-miR-7844-5p	2.95397389738781	-0.737219271273318	0.26357825053048	-2.79696549237119	0.0051585042469082	0.0987918586445697	M_F	99_133	FALSE	0.678988493411034	0.618579308417068	1.39851811449622	1.59069362988718
hsa-miR-6877-5p	3.55488416126476	-0.609936227129556	0.218283635447856	-2.79423707543692	0.00520223249638989	0.098799065493938	M_F	99_133	FALSE	0	0	0.703398021069725	1.01639382194359
hsa-miR-6894-5p	5.30916105232708	-0.583211299537833	0.209099903452065	-2.78915145301122	0.00528463454028884	0.0995345629530436	M_F	99_133	FALSE	1.00919169863929	0.970283762044664	1.48867545092796	1.83773181306529
hsa-miR-12135	2.17459686607976	-0.771644852095763	0.277133881142286	-2.78437572813259	0.00536308681471313	0.100184220087961	M_F	99_133	FALSE	0	0	0.0750595229136322	0.143898287505846
hsa-miR-4435	1.65068578901347	-0.702951190430008	0.253100625935947	-2.77735856175996	0.00548026856933908	0.10154091113434	M_F	99_133	FALSE	0	0.585139439224553	0.697377378494888	1.45667714751379
hsa-let-7a-5p	14.2545033059458	-0.621173651746335	0.224377722916151	-2.76842836121688	0.00563273675108511	0.103524250449379	M_F	99_133	FALSE	0	0	0.16462585537128	0.217296004151272
hsa-miR-320b-2-5p:Novel	5.31585312094722	-0.774336172890694	0.281909818439592	-2.746751344727	0.00601887477376142	0.108007996924427	M_F	99_133	FALSE	3.17923747528958	2.66429322364804	4.1128910414746	4.41575592693941
hsa-miR-3929	10.0927551907932	-0.530511189620771	0.19305222014072	-2.74801910713106	0.00599565149814716	0.108007996924427	M_F	99_133	FALSE	1.6233713856669	1.48222309621248	2.77822649272065	3.08246439578099
hsa-miR-6791-5p	11.6338074369216	0.656004509333225	0.238605713208062	2.74932440012949	0.00597182510975238	0.108007996924427	M_F	99_133	FALSE	6.16901568643781	5.21870273929705	7.51924852253082	9.18140534646225
hsa-miR-6846-5p	28.2036537066571	-0.843787331183036	0.307750924891993	-2.74178649984291	0.00611060452158031	0.108797403942825	M_F	99_133	FALSE	0	0	0.572934933575887	0.828557828621235
hsa-miR-6799-5p	8.38265712676302	-0.657351433079559	0.240047805852648	-2.73841883596749	0.00617353968084522	0.109065867694932	M_F	99_133	FALSE	0.615156600840658	0.827652233654864	1.3879290907692	2.19320428695141
hsa-miR-28-5p	2.4667065107805	-1.07291564507946	0.393926815675102	-2.72364206341404	0.0064566440293214	0.113189936483257	M_F	99_133	FALSE	0.525542050012547	0.551768155769909	1.33946367293945	1.80265087826716
hsa-miR-1255b-5p	20.7412319271902	0.630441778911471	0.2324760925712	2.71185639752778	0.00669075716492409	0.116398744876809	M_F	99_133	FALSE	1.36015715486147	1.97371113947873	13.091869287291	17.5572681807373
hsa-miR-7974-5p:Novel	1.84619582868662	-0.631483575152123	0.233839500047242	-2.70050002255627	0.00692353323318684	0.119535850291158	M_F	99_133	FALSE	1.08757365539863	1.18030505719433	2.02611798320003	2.26989381119041
hsa-miR-12126	4.87583934866324	-0.531451730434452	0.197703075752119	-2.68813081644106	0.00718532412034856	0.122109235983341	M_F	99_133	FALSE	2.10058441281137	2.70401030447797	5.35013787916836	7.93459591850333
hsa-miR-186-5p	8.10023760481085	-0.88658907974044	0.330501943856693	-2.68255329876326	0.00730625084862056	0.122109235983341	M_F	99_133	FALSE	1.74509863586105	2.33489542755449	2.93609304737155	3.26029142955929
hsa-miR-425-5p	5.09312207236108	-0.93586845535812	0.348304894776206	-2.68692306480343	0.00721135606063562	0.122109235983341	M_F	99_133	FALSE	1.38974558121987	1.83591245128476	1.83856265570648	2.5872944624134
hsa-miR-4512	6.69832794787846	-0.712496987935074	0.265523555770832	-2.68336639989115	0.00728850897597545	0.122109235983341	M_F	99_133	FALSE	0.75076437067195	0.934171760022429	2.33440049695311	2.67133336390742
hsa-miR-513a-5p	4.81734493275041	-0.740803359952315	0.276317157861032	-2.68098935906429	0.007340485006458	0.122109235983341	M_F	99_133	FALSE	7.86963394577464	6.75691777869686	21.2120403329261	20.3119507636175
hsa-miR-3160-3p	18.1121743271953	-0.443286547852084	0.165549000573507	-2.67767577162301	0.00741349429525546	0.122430097818023	M_F	99_133	FALSE	2.60695008180667	3.04700678951026	18.9948909064083	21.9809958333822
hsa-miR-3164-3p:Novel	10.9627216158745	-0.557611655614769	0.209596600620034	-2.66040409990061	0.00780469496000521	0.127393283395003	M_F	99_133	FALSE	52.8111303209432	47.4243276493594	65.6002350313354	61.6788051788696
hsa-miR-6511b-5p	14.1423299016481	-0.43455732974551	0.163398538341438	-2.65949337219565	0.00782582697468207	0.127393283395003	M_F	99_133	FALSE	5.18788392901661	7.60662507366278	9.6319811029767	13.5902340355623
hsa-miR-200a-3p	88.9301496559487	-0.680580720709636	0.256345795047922	-2.65493225891381	0.0079324336298348	0.128212881151727	M_F	99_133	FALSE	1.55636517870498	2.57051032747134	9.55292882493306	11.1219870936406
hsa-miR-6855-5p	12.8297828411131	-0.741602621391189	0.279986563881247	-2.64870789194632	0.00808001365215417	0.128771686106709	M_F	99_133	FALSE	0.644695687817174	0.646028186071995	2.52153567476144	2.35165526865014
hsa-miR-8082	1.76901603775404	0.976140814319157	0.368439847161554	2.64938991219139	0.00806372386977331	0.128771686106709	M_F	99_133	FALSE	10.9359823532307	9.53258488211736	31.6481348604201	26.9415534000757
hsa-miR-6729-5p	3.51562436218177	-0.503632867474865	0.191422201744519	-2.63100550973203	0.00851326558028826	0.133805050051565	M_F	99_133	FALSE	50.6185158274723	41.0112630855997	148.583515937004	143.272201030402
hsa-miR-6789-3p	1.5746754334876	-0.917385262839324	0.348400182770582	-2.63313657169753	0.00846003215482827	0.133805050051565	M_F	99_133	FALSE	5.79411524985596	6.39383665631806	8.14071515615856	11.8005211726157
hsa-miR-6503-5p	2.56826128221358	-0.726175277035597	0.277462187659946	-2.6172044672465	0.00886532193934512	0.138020058345487	M_F	99_133	FALSE	1.38974558121987	1.67926646237976	1.85021314595956	2.45125415477381
hsa-miR-8071-5p:Novel	18.2509217255551	-0.572786060379628	0.218973898393686	-2.61577322494316	0.00890256629082343	0.138020058345487	M_F	99_133	FALSE	1.78723792621543	2.02522602158328	3.14973332882741	4.57289226797749
hsa-miR-7110-3p	4.56717017185299	-0.73453011230847	0.281459670007501	-2.60971709477558	0.00906171279771372	0.139538131526957	M_F	99_133	FALSE	18.7553171911597	12.6221464118933	30.7115610315354	23.1854953397636
hsa-miR-3148-3p:Novel	2.7884191239267	-0.777321011301084	0.298524345613978	-2.60387811822302	0.00921755294921789	0.140045354475117	M_F	99_133	FALSE	0	0	1.0573860303157	0.985623608675
hsa-miR-93-5p	6.544521302343	-0.799088121864799	0.306748496920505	-2.60502701687854	0.00918670157024196	0.140045354475117	M_F	99_133	FALSE	2.84958301143871	3.30717649995738	5.01355305667999	6.54553291189489
hsa-miR-4436b-3p	11.0384442700813	-0.418815693435674	0.161003378418251	-2.6012851255064	0.00928752267727749	0.140173934976923	M_F	99_133	FALSE	3.51498996074278	3.540915171583	7.08142688928812	9.71905292293087
hsa-miR-224-5p	4.67403177714647	-0.913655522934013	0.352544472626203	-2.59160359579016	0.00955297748435126	0.143231813729188	M_F	99_133	FALSE	3.30899172127903	2.47431723366827	6.1351195126945	4.77547950498093
hsa-miR-11401-3p:Novel	4.37438042620721	-0.546213891096835	0.211731304107044	-2.579750280198	0.00988717835546375	0.143521525300012	M_F	99_133	FALSE	0	0.698039684885189	4.99978053682195	2.25989537798401
hsa-miR-1910-3p	33.5004300313364	-0.661918280792228	0.256121119421869	-2.58439554803738	0.00975498471944646	0.143521525300012	M_F	99_133	FALSE	2.48453721510325	2.93145167324906	3.43610425416559	5.94752186261262
hsa-miR-3138-5p:Novel	219.085408561129	0.455462558773723	0.176397552228134	2.58202312345397	0.00982230035149363	0.143521525300012	M_F	99_133	FALSE	32.6172041097504	32.4155034593801	116.600133224658	128.133337354552
hsa-miR-409-5p	1.94385235515631	-0.618684071095684	0.239475102894295	-2.58350059617168	0.00978032980766518	0.143521525300012	M_F	99_133	FALSE	17.3184640218914	19.7791212585765	74.1902694075529	56.4893046049235
hsa-miR-6860	29.929790659701	-0.520182429457951	0.201631028080073	-2.57987292140063	0.00988366785803922	0.143521525300012	M_F	99_133	FALSE	1.5973427912869	1.81784054623587	4.36852612795032	5.64062966845847
hsa-miR-1285-3p	27.791787570333	-0.434878608941426	0.169011027262717	-2.57307831320044	0.0100798396676101	0.144611843497025	M_F	99_133	FALSE	7.86963394577464	10.5201980524468	11.9488615242725	15.8971171166411
hsa-miR-3132-3p:Novel	5.19570298278607	-0.534100118551534	0.207598344603066	-2.57275711698352	0.0100891983835133	0.144611843497025	M_F	99_133	FALSE	1.66375158133837	1.65358824997869	2.30852375213021	2.55105546940301
hsa-miR-8074	35.3356605014496	-0.699634095778162	0.272724044487592	-2.56535538365409	0.010307017702585	0.146810583401196	M_F	99_133	FALSE	0.453385718287157	0.579855859921894	1.21447112747271	1.63500264909014
hsa-miR-137-3p	82.9465517849686	-0.591618545092933	0.231113268424019	-2.55986404037826	0.0104713120393064	0.148224348680617	M_F	99_133	FALSE	0	0.277161881536096	1.26806449904064	1.99034262044063
hsa-miR-6809-5p	5.16697824919892	-0.651383385987915	0.255884016381904	-2.54561967253059	0.01090839659172	0.153458245879814	M_F	99_133	FALSE	0	0.57819714129528	0.876068648756255	1.55585828686569
hsa-miR-4767-3p:Novel	12.9249987888179	-0.503170117667815	0.197875501411795	-2.54286212329377	0.0109948605028678	0.153472894001104	M_F	99_133	FALSE	0	0.503732307132171	0.644731401933889	1.33549512192047
hsa-miR-6076-3p:Novel	15.93861951212	-0.475683687147052	0.187181266662621	-2.541299648348	0.0110441222536995	0.153472894001104	M_F	99_133	FALSE	0.881942487028445	1.21195336483893	2.19572914963312	2.49760144567945
hsa-miR-3130-3p	17.1526070325555	-0.547468999394163	0.216308673131814	-2.53096184941483	0.0113750220183666	0.156682318343693	M_F	99_133	FALSE	0	0	1.11238469641501	1.46180673810904
hsa-miR-5700	1.83204841813056	1.03133842687161	0.407674991048676	2.52980548112276	0.0114125778170483	0.156682318343693	M_F	99_133	FALSE	0.81168569283345	0.666073305912009	4.5587241199572	4.07242332741238
hsa-miR-760-5p:Novel	5.95508559368242	-0.467292783554185	0.185108329677528	-2.52442871894658	0.0115886504087522	0.158146911865547	M_F	99_133	FALSE	1.05110197384487	1.07820937436752	1.93409998123374	1.52813775900154
hsa-miR-3621-3p:Novel	31.7956831566193	-0.574987431419766	0.229697083987031	-2.50324218940555	0.0123061301017514	0.161573801113844	M_F	99_133	FALSE	0	0	0.619303111441437	0.602225660060205
hsa-miR-4509-3p:Novel	5.88392220896113	-0.486657078913272	0.194635301053628	-2.50035361662981	0.0124069395326559	0.161573801113844	M_F	99_133	FALSE	0	0	0.311617297280009	0.233370249607746
hsa-miR-4684-3p	39.3614383169333	-0.613374174600213	0.245266260014388	-2.50085019669738	0.0123895573014743	0.161573801113844	M_F	99_133	FALSE	0.848954089842231	1.20001145922495	1.54272938431492	2.64493431491224
hsa-miR-6069	4.28424280391517	-0.704045278538092	0.280598695433626	-2.50908250820657	0.0121045207431304	0.161573801113844	M_F	99_133	FALSE	0	0.419129639937372	0.609583288769618	2.06516627021894
hsa-miR-610-3p:Novel	7.64888138483902	-0.554190313434219	0.220683019509327	-2.511250365644	0.0120304340069333	0.161573801113844	M_F	99_133	FALSE	46.3098303456254	58.8090451797437	68.8729909085098	104.353614308952
hsa-miR-764	5.38208073442092	-0.749630071637906	0.298714657863042	-2.50951887329749	0.0120895755014262	0.161573801113844	M_F	99_133	FALSE	17.391483095684	15.6152572123486	20.3337468202662	25.7493419440063
hsa-miR-8080	53.9167935381361	-0.458067355375942	0.182870776696625	-2.50486908652363	0.0122496723963609	0.161573801113844	M_F	99_133	FALSE	0	0	0.0834950274585929	0.104860416309302
hsa-miR-8089-5p:Novel	10.2989162113492	-0.51982953407719	0.207519822206877	-2.50496327796084	0.0122464107392365	0.161573801113844	M_F	99_133	FALSE	7.18804256079105	8.40754584020186	12.9326634425619	13.4427713677327
hsa-miR-8052-3p:Novel	5.14045465481801	-0.498941608314306	0.199871965276078	-2.4963061108902	0.0125494253225675	0.162500797216656	M_F	99_133	FALSE	0	0	0.497634053756754	1.05109503470915
hsa-miR-4793-5p	2.05106092692941	-0.507136136629689	0.203486616614339	-2.49223337174477	0.0126942599434069	0.163447561644206	M_F	99_133	FALSE	3.10548136279228	2.25230592623229	6.88537824131528	4.11704450073615
hsa-miR-663a	12.5751245248911	-0.543143533888435	0.218451451292341	-2.48633520480291	0.0129066331084255	0.165248409292707	M_F	99_133	FALSE	0.738454645630168	0.499138694257841	1.48826829855948	1.26326801149239
hsa-miR-10398-3p	1.44255174109911	-0.617820154374549	0.250574732324517	-2.46561234903133	0.0136779273100876	0.167591378170374	M_F	99_133	FALSE	0.764370929317535	0.776823311976915	1.48852059906581	1.89291844542702
hsa-miR-127-5p	2.99718931448139	-0.650417831719714	0.263098911570584	-2.47214185660065	0.0134306210634908	0.167591378170374	M_F	99_133	FALSE	0	0	0.547735862627186	0.337862413103685
hsa-miR-3143-3p:Novel	4.24060050550779	-0.599421546632771	0.242196928460014	-2.47493455199509	0.0133260593782923	0.167591378170374	M_F	99_133	FALSE	1.19353993014344	0.908920273117935	1.69031377316877	2.70851414872298
hsa-miR-3939-5p:Novel	3.16096586468719	-0.539082398427147	0.217943742371926	-2.47349335457034	0.0133799292491446	0.167591378170374	M_F	99_133	FALSE	0	0	0.11312795110467	0.0855433785297762
hsa-miR-4291	4.79598821659207	0.486385219144687	0.197225424295318	2.46613853605604	0.013657849914859	0.167591378170374	M_F	99_133	FALSE	0.615156600840658	0.776823311976915	1.41679465295569	2.89558241927373
hsa-miR-518b-5p:Novel	3.96816588326186	-0.728978021221197	0.295588910479409	-2.46618866735861	0.0136559384444232	0.167591378170374	M_F	99_133	FALSE	0.800168641226412	0.419129639937372	1.90154754931448	1.64567040739213
hsa-miR-6726-5p	3.67404186569498	-0.544313072297034	0.220404955931627	-2.4696045059254	0.0135262503055289	0.167591378170374	M_F	99_133	FALSE	2.95167560751902	2.55890062331362	5.989132384684	4.21094244411852
hsa-miR-6875-5p	5.4387878906611	-0.678055301193639	0.273635195745296	-2.47795353717869	0.0132138351323399	0.167591378170374	M_F	99_133	FALSE	0	0	0.0505140864176093	0.175198759610974
hsa-miR-576-3p	6.90299720492205	-0.569335740636944	0.231105227815514	-2.46353466781561	0.0137574590369044	0.167664433931044	M_F	99_133	FALSE	17.401178486378	12.497622827724	31.9450362749501	50.1198559874497
hsa-miR-4260-3p:Novel	17.8000578994916	-0.752037943257087	0.305711673078177	-2.45995822038753	0.0138953190558485	0.168443787916376	M_F	99_133	FALSE	0	0	0.292045890793539	0.417083878171285
hsa-miR-371a-3p	23.4581982304257	0.597517717307257	0.244314042037554	2.44569535309564	0.0144573103110004	0.174006927836836	M_F	99_133	FALSE	0	0	0.475172849838063	0.983012197184803
hsa-miR-711-5p:Novel	9.84538088650103	-0.484440530463283	0.198179002963272	-2.44445941910942	0.0145069400127243	0.174006927836836	M_F	99_133	FALSE	12.2156904510274	13.6007722925686	19.4031045248363	23.1887582914539
hsa-miR-515-5p	2.41282219467427	-0.583698679750857	0.24021504632954	-2.42990057729401	0.0151029651689701	0.180207631518758	M_F	99_133	FALSE	13.5935174536062	17.4427610239439	26.9382206656594	30.1029712148505
hsa-miR-6768-5p	29.342274561862	0.498598467575243	0.205505843302741	2.42620092724435	0.015257820250925	0.180542601109841	M_F	99_133	FALSE	7.29065490215378	8.24667226358475	10.2630228600883	11.7421356412682
hsa-miR-8063-5p:Novel	2.94407121627347	-0.53822686414092	0.221908167379132	-2.4254486461571	0.0152894787249668	0.180542601109841	M_F	99_133	FALSE	3.34114338072032	3.01821684782303	5.45359885611895	7.16870153007708
hsa-miR-3200-5p	4.93122280234641	0.559980360030369	0.231598647809985	2.41789131899338	0.0156107385848631	0.182439681109432	M_F	99_133	FALSE	0	0	0.248834801124955	0.202257411000096
hsa-miR-4434	1.73271803363039	-0.667147358718628	0.276132461527001	-2.41604103707811	0.0156902928904996	0.182439681109432	M_F	99_133	FALSE	2.35777754014989	2.03096652624892	4.20810337680598	4.92739256130135
hsa-miR-7845-3p:Novel	29.923436774036	-0.525774776088832	0.217425365701875	-2.41818508338054	0.0155981406571225	0.182439681109432	M_F	99_133	FALSE	0	0	0.124019551401394	0.16612244466335
hsa-miR-486-5p	60.3487678979944	-0.83566596507023	0.347798107486898	-2.40273292775669	0.0162730672874113	0.185919260323788	M_F	99_133	FALSE	3.26349427535184	5.07834464918376	6.66454318745626	7.93506826541482
hsa-miR-550a-5p	6.60047170653271	-0.56756684051985	0.236311682308556	-2.40177224830878	0.0163158631262649	0.185919260323788	M_F	99_133	FALSE	2.98546670060765	3.37010802352965	4.13455267044775	5.21173655838891
hsa-miR-550b-2-5p	17.1151093797611	-0.474314914349266	0.197052108650292	-2.40705322870222	0.0160818257255405	0.185919260323788	M_F	99_133	FALSE	0	0	0.23527881168608	0.16052041215041
hsa-miR-944	6.96425688179363	-0.722533572962844	0.300720056713684	-2.40267836092745	0.0162754954567534	0.185919260323788	M_F	99_133	FALSE	0.172929464300554	0.585134620059934	0.856232287782489	1.06026000347157
hsa-miR-4675-5p:Novel	3.42483835476657	-0.599269132799756	0.250202783392266	-2.39513375780567	0.0166143031099601	0.187585014325496	M_F	99_133	FALSE	6.98039454344422	6.59378425453817	10.1745153673988	9.99155704338317
hsa-miR-4710	1.56417179580954	0.677302466375946	0.283028998991609	2.39304971854148	0.0167089767038507	0.187585014325496	M_F	99_133	FALSE	14.9072232906195	22.894503003139	27.508232158036	37.9725435452839
hsa-miR-484	1.54825264674188	-0.80240731262523	0.335134590276035	-2.39428377704708	0.0166528589453973	0.187585014325496	M_F	99_133	FALSE	0	0	0.459121049928284	0.376020323467645
hsa-miR-2053	5.87094076954882	-0.479738142547716	0.200974204779009	-2.38706327050895	0.0169835681088651	0.188807569366359	M_F	99_133	FALSE	2.95167560751902	3.74524764347532	4.48441640933285	5.82421901580971
hsa-miR-3908	6.5535278002374	-0.472137046276027	0.197789319628289	-2.38707048066765	0.0169832350195213	0.188807569366359	M_F	99_133	FALSE	1.55597854305915	2.09732791674457	2.98208642527379	5.16653852899685
hsa-miR-4486-3p:Novel	9.98800910317297	-0.435773208825005	0.182698200339949	-2.38520799884266	0.0170694672733309	0.188841339397676	M_F	99_133	FALSE	0	0	0.566165653445465	0.817350454497978
hsa-miR-23a-5p	1.52041451879041	-0.695306181223711	0.292147195093023	-2.37998581845811	0.017313304339063	0.190613626032486	M_F	99_133	FALSE	0	0	0.561641101750742	0.632268044077917
hsa-miR-1246-3p:Novel	2013.64943946667	-0.590991629502847	0.249404398414986	-2.36961189641688	0.0178067659592859	0.190662401609845	M_F	99_133	FALSE	0	0	0.128817635956357	0.119906359846314
hsa-miR-187-5p	5.91265410760119	-0.686437343474592	0.289217418322662	-2.37343016010459	0.0176237256260323	0.190662401609845	M_F	99_133	FALSE	0	0	0.464231143253426	0.234181767762449
hsa-miR-5190-5p:Novel	20.2599490239906	0.672635772258128	0.283192368435637	2.37519032018337	0.0175399036911915	0.190662401609845	M_F	99_133	FALSE	0	0	0.272054080502376	0.263640070346941
hsa-miR-6747-5p	4.92704086982574	-0.549588759795716	0.231868460822391	-2.37026095677883	0.0177755342121042	0.190662401609845	M_F	99_133	FALSE	0	0	0.937646362432756	0.784436295833714
hsa-miR-6876-3p	3.2468351296046	-0.758054049931267	0.319942663662174	-2.36934343564662	0.0178196979126358	0.190662401609845	M_F	99_133	FALSE	633.630175269208	686.857211825359	1889.13103646793	2106.33607027024
hsa-miR-922-5p:Novel	67.6672387523242	0.332544916384217	0.140257647787859	2.3709574602819	0.0177420729788084	0.190662401609845	M_F	99_133	FALSE	2.07022151837847	1.86834352004486	3.99835668782273	3.33508498560391
hsa-miR-8086	16.0148244111381	-0.439445752075521	0.185933664499823	-2.36345447855108	0.018105450820646	0.192018287310749	M_F	99_133	FALSE	0	0	0.679680003593678	0.740596697428199
hsa-miR-935-5p:Novel	20.5042577432987	-0.434775841299903	0.183972882844432	-2.36326046848736	0.018114932765165	0.192018287310749	M_F	99_133	FALSE	0	0	0.369508665885094	0.693030568613662
hsa-miR-32-5p	2.07064560991154	-0.791400359197715	0.338553410234719	-2.33759381909353	0.0194083288903558	0.203103666414298	M_F	99_133	FALSE	0.453385718287157	0.815287859465671	1.57127403624791	2.61853973792849
hsa-miR-662	7.18582279278175	0.561721264007649	0.240338012910001	2.33721356520492	0.0194280821756547	0.203103666414298	M_F	99_133	FALSE	0.228700751109677	0	1.65690673481104	2.18359271335822
hsa-miR-8058-5p:Novel	1.94838593352068	-0.651844490196022	0.278543520899865	-2.34018902356863	0.0192739821664776	0.203103666414298	M_F	99_133	FALSE	1.51058752143317	1.97629746161664	3.00197584537292	3.19842380894302
hsa-miR-4769-5p	4.35113128364173	0.533930890893779	0.229299974250192	2.32852573420353	0.0198842043987514	0.204126584796191	M_F	99_133	FALSE	0	0	0.113918722143797	0.124733415006477
hsa-miR-612-3p:Novel	3.23906103898797	-0.453526948743124	0.194476974895184	-2.33203415976395	0.0196988941832335	0.204126584796191	M_F	99_133	FALSE	9.37330656198075	9.7413272738713	15.3437748806406	16.3035026645462
hsa-miR-6739-5p	2.14704376720516	-0.597526098433681	0.256503029507415	-2.32950893243313	0.019832120351155	0.204126584796191	M_F	99_133	FALSE	1.42479150571936	1.07274680344321	2.53124516383806	2.30037030461884
hsa-miR-6741-3p	1.91499044181824	-0.908521502016155	0.389610096273387	-2.33187361083849	0.019707341112021	0.204126584796191	M_F	99_133	FALSE	0	0	0.673964910103974	0.516983714929455
