ID	CMa001	CMa002	CMa003	CMa004	CMa005	CMa007	CMa009	CMa010	CMa010b	CMa011	Cii001	Cii002	Cii003	Cii004	Cii005	Cii006	Cii007	Cii008	Cii009	Cii010	Cii011	Cii012	Cii013	Cii014Zymo	Cii014	Cii015	Cii016	Cii017	Cii018	Cii019	Cii020	Cii021	Cii022	Cii023	Cii024	Cii025	Cii026	Cii027	Cii029	Cii030	Cii031	Cii032	Cii033	Cii034	Cii035
hsa-miR-765-3p:Novel	6	8	4	6	21	8	9	58	1	25	4	13	15	12	14	12	3	11	3	7	5	4	8	16	2	5	6	10	2	9	20	25	12	3	33	11	8	0	16	11	5	6	8	14	59
hsa-miR-765-5p:Novel	17	89	9	40	243	17	21	378	4	222	24	246	41	24	63	47	14	52	13	5	21	8	33	48	8	33	55	43	5	14	14	97	51	17	47	45	20	6	153	16	46	47	25	20	62
hsa-miR-766-3p:mirBase	5	8	1	2	8	2	2	9	1	11	5	3	4	2	11	2	1	8	1	1	0	3	3	5	0	5	3	18	1	0	7	10	9	2	18	11	1	0	12	8	0	6	3	1	14
hsa-miR-766-5p:mirBase	14	7	6	15	707	3	12	303	46	377	20	19	68	13	10	32	81	43	2	3	3	0	2	16	0	12	5	16	29	50	7	51	39	1	62	5	25	6	409	5	5	15	65	7	14
hsa-miR-767-3p:mirBase	0	4	0	0	8	1	1	13	1	5	0	6	2	0	0	0	2	20	0	0	1	0	0	3	1	1	0	4	1	0	3	2	1	1	4	1	0	0	2	0	1	2	1	0	1
hsa-miR-767-5p:mirBase	33	38	11	21	197	16	15	256	19	397	17	33	33	24	34	68	30	173	10	2	15	16	7	39	9	29	8	22	15	12	51	54	61	3	146	41	19	17	63	33	24	10	29	22	111
hsa-miR-769-3p:mirBase	117	38	243	19	2452	85	94	3511	242	1242	85	56	362	309	84	116	111	378	19	41	6	14	14	227	16	324	634	45	128	120	67	2237	500	13	536	161	34	18	1709	177	83	303	263	49	181
hsa-miR-769-5p:mirBase	2	5	0	16	20	3	26	298	4	12	5	36	7	1	6	174	2	22	2	1	3	3	6	2	0	4	2	4	1	23	1	4	160	2	17	7	1	3	14	2	7	3	12	8	18
hsa-miR-770-3p:Novel	8	16	11	54	54	4	22	63	7	56	17	3	27	9	90	4	7	23	35	16	11	1	14	15	1	9	14	17	7	6	11	43	17	6	22	4	13	1	62	23	24	26	11	18	36
hsa-miR-770-5p:mirBase	1	0	1	0	4	0	0	0	0	7	0	0	2	1	0	0	1	2	0	0	8	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	1	0	0	0	0	1	1	0	0
hsa-miR-7702-3p:Novel	3	5	0	7	15	1	1	27	5	12	4	6	2	2	3	4	1	8	1	0	0	0	1	4	1	5	0	4	1	4	3	8	2	0	19	1	2	1	6	4	0	1	3	1	16
hsa-miR-7702-5p:Novel	5	2	2	7	32	5	3	90	2	49	0	0	9	12	9	5	1	1	0	2	1	1	2	5	0	3	2	5	3	2	5	25	10	0	12	13	1	0	19	10	3	0	5	6	3
hsa-miR-7703-3p:Novel	10	20	21	18	44	5	10	85	2	93	7	7	28	6	42	33	4	54	12	5	9	3	3	36	4	12	53	10	23	18	4	45	20	5	107	9	13	2	83	14	17	26	9	13	32
hsa-miR-7703-5p:Novel	2	8	4	3	6	1	2	11	1	15	3	5	7	6	8	11	1	3	2	3	1	3	5	12	0	4	1	7	3	27	4	8	3	3	26	14	2	0	4	2	0	9	4	6	23
hsa-miR-7704-3p:Novel	35	58	79	152	141	47	21	297	21	66	65	73	84	78	92	29	25	92	105	24	31	14	44	95	16	42	25	61	19	61	110	84	96	29	253	61	60	10	130	27	98	50	28	68	131
hsa-miR-7704-5p:Novel	5	4	3	2	7	3	0	13	1	1	2	2	4	2	11	1	1	1	0	2	3	2	4	19	0	6	0	2	3	2	11	7	2	3	9	2	4	1	6	4	3	5	2	3	4
hsa-miR-7705-3p:Novel	4	3	0	4	95	2	1	15	3	20	1	3	2	3	3	7	6	10	3	0	1	2	2	3	1	1	0	7	2	7	11	11	3	0	86	3	5	7	8	4	0	1	5	8	8
hsa-miR-7705-5p:Novel	2	7	1	2	6	7	0	36	1	7	1	1	8	2	24	5	0	5	0	1	1	2	2	4	0	5	2	2	0	1	6	61	3	0	5	5	2	1	17	3	0	18	3	7	9
hsa-miR-7706-3p:Novel	16	33	12	6	37	13	14	61	6	107	35	50	25	20	50	33	9	26	6	5	6	10	81	43	6	22	25	43	3	4	9	20	13	12	83	36	14	1	42	17	6	15	21	15	87
hsa-miR-7706-5p:Novel	10	5	1	4	17	4	1	19	2	13	0	2	8	6	4	9	0	6	3	0	8	4	12	9	0	6	1	3	4	4	13	11	6	8	26	7	7	7	4	1	3	4	4	5	20
hsa-miR-7843-3p:mirBase	6	1	4	11	15	0	1	19	2	8	1	4	13	3	3	1	2	18	1	0	0	0	0	1	0	1	1	0	1	4	0	5	2	0	16	0	2	3	10	3	1	2	1	0	8
hsa-miR-7843-5p:mirBase	101	15	44	106	804	24	22	439	18	389	34	8	163	87	119	19	156	136	29	22	7	9	3	188	29	128	61	22	42	12	17	690	56	10	170	21	50	15	1339	118	51	79	42	54	95
hsa-miR-7844-3p:Novel	18	34	4	23	58	3	8	16	1	46	7	39	194	2	20	11	4	219	13	1	24	14	12	24	5	8	4	30	11	7	97	14	15	7	34	33	20	5	57	3	35	13	30	17	39
hsa-miR-7844-5p:mirBase	1	6	1	4	8	1	3	5	0	20	1	6	4	0	7	4	2	7	1	1	2	0	3	7	3	0	1	2	1	1	7	4	6	1	9	4	4	0	11	3	5	2	3	3	13
hsa-miR-7845-3p:Novel	14	44	18	43	81	15	34	35	10	77	25	39	35	16	50	30	3	87	18	12	25	4	53	50	6	11	56	52	6	8	24	68	9	24	48	17	29	8	28	17	31	24	22	21	59
hsa-miR-7845-5p:mirBase	3	3	3	3	6	1	1	11	2	10	1	6	6	2	1	2	0	0	1	0	4	0	0	7	1	0	3	3	0	1	1	9	4	1	0	1	2	2	5	2	3	6	6	1	4
hsa-miR-7846-3p:mirBase	5	10	6	6	27	2	5	32	4	14	11	4	12	5	24	10	3	7	4	4	1	1	3	16	4	3	4	8	2	1	8	11	3	0	15	5	5	3	18	6	8	7	9	9	18
hsa-miR-7846-5p:Novel	6	20	6	6	29	3	8	38	4	19	13	8	14	9	30	10	3	11	4	4	1	1	3	20	4	3	5	8	2	3	10	14	4	0	27	6	6	3	19	6	10	8	10	11	19
hsa-miR-7847-3p:mirBase	38	17	19	22	62	4	9	82	3	73	6	12	18	19	34	9	11	131	27	4	9	5	1	31	5	76	17	16	7	13	62	96	14	9	34	10	11	6	48	26	14	17	33	36	35
hsa-miR-7847-5p:Novel	40	23	23	23	68	6	12	90	3	75	8	31	25	20	35	9	12	133	27	4	13	5	4	35	5	77	20	20	7	12	71	106	14	11	41	14	11	11	53	28	18	19	34	37	49
hsa-miR-7848-3p:mirBase	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0
hsa-miR-7848-5p:Novel	6	30	32	16	25	7	35	69	7	123	7	7	10	10	31	31	5	35	4	1	9	5	2	55	12	10	38	11	14	6	9	24	9	2	15	18	36	0	43	10	11	21	9	47	62
hsa-miR-7849-3p:mirBase	1	4	0	2	8	2	4	22	2	7	2	9	6	2	4	35	3	2	0	1	0	0	2	7	0	0	4	1	0	34	11	10	4	0	7	5	2	0	6	2	1	4	5	4	7
hsa-miR-7849-5p:Novel	0	3	0	1	5	1	4	10	2	6	1	10	3	2	4	34	0	2	0	1	0	0	2	7	0	0	3	0	0	5	11	7	2	0	7	5	2	0	3	2	1	3	4	2	2
hsa-miR-7850-3p:Novel	7	5	2	3	19	1	5	33	2	18	1	5	18	4	9	23	4	6	1	2	14	1	2	54	2	14	2	6	1	4	11	16	11	2	3	3	4	0	1	5	6	3	7	2	21
hsa-miR-7850-5p:mirBase	7	1	1	1	5	1	2	17	0	4	0	1	1	2	2	6	0	2	0	1	0	0	0	1	0	5	2	2	0	1	1	2	5	0	1	1	0	0	0	0	0	1	2	1	15
hsa-miR-7851-3p:mirBase	22	14	4	12	81	9	9	172	8	81	10	13	17	15	11	45	7	7	8	10	7	8	5	40	4	17	6	21	7	13	66	35	42	9	44	16	13	10	25	16	20	15	10	5	29
hsa-miR-7851-5p:Novel	26	33	7	14	110	15	13	208	15	101	18	23	24	24	23	67	18	15	15	12	13	10	12	78	6	22	9	29	9	34	82	41	57	11	109	27	32	13	30	18	26	33	22	12	66
hsa-miR-7852-3p:mirBase	10	3	1	2	289	3	6	806	16	152	2	31	3	4	5	138	26	32	0	0	1	0	0	5	0	6	0	3	20	15	62	8	292	0	52	2	2	2	1	16	11	0	37	4	20
hsa-miR-7852-5p:Novel	4	4	1	2	141	3	2	404	11	77	2	12	3	4	1	66	10	23	0	0	0	1	0	4	0	2	0	3	15	8	41	7	155	0	62	3	1	2	1	9	6	0	22	4	22
hsa-miR-7853-3p:Novel	6	3	1	5	11	4	5	9	0	13	4	4	14	5	5	6	2	5	0	0	7	0	1	3	0	6	0	11	0	4	12	11	4	2	12	4	6	1	7	0	1	14	3	3	14
hsa-miR-7853-5p:mirBase	1	0	0	0	0	2	1	5	0	0	0	1	2	2	0	2	0	1	0	1	0	0	0	1	0	1	0	1	0	0	4	9	2	0	3	2	0	0	1	0	1	2	0	1	2
hsa-miR-7854-3p:mirBase	2	2	2	3	18	1	1	25	1	27	2	1	4	0	0	0	0	6	2	2	0	1	1	2	1	2	3	0	1	0	3	8	4	0	11	1	1	0	25	9	4	4	3	2	4
hsa-miR-7854-5p:Novel	2	3	2	0	4	1	1	12	3	4	6	3	6	3	2	0	0	1	2	2	0	1	1	6	1	1	2	1	1	0	6	8	4	1	15	3	1	0	12	4	4	10	4	0	5
hsa-miR-7855-3p:Novel	3	1	0	1	8	2	0	46	1	9	1	9	2	2	3	25	2	39	1	0	0	0	0	7	0	1	1	1	1	1	3	11	6	0	2	0	1	1	3	2	0	5	5	3	14
hsa-miR-7855-5p:mirBase	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-7856-3p:Novel	15	14	5	10	42	9	7	64	3	51	17	7	20	10	24	19	11	14	5	2	4	17	2	23	3	20	1	8	2	3	15	21	34	0	71	17	2	0	19	16	6	12	9	12	25
hsa-miR-7856-5p:mirBase	7	7	3	1	39	4	3	47	3	72	3	4	9	4	5	19	7	4	3	1	11	2	4	55	4	7	3	3	3	1	8	11	36	0	21	0	4	0	17	2	1	2	6	6	9
hsa-miR-7973-1-3p:Novel	3	3	2	2	11	2	3	119	10	21	0	0	5	1	6	2	2	2	0	1	3	1	1	4	0	3	14	2	0	7	33	11	1	0	1	23	3	1	24	3	7	0	12	6	10
hsa-miR-7973-1-5p:Novel	0	1	0	2	0	0	1	1	0	2	0	2	2	0	1	0	0	0	0	0	1	1	1	5	0	0	0	0	1	0	0	0	5	0	2	0	2	0	0	3	0	1	0	1	3
hsa-miR-7973-2-3p:Novel	4	5	2	2	10	2	4	124	9	17	3	4	12	2	3	1	0	0	1	1	5	5	2	9	1	2	12	2	2	5	29	3	3	1	5	15	2	1	43	4	5	1	9	6	4
hsa-miR-7973-2-5p:Novel	1	1	0	0	0	1	0	4	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	3	2	0	0	0	0	0	0	1	0	0	0	0	1	0
hsa-miR-7974-3p:Novel	2	4	1	3	5	0	3	26	1	7	1	0	6	2	6	2	1	7	2	0	1	1	4	1	0	1	2	2	1	0	1	5	0	2	7	2	1	0	12	1	1	8	1	2	5
hsa-miR-7974-5p:Novel	4	28	2	22	17	2	16	41	5	40	2	9	11	2	2	17	6	7	0	1	6	2	7	22	3	1	4	4	1	2	8	24	4	1	10	9	1	1	3	8	7	4	10	7	7
hsa-miR-7975-3p:Novel	6	8	1	7	18	2	7	31	7	22	4	5	4	4	22	87	2	4	3	3	29	0	3	84	11	9	1	9	1	6	21	29	4	5	17	8	8	1	8	9	8	14	20	6	19
hsa-miR-7975-5p:Novel	0	0	0	0	3	2	0	13	1	1	0	3	2	0	2	5	0	6	0	1	0	0	6	1	0	0	1	0	1	3	7	3	4	0	3	2	2	0	0	6	0	4	1	1	5
hsa-miR-7976-3p:Novel	0	1	0	0	2	0	1	6	0	1	1	0	2	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	5	0	1	2	0	0	1	0	0	0	2	0	0	3
hsa-miR-7976-5p:Novel	0	1	0	1	0	0	0	2	0	1	0	2	0	1	2	0	0	1	0	0	1	1	2	1	1	0	0	2	0	1	0	1	0	0	0	0	2	0	1	1	1	1	0	2	1
hsa-miR-7977-3p:Novel	3	10	2	3	4	4	1	169	9	1	4	63	5	4	3	1	0	109	2	0	3	0	3	2	1	0	3	6	1	4	5	2	6	0	49	7	4	2	4	0	5	1	2	6	19
hsa-miR-7977-5p:Novel	2	2	0	0	1	0	0	4	0	0	2	1	0	1	2	1	0	0	0	0	1	1	0	1	0	3	2	2	1	1	0	1	0	0	5	3	0	1	0	1	0	5	0	0	11
hsa-miR-7978-3p:Novel	9	128	1	8	222	1	8	233	7	52	15	126	50	8	13	136	31	7	2	3	6	41	19	37	5	6	2	13	7	33	4	30	787	1	30	6	21	1	5	7	27	12	29	77	274
hsa-miR-7978-5p:Novel	6	2	3	2	72	13	7	47	10	42	4	9	5	10	36	25	2	4	3	2	18	3	1	13	2	23	0	0	4	5	21	55	2	0	42	8	6	2	24	7	7	2	4	2	24
hsa-miR-802-3p:Novel	15	30	3	9	55	5	11	20	5	71	5	36	13	3	9	15	7	6	4	1	8	4	13	18	3	6	8	12	8	11	7	19	45	4	26	16	6	1	26	9	20	1	7	8	42
hsa-miR-802-5p:Novel	1	1	0	2	3	0	1	20	0	3	1	7	7	0	5	4	2	0	1	0	1	0	0	0	0	0	1	0	1	1	2	8	0	0	5	1	0	0	1	3	1	3	3	6	1
hsa-miR-8052-3p:Novel	19	13	13	10	29	11	10	121	70	41	21	23	10	9	24	14	4	19	12	2	4	11	11	1427	85	11	24	22	4	18	16	28	14	7	37	12	12	1	20	5	268	14	21	10	57
hsa-miR-8052-5p:Novel	4	4	3	4	11	2	1	6	1	5	1	1	0	1	2	1	0	0	0	0	0	1	0	2	0	0	0	2	4	2	3	8	0	0	2	4	0	0	4	1	0	0	4	1	3
hsa-miR-8053-3p:Novel	2	4	1	3	24	0	3	10	1	6	0	6	6	2	4	4	0	39	0	0	1	0	3	4	0	3	0	2	1	3	10	9	3	1	15	2	1	0	6	3	40	3	5	5	10
hsa-miR-8053-5p:Novel	22	19	8	16	133	18	7	143	9	156	21	185	46	15	40	35	5	47	2	6	14	9	10	18	3	11	26	24	9	11	14	41	15	3	41	32	8	4	71	10	20	11	19	8	39
hsa-miR-8054-3p:Novel	1	6	1	0	11	1	12	29	0	13	0	11	4	1	4	6	1	7	0	0	2	0	2	9	1	11	0	1	1	2	6	12	7	1	20	2	3	0	48	0	5	2	1	3	9
hsa-miR-8054-5p:Novel	1	3	0	3	346	2	0	9	0	6	0	0	4	1	2	0	4	19	2	1	0	5	1	3	0	10	5	7	10	5	5	4	5	1	43	15	17	1	101	7	6	2	10	9	6
hsa-miR-8055-3p:Novel	0	4	2	3	13	3	0	26	2	18	2	4	3	6	6	7	0	4	1	0	1	0	0	3	3	6	3	5	0	1	6	13	2	1	12	7	1	0	10	4	3	6	4	13	35
hsa-miR-8055-5p:Novel	4	4	1	5	5	2	2	14	2	21	1	8	17	2	4	2	0	2	4	0	8	0	4	8	0	2	0	10	3	8	4	12	1	3	7	3	21	3	8	1	1	7	1	11	13
hsa-miR-8056-3p:Novel	8	8	10	5	43	8	7	51	5	13	3	7	12	9	13	21	8	30	3	1	3	2	1	21	4	8	4	7	3	3	9	7	20	1	24	7	2	1	18	1	5	10	7	14	11
hsa-miR-8056-5p:Novel	0	3	0	2	5	2	3	15	0	3	1	0	3	5	3	4	1	4	0	0	1	0	1	14	1	3	2	2	17	1	0	4	1	0	4	0	3	0	2	0	1	2	2	6	3
hsa-miR-8057-3p:Novel	14	51	22	32	95	24	9	87	8	28	23	13	62	13	38	14	13	12	3	3	11	10	12	53	13	11	1	16	12	20	19	28	15	5	72	21	23	2	27	12	14	19	16	23	40
hsa-miR-8057-5p:Novel	6	5	5	4	24	6	5	79	10	62	16	4	5	21	7	3	5	18	2	2	3	0	1	9	2	31	2	0	2	4	2	28	8	1	121	12	3	1	37	7	1	3	10	6	12
hsa-miR-8058-3p:Novel	1	1	1	0	2	1	0	23	2	5	0	2	3	0	5	4	2	3	1	0	0	0	0	4	0	2	2	3	2	2	1	4	3	2	36	1	1	2	6	1	2	2	4	1	4
hsa-miR-8058-5p:Novel	3	9	1	6	9	2	3	10	0	4	6	13	1	2	7	2	0	3	2	0	1	1	1	4	1	2	0	5	1	2	15	6	2	0	11	11	6	0	7	4	4	4	6	5	14
hsa-miR-8059-3p:Novel	1	52	2	12	42	12	11	51	32	102	9	43	12	5	22	22	2	17	4	2	9	10	29	86	2	5	68	27	5	4	14	62	11	8	37	25	7	5	16	14	31	10	10	17	42
hsa-miR-8059-5p:Novel	32	16	5	7	89	17	36	76	5	70	9	9	14	14	14	14	3	9	10	2	14	16	22	19	3	23	18	6	2	7	11	32	7	4	20	16	3	1	24	5	14	14	8	19	56
hsa-miR-8060-3p:Novel	3	16	2	13	13	2	1	6	1	10	3	24	19	1	62	12	3	3	47	1	2	1	3	22	7	3	2	4	0	5	54	20	6	28	13	11	2	1	9	0	9	14	4	10	27
hsa-miR-8060-5p:Novel	4	4	4	10	16	5	2	56	4	23	5	7	17	3	6	9	3	4	5	1	0	6	2	56	3	6	2	3	3	2	8	47	5	1	12	9	2	1	12	12	6	7	6	4	23
hsa-miR-8061-3p:Novel	2	12	1	3	31	1	2	21	1	23	3	19	2	5	3	2	0	73	2	1	6	4	10	8	1	17	2	18	2	20	2	7	16	5	35	7	25	2	24	1	1	4	12	16	582
hsa-miR-8061-5p:Novel	1	5	0	2	0	0	0	4	3	2	2	2	1	2	0	3	0	1	0	0	0	0	0	17	3	0	1	4	1	0	2	2	3	0	5	2	4	1	5	0	2	5	6	2	1
hsa-miR-8062-3p:Novel	1	1	2	0	9	1	2	11	1	7	0	3	3	1	2	4	1	6	0	0	1	0	1	0	0	0	2	1	0	2	6	8	2	0	10	2	1	0	8	3	0	4	5	1	4
hsa-miR-8062-5p:Novel	0	0	0	0	12	3	0	5	3	34	0	0	1	1	0	2	0	3	0	0	2	0	0	2	0	1	1	1	1	1	0	5	0	0	7	4	0	0	20	2	1	3	3	1	5
hsa-miR-8063-3p:Novel	13	7	10	1	197	5	2	148	2	180	11	13	23	35	24	14	46	34	0	1	11	4	2	25	5	24	3	4	8	12	12	14	19	1	51	2	11	13	26	3	12	2	8	16	42
hsa-miR-8063-5p:Novel	2	25	2	10	5	2	8	14	2	11	3	14	17	8	15	9	2	15	5	5	5	1	3	15	3	9	7	5	3	8	14	19	25	2	88	8	8	1	9	2	6	7	10	13	28
hsa-miR-8064-3p:Novel	15	12	6	18	54	7	2	77	3	32	14	5	36	7	11	8	3	6	4	1	10	4	8	43	7	17	2	7	1	7	33	29	13	8	101	11	8	5	31	10	30	17	12	12	24
hsa-miR-8064-5p:Novel	26	16	5	43	182	7	9	51	6	3250	33	12	152	5	30	62	28	1271	11	5	5	6	8	9	1	2	14	41	43	3	6	12	28	3	18	3	5	4	688	49	38	15	24	150	13
hsa-miR-8065-3p:Novel	3	69	0	11	25	7	24	27	6	5	5	8	20	13	52	14	2	4	2	2	5	14	2	18	2	5	5	7	2	6	13	11	7	2	23	7	19	4	13	3	12	26	11	26	20
hsa-miR-8065-5p:Novel	1	2	0	0	9	2	2	10	1	15	0	5	1	3	6	2	1	19	2	2	0	4	1	7	0	6	2	0	7	3	4	11	1	1	3	0	2	0	5	0	1	1	4	7	4
hsa-miR-8066-3p:Novel	5	7	0	5	37	4	1	11	0	134	2	3	4	0	5	9	0	12	2	0	6	1	2	15	1	3	9	5	5	3	6	15	2	0	5	6	4	0	3	2	2	3	1	23	8
hsa-miR-8066-5p:Novel	1	4	1	2	8	1	1	7	1	37	0	4	4	2	5	5	1	2	1	3	1	1	0	9	0	1	2	2	0	2	4	20	3	5	8	6	1	0	7	2	1	4	0	1	23
hsa-miR-8067-3p:Novel	32	37	31	12	64	7	9	12	1	19	8	16	35	17	44	15	3	15	5	2	6	7	4	10	4	5	0	15	7	10	28	18	15	13	11	8	72	1	12	2	8	6	24	79	85
hsa-miR-8067-5p:Novel	1	3	0	2	21	3	1	21	0	16	8	5	8	11	4	5	1	29	1	1	0	1	2	2	0	1	4	4	1	2	3	17	4	0	6	0	3	2	5	4	1	10	2	3	6
hsa-miR-8068-3p:Novel	3	0	0	1	13	0	1	26	3	16	0	2	3	1	0	1	1	5	0	0	1	0	0	1	0	4	1	3	0	6	1	4	0	0	2	2	2	0	12	1	0	8	1	6	8
hsa-miR-8068-5p:Novel	0	0	0	0	3	1	0	2	0	2	0	1	1	0	0	2	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0
hsa-miR-8069-1-3p:Novel	8	2	4	4	6	2	0	27	13	11	3	1	0	3	6	10	1	8	1	1	3	2	11	122	6	2	1	13	3	0	5	4	7	2	11	1	1	0	3	4	11	6	13	5	7
hsa-miR-8069-1-5p:Novel	6	11	2	13	13	3	2	11	0	13	7	4	16	6	5	5	0	3	5	6	5	1	7	5	3	3	0	8	1	3	4	28	2	3	8	1	6	0	6	2	3	9	5	8	14
hsa-miR-8069-2-3p:Novel	5	2	4	9	10	2	2	30	13	9	8	2	6	1	4	4	0	9	1	2	1	1	13	114	7	6	1	13	2	2	6	7	2	1	22	0	0	2	7	4	9	14	18	5	16
hsa-miR-8069-2-5p:Novel	6	7	5	20	19	4	8	10	3	11	0	8	14	1	16	11	3	2	6	2	3	2	10	8	3	0	6	5	2	2	6	21	1	2	6	3	10	1	6	2	3	10	1	7	14
hsa-miR-8070-3p:Novel	6	4	4	2	8	1	0	21	1	20	3	47	6	5	1	0	2	20	2	0	1	2	1	39	4	5	0	7	4	0	40	4	3	7	13	3	0	5	14	2	3	4	3	6	51
hsa-miR-8070-5p:Novel	4	4	0	0	3	0	2	6	1	4	5	27	1	0	1	1	0	19	0	0	0	0	0	3	0	0	0	1	0	0	1	5	1	1	6	0	0	2	12	1	1	2	0	6	37
hsa-miR-8071-1-3p:Novel	4	13	0	4	7	2	4	44	1	10	0	4	3	5	2	0	0	21	2	0	4	5	4	3	3	7	3	2	0	3	4	11	17	0	26	10	3	1	8	1	4	1	3	5	16
hsa-miR-8071-1-5p:Novel	26	71	37	120	389	63	27	57	53	89	28	35	516	18	28	67	29	14	51	36	73	16	72	1590	188	14	26	131	26	3	197	61	35	57	77	36	171	9	78	15	538	54	146	54	210
hsa-miR-8071-2-3p:Novel	3	9	0	2	8	1	6	37	0	12	2	11	7	7	3	4	0	11	2	0	1	2	3	6	1	1	0	6	0	5	18	5	18	1	26	6	2	2	3	1	3	1	4	10	15
hsa-miR-8071-2-5p:Novel	35	63	43	123	417	52	25	54	40	77	34	42	438	8	26	66	16	14	60	41	61	20	68	1689	176	21	29	116	28	5	195	67	15	53	77	67	164	6	81	15	529	64	209	37	224
hsa-miR-8072-3p:Novel	22	78	64	64	58	11	35	67	4	42	37	30	64	44	53	49	15	9	13	7	23	19	42	62	8	10	7	21	10	24	46	68	21	7	67	17	27	1	18	56	24	34	53	17	99
hsa-miR-8072-5p:Novel	67	123	85	113	171	36	56	116	11	170	104	87	303	55	235	26	21	22	100	44	82	33	83	76	7	45	17	83	36	9	44	114	38	51	153	31	179	7	219	40	46	125	48	126	259
hsa-miR-8073-3p:Novel	2	7	1	4	13	1	2	54	1	18	3	4	4	5	35	6	6	14	1	4	3	1	1	9	1	3	1	6	1	2	5	18	3	4	17	1	1	2	68	4	1	3	2	6	13
hsa-miR-8073-5p:Novel	0	0	0	0	0	3	0	12	1	2	3	2	0	0	2	6	0	2	0	0	1	0	0	1	0	0	0	1	1	0	1	4	0	0	1	4	1	0	2	0	0	2	1	3	0
hsa-miR-8074-3p:Novel	39	233	53	105	22	11	11	46	4	42	15	135	20	38	112	280	12	8	2	0	11	8	36	14	3	2	2	41	5	217	9	75	14	19	40	32	16	1	16	81	140	7	24	14	265
hsa-miR-8074-5p:Novel	8	1	8	5	49	10	11	407	4	63	2	17	14	2	7	61	5	7	5	3	2	3	2	9	2	9	3	6	3	42	34	9	144	1	64	9	4	8	7	31	10	3	10	7	31
hsa-miR-8075-3p:Novel	14	9	5	7	28	5	25	34	34	44	9	120	9	16	17	10	3	441	7	4	5	3	29	104	6	3	9	15	5	4	11	21	11	9	45	17	36	38	10	6	30	9	20	50	91
hsa-miR-8075-5p:Novel	12	13	7	8	40	13	26	70	38	56	13	123	13	31	17	5	5	440	8	1	8	1	37	97	7	5	7	15	4	2	7	18	7	7	38	11	29	28	9	9	20	6	13	53	123
hsa-miR-8076-3p:Novel	9	20	1	21	136	9	5	84	5	114	8	39	24	19	68	21	15	663	21	8	19	3	6	21	0	10	14	4	6	7	14	52	20	14	33	6	21	2	33	18	13	28	10	15	25
hsa-miR-8076-5p:Novel	0	2	1	3	15	2	0	4	0	6	1	0	1	2	2	1	1	0	0	0	3	0	1	2	1	1	0	3	0	2	1	11	2	0	2	3	0	1	2	5	3	1	5	4	3
hsa-miR-8077-3p:Novel	28	41	6	12	58	23	13	78	8	46	8	9	33	24	39	65	4	12	10	2	9	7	9	53	3	26	7	13	5	33	29	42	5	11	31	24	26	4	22	26	9	18	23	18	90
hsa-miR-8077-5p:Novel	10	11	7	47	10	10	7	83	6	71	3	10	2	16	12	20	4	48	2	4	11	6	3	91	23	17	5	13	2	8	26	6	21	0	48	12	3	3	18	11	11	9	9	16	34
hsa-miR-8078-3p:Novel	6	20	6	16	14	4	8	19	1	5	7	7	18	4	20	7	1	2	13	5	25	4	12	33	7	7	6	7	3	3	33	21	8	9	30	6	13	13	16	5	3	48	5	6	85
hsa-miR-8078-5p:Novel	2	3	3	4	12	2	2	42	2	6	1	6	3	0	2	0	0	5	5	0	4	7	0	5	0	2	0	1	0	3	6	2	6	0	25	2	1	0	4	1	0	7	3	2	7
hsa-miR-8079-3p:Novel	3	34	69	1	45	52	23	64	19	13	62	23	32	131	15	10	10	72	11	9	10	37	23	22	6	75	2	41	65	7	70	22	15	23	40	37	34	4	15	10	9	30	12	19	163
hsa-miR-8079-5p:Novel	4	16	4	5	8	8	9	18	3	7	3	12	13	4	23	9	2	6	20	2	3	2	4	13	0	4	2	6	8	6	8	21	3	4	15	14	5	4	34	12	2	11	11	10	23
hsa-miR-8080-3p:Novel	20	26	23	79	92	35	15	155	39	122	33	75	34	43	55	104	15	32	11	24	19	15	16	193	27	24	10	17	5	5	44	26	23	6	89	14	13	7	42	17	40	22	20	34	64
hsa-miR-8080-5p:Novel	22	108	30	58	76	22	55	171	3	116	35	10	108	35	171	36	7	8	24	13	22	33	32	39	7	25	5	50	14	3	43	58	34	21	51	30	49	1	55	26	55	59	26	69	161
hsa-miR-8081-3p:Novel	3	26	0	4	11	5	2	5	1	10	0	9	11	10	6	4	1	4	3	0	4	0	9	15	3	2	9	1	2	1	10	14	2	2	8	5	19	2	6	4	2	17	1	7	14
hsa-miR-8081-5p:Novel	1	5	1	1	5	1	4	8	0	6	0	1	5	3	7	2	1	2	0	0	2	0	1	2	0	0	1	4	0	1	4	1	1	0	10	2	13	1	7	0	3	5	0	3	4
